signal_i,entry_i,exit_i,side,entry_price,initial_risk,initial_stop,exit_price,exit_reason,tp_i,tp_price,partial,gross_r,net_r,tail_price_r,gross_pnl,fees,net_pnl,censored,ambiguous_bar_count,entry_open_beyond_target,same_open_be_approximation,marketable_be_approximation,signal_time,entry_time,exit_time,signal_close,month,hold_hours
2968,2969,3154,-1,2609.4,78.282,2687.6820000000002,2687.6820000000002,initial_stop,,,False,-1.000000000000002,-1.0676666666666688,-1.000000000000002,-78.28200000000015,5.297082,-83.57908200000016,False,0,False,False,False,2024-01-10T23:20:00+00:00,2024-01-10T23:25:00+00:00,2024-01-11T14:50:00+00:00,2024-01-10T23:25:00+00:00,2024-01,15.5
4119,4120,4603,1,2482.98,74.4894,2408.4906,2565.8,opposite_signal_close,,,False,1.1118360464710437,1.044057543757906,1.1118360464710437,82.82000000000016,5.048780000000001,77.77122000000017,False,0,False,False,False,2024-01-14T23:15:00+00:00,2024-01-14T23:20:00+00:00,2024-01-16T15:35:00+00:00,2024-01-14T23:20:00+00:00,2024-01,40.333333333333336
4603,4604,5192,-1,2565.81,76.9743,2642.7843,2494.21,opposite_signal_close,,,False,0.930180592743291,0.8644441066693678,0.930180592743291,71.59999999999991,5.06002,66.53997999999991,False,0,False,False,False,2024-01-16T15:35:00+00:00,2024-01-16T15:40:00+00:00,2024-01-18T16:40:00+00:00,2024-01-16T15:40:00+00:00,2024-01,49.083333333333336
5192,5193,5402,1,2493.86,74.8158,2419.0442000000003,2488.62,opposite_signal_close,,,False,-0.07003868166884851,-0.13663530965384635,-0.07003868166884851,-5.2400000000002365,4.982480000000001,-10.222480000000237,False,0,False,False,False,2024-01-18T16:40:00+00:00,2024-01-18T16:45:00+00:00,2024-01-19T10:10:00+00:00,2024-01-18T16:45:00+00:00,2024-01,17.5
5402,5403,5481,-1,2488.62,74.65859999999999,2563.2786,2432.91,opposite_signal_close,,,False,0.7461966873206843,0.6802762173413384,0.7461966873206843,55.710000000000036,4.92153,50.78847000000004,False,0,False,False,False,2024-01-19T10:10:00+00:00,2024-01-19T10:15:00+00:00,2024-01-19T16:45:00+00:00,2024-01-19T10:15:00+00:00,2024-01,6.583333333333333
5481,5482,5893,1,2432.91,72.98729999999999,2359.9227,2480.09,opposite_signal_close,,,False,0.6464138281591496,0.5791007476643238,0.6464138281591496,47.18000000000029,4.913,42.267000000000294,False,0,False,False,False,2024-01-19T16:45:00+00:00,2024-01-19T16:50:00+00:00,2024-01-21T03:05:00+00:00,2024-01-19T16:50:00+00:00,2024-01,34.333333333333336
5893,5894,6108,-1,2480.0,74.39999999999999,2554.4,2467.02,opposite_signal_close,,,False,0.1744623655913981,0.10797016129032283,0.1744623655913981,12.980000000000018,4.94702,8.032980000000018,False,0,False,False,False,2024-01-21T03:05:00+00:00,2024-01-21T03:10:00+00:00,2024-01-21T21:00:00+00:00,2024-01-21T03:10:00+00:00,2024-01,17.916666666666668
6108,6109,6262,1,2467.0,74.00999999999999,2392.99,2392.99,initial_stop,,,False,-1.000000000000003,-1.0656666666666696,-1.000000000000003,-74.01000000000022,4.85999,-78.86999000000021,False,0,False,False,False,2024-01-21T21:00:00+00:00,2024-01-21T21:05:00+00:00,2024-01-22T09:50:00+00:00,2024-01-21T21:05:00+00:00,2024-01,12.833333333333334
6381,6382,6545,1,2318.81,69.56429999999999,2249.2457,2249.2457,initial_stop,,,False,-1.0000000000000002,-1.065666666666667,-1.0000000000000002,-69.5643,4.5680557,-74.1323557,False,0,False,False,False,2024-01-22T19:45:00+00:00,2024-01-22T19:50:00+00:00,2024-01-23T09:25:00+00:00,2024-01-22T19:50:00+00:00,2024-01,13.666666666666666
6545,6546,7427,1,2232.26,66.96780000000001,2165.2922000000003,2237.6,opposite_signal_close,,,False,0.07973981525449081,0.012993408772569654,0.07973981525449081,5.339999999999691,4.469860000000001,0.8701399999996902,False,0,False,False,False,2024-01-23T09:25:00+00:00,2024-01-23T09:30:00+00:00,2024-01-26T10:55:00+00:00,2024-01-23T09:30:00+00:00,2024-01,73.5
7427,7428,7931,-1,2237.6,67.128,2304.728,2304.728,initial_stop,,,False,-1.0000000000000022,-1.067666666666669,-1.0000000000000022,-67.12800000000016,4.542328,-71.67032800000015,False,0,False,False,False,2024-01-26T10:55:00+00:00,2024-01-26T11:00:00+00:00,2024-01-28T04:55:00+00:00,2024-01-26T11:00:00+00:00,2024-01,42.0
7931,7932,8652,-1,2303.68,69.1104,2372.7904,2372.7904,initial_stop,,,False,-1.0000000000000004,-1.067666666666667,-1.0000000000000004,-69.11040000000003,4.6764703999999995,-73.78687040000003,False,0,False,False,False,2024-01-28T04:55:00+00:00,2024-01-28T05:00:00+00:00,2024-01-30T17:00:00+00:00,2024-01-28T05:00:00+00:00,2024-01,60.083333333333336
8654,8655,8868,-1,2375.59,71.2677,2446.8577,2288.17,opposite_signal_close,,,False,1.2266426445640881,1.1612026205419856,1.2266426445640881,87.42000000000007,4.66376,82.75624000000008,False,0,False,False,False,2024-01-30T17:10:00+00:00,2024-01-30T17:15:00+00:00,2024-01-31T11:00:00+00:00,2024-01-30T17:15:00+00:00,2024-01,17.833333333333332
8868,8869,9405,1,2288.16,68.64479999999999,2219.5152,2318.43,opposite_signal_close,,,False,0.44096566673659165,0.3738580344031884,0.44096566673659165,30.269999999999982,4.60659,25.66340999999998,False,0,False,False,False,2024-01-31T11:00:00+00:00,2024-01-31T11:05:00+00:00,2024-02-02T07:45:00+00:00,2024-01-31T11:05:00+00:00,2024-01,44.75
9405,9406,9480,-1,2318.43,69.5529,2387.9829,2285.82,opposite_signal_close,,,False,0.46885176606582435,0.4026539511652235,0.46885176606582435,32.60999999999967,4.60425,28.005749999999672,False,0,False,False,False,2024-02-02T07:45:00+00:00,2024-02-02T07:50:00+00:00,2024-02-02T14:00:00+00:00,2024-02-02T07:50:00+00:00,2024-02,6.25
9480,9481,9616,1,2285.81,68.5743,2217.2357,2328.81,opposite_signal_close,,,False,0.6270570753183045,0.5597633515763194,0.6270570753183045,43.0,4.61462,38.38538,False,0,False,False,False,2024-02-02T14:00:00+00:00,2024-02-02T14:05:00+00:00,2024-02-03T01:20:00+00:00,2024-02-02T14:05:00+00:00,2024-02,11.333333333333334
9616,9617,10952,-1,2328.81,69.8643,2398.6743,2398.6743,initial_stop,,,False,-1.0000000000000027,-1.0676666666666692,-1.0000000000000027,-69.86430000000018,4.7274843,-74.59178430000019,False,0,False,False,False,2024-02-03T01:20:00+00:00,2024-02-03T01:25:00+00:00,2024-02-07T16:40:00+00:00,2024-02-03T01:25:00+00:00,2024-02,111.33333333333333
10958,10959,11469,-1,2415.48,72.4644,2487.9444,2487.9444,initial_stop,,,False,-0.9999999999999979,-1.0676666666666645,-0.9999999999999979,-72.46439999999984,4.9034244000000005,-77.36782439999985,False,0,False,False,False,2024-02-07T17:10:00+00:00,2024-02-07T17:15:00+00:00,2024-02-09T11:45:00+00:00,2024-02-07T17:15:00+00:00,2024-02,42.583333333333336
11471,11472,12401,-1,2502.94,75.0882,2578.0282,2578.0282,initial_stop,,,False,-1.000000000000002,-1.0676666666666685,-1.000000000000002,-75.08820000000014,5.080968200000001,-80.16916820000014,False,0,False,False,False,2024-02-09T11:55:00+00:00,2024-02-09T12:00:00+00:00,2024-02-12T17:25:00+00:00,2024-02-09T12:00:00+00:00,2024-02,77.5
12403,12404,12481,-1,2603.97,78.11909999999999,2682.0890999999997,2682.0890999999997,initial_stop,,,False,-0.9999999999999988,-1.0676666666666654,-0.9999999999999988,-78.11909999999989,5.286059099999999,-83.40515909999989,False,0,False,False,False,2024-02-12T17:35:00+00:00,2024-02-12T17:40:00+00:00,2024-02-13T00:05:00+00:00,2024-02-12T17:40:00+00:00,2024-02,6.5
12682,12683,12877,1,2616.7,78.50099999999999,2538.1989999999996,2718.72,opposite_signal_close,,,False,1.2996012789645992,1.2316350110189678,1.2996012789645992,102.01999999999998,5.335419999999999,96.68457999999998,False,0,False,False,False,2024-02-13T16:50:00+00:00,2024-02-13T16:55:00+00:00,2024-02-14T09:05:00+00:00,2024-02-13T16:55:00+00:00,2024-02,16.25
12877,12878,13060,-1,2718.55,81.5565,2800.1065000000003,2800.1065000000003,initial_stop,,,False,-1.0000000000000018,-1.0676666666666685,-1.0000000000000018,-81.55650000000014,5.5186565000000005,-87.07515650000015,False,0,False,False,False,2024-02-14T09:05:00+00:00,2024-02-14T09:10:00+00:00,2024-02-15T00:20:00+00:00,2024-02-14T09:10:00+00:00,2024-02,15.25
13064,13065,13792,-1,2818.61,84.5583,2903.1683000000003,2764.72,opposite_signal_close,,,False,0.6373117718781045,0.5712824169833159,0.6373117718781045,53.89000000000033,5.58333,48.306670000000324,False,0,False,False,False,2024-02-15T00:40:00+00:00,2024-02-15T00:45:00+00:00,2024-02-17T13:20:00+00:00,2024-02-15T00:45:00+00:00,2024-02,60.666666666666664
13792,13793,14186,1,2764.72,82.9416,2681.7783999999997,2880.56,opposite_signal_close,,,False,1.3966453504634604,1.3285820384463303,1.3966453504634604,115.84000000000015,5.64528,110.19472000000015,False,0,False,False,False,2024-02-17T13:20:00+00:00,2024-02-17T13:25:00+00:00,2024-02-18T22:10:00+00:00,2024-02-17T13:25:00+00:00,2024-02,32.833333333333336
14186,14187,14471,-1,2880.56,86.4168,2966.9768,2966.9768,initial_stop,,,False,-0.9999999999999997,-1.0676666666666663,-0.9999999999999997,-86.41679999999997,5.8475368,-92.26433679999997,False,0,False,False,False,2024-02-18T22:10:00+00:00,2024-02-18T22:15:00+00:00,2024-02-19T21:55:00+00:00,2024-02-18T22:15:00+00:00,2024-02,23.75
14475,14476,15397,-1,2981.36,89.4408,3070.8008,2939.26,opposite_signal_close,,,False,0.47070240874410685,0.4045064444861843,0.47070240874410685,42.09999999999991,5.92062,36.17937999999991,False,0,False,False,False,2024-02-19T22:15:00+00:00,2024-02-19T22:20:00+00:00,2024-02-23T03:05:00+00:00,2024-02-19T22:20:00+00:00,2024-02,76.83333333333333
15397,15398,15861,1,2939.26,88.1778,2851.0822000000003,2996.7,opposite_signal_close,,,False,0.6514111261564657,0.5840930483636425,0.6514111261564657,57.4399999999996,5.93596,51.5040399999996,False,0,False,False,False,2024-02-23T03:05:00+00:00,2024-02-23T03:10:00+00:00,2024-02-24T17:45:00+00:00,2024-02-23T03:10:00+00:00,2024-02,38.666666666666664
15861,15862,16169,-1,2996.71,89.90129999999999,3086.6113,3086.6113,initial_stop,,,False,-1.0,-1.0676666666666665,-1.0,-89.90129999999999,6.0833213,-95.98462129999999,False,0,False,False,False,2024-02-24T17:45:00+00:00,2024-02-24T17:50:00+00:00,2024-02-25T19:25:00+00:00,2024-02-24T17:50:00+00:00,2024-02,25.666666666666668
16201,16202,16341,-1,3114.22,93.4266,3207.6465999999996,3048.9,opposite_signal_close,,,False,0.6991584837722845,0.6331909755893901,0.6991584837722845,65.31999999999971,6.16312,59.15687999999971,False,0,False,False,False,2024-02-25T22:05:00+00:00,2024-02-25T22:10:00+00:00,2024-02-26T09:45:00+00:00,2024-02-25T22:10:00+00:00,2024-02,11.666666666666666
16341,16342,16418,1,3048.89,91.46669999999999,2957.4233,3161.21,opposite_signal_close,,,False,1.2279878906749688,1.1600932361176273,1.2279878906749688,112.32000000000016,6.210100000000001,106.10990000000017,False,0,False,False,False,2024-02-26T09:45:00+00:00,2024-02-26T09:50:00+00:00,2024-02-26T16:10:00+00:00,2024-02-26T09:50:00+00:00,2024-02,6.416666666666667
16418,16419,16537,-1,3161.21,94.8363,3256.0463,3256.0463,initial_stop,,,False,-0.9999999999999994,-1.067666666666666,-0.9999999999999994,-94.83629999999994,6.4172563,-101.25355629999994,False,0,False,False,False,2024-02-26T16:10:00+00:00,2024-02-26T16:15:00+00:00,2024-02-27T02:05:00+00:00,2024-02-26T16:15:00+00:00,2024-02,9.916666666666666
16896,16897,17001,-1,3309.97,99.2991,3409.2691,3409.2691,initial_stop,,,False,-1.0000000000000018,-1.0676666666666685,-1.0000000000000018,-99.29910000000018,6.719239099999999,-106.01833910000018,False,0,False,False,False,2024-02-28T08:00:00+00:00,2024-02-28T08:05:00+00:00,2024-02-28T16:45:00+00:00,2024-02-28T08:05:00+00:00,2024-02,8.75
17007,17008,17313,-1,3478.45,104.3535,3582.8035,3367.97,opposite_signal_close,,,False,1.0587090993593893,0.993101141792082,1.0587090993593893,110.48000000000002,6.84642,103.63358000000002,False,0,False,False,False,2024-02-28T17:15:00+00:00,2024-02-28T17:20:00+00:00,2024-02-29T18:45:00+00:00,2024-02-28T17:20:00+00:00,2024-02,25.5
17313,17314,18246,1,3367.62,101.0286,3266.5914,3524.68,opposite_signal_close,,,False,1.5546092888548386,1.486388012899317,1.5546092888548386,157.05999999999995,6.8923000000000005,150.16769999999994,False,0,False,False,False,2024-02-29T18:45:00+00:00,2024-02-29T18:50:00+00:00,2024-03-04T00:30:00+00:00,2024-02-29T18:50:00+00:00,2024-02,77.75
18246,18247,18517,-1,3524.69,105.7407,3630.4307,3630.4307,initial_stop,,,False,-0.9999999999999983,-1.067666666666665,-0.9999999999999983,-105.74069999999983,7.1551206999999994,-112.89582069999983,False,0,False,False,False,2024-03-04T00:30:00+00:00,2024-03-04T00:35:00+00:00,2024-03-04T23:05:00+00:00,2024-03-04T00:35:00+00:00,2024-03,22.583333333333332
18518,18519,18576,-1,3635.51,109.06530000000001,3744.5753000000004,3744.5753000000004,initial_stop,,,False,-1.0000000000000018,-1.0676666666666685,-1.0000000000000018,-109.0653000000002,7.380085300000001,-116.44538530000021,False,0,False,False,False,2024-03-04T23:10:00+00:00,2024-03-04T23:15:00+00:00,2024-03-05T04:00:00+00:00,2024-03-04T23:15:00+00:00,2024-03,4.833333333333333
18595,18596,18914,-1,3717.02,111.5106,3828.5306,3828.5306,initial_stop,,,False,-1.0000000000000007,-1.0676666666666672,-1.0000000000000007,-111.51060000000007,7.5455506,-119.05615060000007,False,0,False,False,False,2024-03-05T05:35:00+00:00,2024-03-05T05:40:00+00:00,2024-03-06T08:10:00+00:00,2024-03-05T05:40:00+00:00,2024-03,26.583333333333332
19310,19311,19554,-1,3856.98,115.7094,3972.6894,3972.6894,initial_stop,,,False,-1.0000000000000016,-1.0676666666666683,-1.0000000000000016,-115.70940000000019,7.8296694,-123.53906940000019,False,0,False,False,False,2024-03-07T17:10:00+00:00,2024-03-07T17:15:00+00:00,2024-03-08T13:30:00+00:00,2024-03-07T17:15:00+00:00,2024-03,20.333333333333332
20345,20346,20476,-1,3972.12,119.16359999999999,4091.2835999999998,4091.2835999999998,initial_stop,,,False,-0.9999999999999989,-1.0676666666666657,-0.9999999999999989,-119.16359999999986,8.0634036,-127.22700359999986,False,0,False,False,False,2024-03-11T07:25:00+00:00,2024-03-11T07:30:00+00:00,2024-03-11T18:20:00+00:00,2024-03-11T07:30:00+00:00,2024-03,10.916666666666666
20741,20742,21345,1,3925.97,117.77909999999999,3808.1908999999996,3808.1908999999996,initial_stop,,,False,-1.0000000000000018,-1.0656666666666685,-1.0000000000000018,-117.7791000000002,7.734160899999999,-125.5132609000002,False,0,False,False,False,2024-03-12T16:25:00+00:00,2024-03-12T16:30:00+00:00,2024-03-14T18:45:00+00:00,2024-03-12T16:30:00+00:00,2024-03,50.333333333333336
21637,21638,21865,-1,3796.37,113.8911,3910.2610999999997,3652.05,opposite_signal_close,,,False,1.2671753982532412,1.2017759069848277,1.2671753982532412,144.3199999999997,7.4484200000000005,136.8715799999997,False,0,False,False,False,2024-03-15T19:05:00+00:00,2024-03-15T19:10:00+00:00,2024-03-16T14:05:00+00:00,2024-03-15T19:10:00+00:00,2024-03,19.0
21865,21866,21954,1,3652.05,109.5615,3542.4885000000004,3542.4885000000004,initial_stop,,,False,-0.9999999999999982,-1.065666666666665,-0.9999999999999982,-109.5614999999998,7.194538500000001,-116.7560384999998,False,0,False,False,False,2024-03-16T14:05:00+00:00,2024-03-16T14:10:00+00:00,2024-03-16T21:30:00+00:00,2024-03-16T14:10:00+00:00,2024-03,7.416666666666667
21955,21956,22067,1,3560.63,106.8189,3453.8111,3453.8111,initial_stop,,,False,-1.000000000000002,-1.0656666666666688,-1.000000000000002,-106.81890000000021,7.0144411,-113.83334110000021,False,0,False,False,False,2024-03-16T21:35:00+00:00,2024-03-16T21:40:00+00:00,2024-03-17T06:55:00+00:00,2024-03-16T21:40:00+00:00,2024-03,9.333333333333334
22449,22450,22577,1,3505.21,105.1563,3400.0537,3400.0537,initial_stop,,,False,-1.0000000000000009,-1.0656666666666677,-1.0000000000000009,-105.1563000000001,6.9052637,-112.06156370000011,False,0,False,False,False,2024-03-18T14:45:00+00:00,2024-03-18T14:50:00+00:00,2024-03-19T01:25:00+00:00,2024-03-18T14:50:00+00:00,2024-03,10.666666666666666
22662,22663,22834,1,3295.12,98.8536,3196.2664,3196.2664,initial_stop,,,False,-0.9999999999999991,-1.0656666666666659,-0.9999999999999991,-98.85359999999991,6.4913864,-105.34498639999991,False,0,False,False,False,2024-03-19T08:30:00+00:00,2024-03-19T08:35:00+00:00,2024-03-19T22:50:00+00:00,2024-03-19T08:35:00+00:00,2024-03,14.333333333333334
22841,22842,22912,1,3159.2,94.776,3064.424,3064.424,initial_stop,,,False,-0.9999999999999983,-1.065666666666665,-0.9999999999999983,-94.77599999999984,6.223624,-100.99962399999984,False,0,False,False,False,2024-03-19T23:25:00+00:00,2024-03-19T23:30:00+00:00,2024-03-20T05:20:00+00:00,2024-03-19T23:30:00+00:00,2024-03,5.916666666666667
22997,22998,23092,-1,3337.05,100.1115,3437.1615,3437.1615,initial_stop,,,False,-0.9999999999999997,-1.0676666666666665,-0.9999999999999997,-100.11149999999998,6.7742115,-106.88571149999999,False,0,False,False,False,2024-03-20T12:25:00+00:00,2024-03-20T12:30:00+00:00,2024-03-20T20:20:00+00:00,2024-03-20T12:30:00+00:00,2024-03,7.916666666666667
23095,23096,23241,-1,3475.59,104.2677,3579.8577,3579.8577,initial_stop,,,False,-0.9999999999999988,-1.0676666666666654,-0.9999999999999988,-104.26769999999988,7.0554477,-111.32314769999988,False,0,False,False,False,2024-03-20T20:35:00+00:00,2024-03-20T20:40:00+00:00,2024-03-21T08:45:00+00:00,2024-03-20T20:40:00+00:00,2024-03,12.166666666666666
23351,23352,23587,1,3473.47,104.2041,3369.2659,3369.2659,initial_stop,,,False,-0.9999999999999993,-1.0656666666666659,-0.9999999999999993,-104.20409999999993,6.842735899999999,-111.04683589999992,False,0,False,False,False,2024-03-21T17:55:00+00:00,2024-03-21T18:00:00+00:00,2024-03-22T13:35:00+00:00,2024-03-21T18:00:00+00:00,2024-03,19.666666666666668
23801,23802,24280,-1,3369.67,101.09009999999999,3470.7601,3470.7601,initial_stop,,,False,-0.999999999999999,-1.0676666666666657,-0.999999999999999,-101.0900999999999,6.840430100000001,-107.9305300999999,False,0,False,False,False,2024-03-23T07:25:00+00:00,2024-03-23T07:30:00+00:00,2024-03-24T23:20:00+00:00,2024-03-23T07:30:00+00:00,2024-03,39.916666666666664
24280,24281,24467,-1,3461.22,103.83659999999999,3565.0566,3565.0566,initial_stop,,,False,-1.0000000000000009,-1.0676666666666677,-1.0000000000000009,-103.83660000000009,7.0262766,-110.86287660000009,False,0,False,False,False,2024-03-24T23:20:00+00:00,2024-03-24T23:25:00+00:00,2024-03-25T14:55:00+00:00,2024-03-24T23:25:00+00:00,2024-03,15.583333333333334
24495,24496,24751,-1,3630.08,108.9024,3738.9824,3561.78,opposite_signal_close,,,False,0.6271670780441911,0.5611275784555687,0.6271670780441911,68.29999999999973,7.19186,61.10813999999973,False,0,False,False,False,2024-03-25T17:15:00+00:00,2024-03-25T17:20:00+00:00,2024-03-26T14:35:00+00:00,2024-03-25T17:20:00+00:00,2024-03,21.333333333333332
24751,24752,25023,1,3561.92,106.8576,3455.0624000000003,3645.63,opposite_signal_close,,,False,0.7833790015871593,0.7159289559189055,0.7833790015871593,83.71000000000004,7.20755,76.50245000000004,False,0,False,False,False,2024-03-26T14:35:00+00:00,2024-03-26T14:40:00+00:00,2024-03-27T13:15:00+00:00,2024-03-26T14:40:00+00:00,2024-03,22.666666666666668
25023,25024,25082,-1,3645.63,109.3689,3754.9989,3485.31,opposite_signal_close,,,False,1.465864610506279,1.4006638084501184,1.465864610506279,160.32000000000016,7.130940000000001,153.18906000000015,False,0,False,False,False,2024-03-27T13:15:00+00:00,2024-03-27T13:20:00+00:00,2024-03-27T18:10:00+00:00,2024-03-27T13:20:00+00:00,2024-03,4.916666666666667
25082,25083,25230,1,3485.32,104.5596,3380.7604,3561.81,opposite_signal_close,,,False,0.7315444971097802,0.6641462859460039,0.7315444971097802,76.48999999999978,7.04713,69.44286999999979,False,0,False,False,False,2024-03-27T18:10:00+00:00,2024-03-27T18:15:00+00:00,2024-03-28T06:30:00+00:00,2024-03-27T18:15:00+00:00,2024-03,12.333333333333334
25230,25231,25532,-1,3561.81,106.8543,3668.6643,3538.39,opposite_signal_close,,,False,0.21917695403928597,0.15272946432665857,0.21917695403928597,23.420000000000073,7.1002,16.319800000000072,False,0,False,False,False,2024-03-28T06:30:00+00:00,2024-03-28T06:35:00+00:00,2024-03-29T07:40:00+00:00,2024-03-28T06:35:00+00:00,2024-03,25.166666666666668
25532,25533,25868,1,3538.39,106.15169999999999,3432.2383,3554.79,opposite_signal_close,,,False,0.15449587712679205,0.0876747145829986,0.15449587712679205,16.40000000000009,7.09318,9.30682000000009,False,0,False,False,False,2024-03-29T07:40:00+00:00,2024-03-29T07:45:00+00:00,2024-03-30T11:40:00+00:00,2024-03-29T07:45:00+00:00,2024-03,28.0
25868,25869,26374,-1,3554.78,106.6434,3661.4234,3515.63,opposite_signal_close,,,False,0.36711132615801906,0.3008117708175104,0.36711132615801906,39.15000000000009,7.070410000000001,32.07959000000009,False,0,False,False,False,2024-03-30T11:40:00+00:00,2024-03-30T11:45:00+00:00,2024-04-01T05:50:00+00:00,2024-03-30T11:45:00+00:00,2024-03,42.166666666666664
26374,26375,26623,1,3515.62,105.4686,3410.1513999999997,3410.1513999999997,initial_stop,,,False,-1.0000000000000016,-1.065666666666668,-1.0000000000000016,-105.46860000000015,6.9257713999999995,-112.39437140000015,False,0,False,False,False,2024-04-01T05:50:00+00:00,2024-04-01T05:55:00+00:00,2024-04-02T02:35:00+00:00,2024-04-01T05:55:00+00:00,2024-04,20.75
26624,26625,26754,1,3353.57,100.6071,3252.9629,3252.9629,initial_stop,,,False,-1.0000000000000018,-1.0656666666666683,-1.0000000000000018,-100.60710000000017,6.6065329,-107.21363290000018,False,0,False,False,False,2024-04-02T02:40:00+00:00,2024-04-02T02:45:00+00:00,2024-04-02T13:30:00+00:00,2024-04-02T02:45:00+00:00,2024-04,10.833333333333334
26984,26985,27198,-1,3352.01,100.5603,3452.5703000000003,3281.08,opposite_signal_close,,,False,0.7053479355172995,0.6393866167861502,0.7053479355172995,70.93000000000029,6.63309,64.2969100000003,False,0,False,False,False,2024-04-03T08:40:00+00:00,2024-04-03T08:45:00+00:00,2024-04-04T02:30:00+00:00,2024-04-03T08:45:00+00:00,2024-04,17.833333333333332
27198,27199,27328,1,3281.08,98.4324,3182.6476,3371.06,opposite_signal_close,,,False,0.9141299003173754,0.8465491037503913,0.9141299003173754,89.98000000000002,6.652139999999999,83.32786000000002,False,0,False,False,False,2024-04-04T02:30:00+00:00,2024-04-04T02:35:00+00:00,2024-04-04T13:20:00+00:00,2024-04-04T02:35:00+00:00,2024-04,10.833333333333334
