feature,bin,lower,upper,n,mean_net_bp,median_net_bp,sum_event_net_bp,profit_factor,profit_factor_infinite,win_rate,loss_n,flat_n
body_ratio,"[-inf, 0.5)",-inf,0.5,5,-24.871347189206343,-26.386224133494434,-124.35673594603172,0.1646239638878447,False,0.2,4,0
body_ratio,"[0.5, 0.65)",0.5,0.65,31,-27.628737582176743,-32.34468815330514,-856.4908650474791,0.24757091623829772,False,0.1935483870967742,25,0
body_ratio,"[0.65, 0.8)",0.65,0.8,130,-22.407234324134794,-41.55105484991648,-2912.9404621375234,0.5605058440397416,False,0.27692307692307694,94,0
body_ratio,"[0.8, 1.0)",0.8,1.0,85,0.9425379360646507,-36.71761198535737,80.11572456549531,1.0200968188330137,False,0.35294117647058826,55,0
body_ratio,"[1.0, inf)",1.0,inf,0,,,0.0,,False,,0,0
body_ratio,missing,,,0,,,0.0,,False,,0,0
range_atr,"[-inf, 0.65)",-inf,0.65,0,,,0.0,,False,,0,0
range_atr,"[0.65, 1.0)",0.65,1.0,52,-18.856693607968904,-33.08008845726572,-980.548067614383,0.49001288867258047,False,0.19230769230769232,42,0
range_atr,"[1.0, 1.5)",1.0,1.5,85,-18.57864820313818,-40.36384627013943,-1579.1850972667453,0.5586908352143627,False,0.24705882352941178,64,0
range_atr,"[1.5, 2.0)",1.5,2.0,51,-1.418033766542322,-45.31645569620267,-72.31972209365843,0.9713366650931793,False,0.37254901960784315,32,0
range_atr,"[2.0, 3.0)",2.0,3.0,40,-29.585627029694315,-61.829820870954435,-1183.4250811877725,0.5833078927847442,False,0.3,28,0
range_atr,"[3.0, inf)",3.0,inf,23,0.07850563465302413,-5.150508920940249,1.8056295970195548,1.001740586725808,False,0.4782608695652174,12,0
range_atr,missing,,,0,,,0.0,,False,,0,0
risk_pct,"[-inf, 0.002)",-inf,0.002,15,-8.796042691116021,-28.41328468970781,-131.94064036674033,0.6211988796825865,False,0.2,12,0
risk_pct,"[0.002, 0.004)",0.002,0.004,36,-19.046194930176707,-34.66883296603605,-685.6630174863615,0.3953793234226751,False,0.16666666666666666,30,0
risk_pct,"[0.004, 0.008)",0.004,0.008,87,-18.699167596950467,-41.85865430337719,-1626.8275809346908,0.5604452262027649,False,0.22988505747126436,67,0
risk_pct,"[0.008, 0.015)",0.008,0.015,65,-13.307643032018538,-62.16885789297575,-864.9967970812049,0.7607922322653927,False,0.3384615384615385,43,0
risk_pct,"[0.015, 0.03)",0.015,0.03,43,-23.06150022113766,-46.803715916032814,-991.6445095089193,0.6729130504807804,False,0.4186046511627907,25,0
risk_pct,"[0.03, inf)",0.03,inf,5,97.48004136247557,98.35385018334365,487.4002068123779,7.9306322079912,False,0.8,1,0
risk_pct,missing,,,0,,,0.0,,False,,0,0
fee_to_risk,"[-inf, 0.1)",-inf,0.1,24,-12.656100933001355,-26.1669289898475,-303.74642239203257,0.8224751142453927,False,0.4583333333333333,13,0
fee_to_risk,"[0.1, 0.2)",0.1,0.2,67,-3.672811156756243,-40.46586777972204,-246.0783475026683,0.9345673542849923,False,0.40298507462686567,40,0
fee_to_risk,"[0.2, 0.4)",0.2,0.4,81,-24.307006257355503,-48.37292362773858,-1968.8675068457956,0.49925617820640605,False,0.25925925925925924,60,0
fee_to_risk,"[0.4, 0.8)",0.4,0.8,56,-17.52252395397619,-39.132943299922104,-981.2613414226668,0.49894611755927804,False,0.16071428571428573,47,0
fee_to_risk,"[0.8, 1.0)",0.8,1.0,8,-22.722260004454427,-28.88209509658622,-181.7780800356354,0.04929422265629748,False,0.25,6,0
fee_to_risk,"[1.0, inf)",1.0,inf,15,-8.796042691116021,-28.41328468970781,-131.94064036674033,0.6211988796825865,False,0.2,12,0
fee_to_risk,missing,,,0,,,0.0,,False,,0,0
extension_atr,"[-inf, 0.0)",-inf,0.0,0,,,0.0,,False,,0,0
extension_atr,"[0.0, 0.25)",0.0,0.25,3,-4.385025852263359,-11.669424174345338,-13.155077556790078,0.6507024714057598,False,0.3333333333333333,2,0
extension_atr,"[0.25, 0.5)",0.25,0.5,50,-17.620776964811657,-37.03875662304011,-881.0388482405829,0.5394665942501439,False,0.16,42,0
extension_atr,"[0.5, 1.0)",0.5,1.0,113,-21.313560865577667,-40.164279571806,-2408.432377810276,0.5423127364459889,False,0.2831858407079646,81,0
extension_atr,"[1.0, 1.5)",1.0,1.5,47,5.209995058367488,-29.796796511571948,244.86976774327192,1.1058869679242072,False,0.3829787234042553,29,0
extension_atr,"[1.5, inf)",1.5,inf,38,-19.892521123714793,-47.27892716300862,-755.9158027011621,0.6818682003164991,False,0.3684210526315789,24,0
extension_atr,missing,,,0,,,0.0,,False,,0,0
cross_count24,"[-inf, 1.0)",-inf,1.0,40,-16.83628229877132,-45.33476947647439,-673.4512919508528,0.7142885719740125,False,0.275,29,0
cross_count24,"[1.0, 3.0)",1.0,3.0,107,-22.937895691949258,-41.11937486650395,-2454.3548390385704,0.5272384099459587,False,0.2897196261682243,76,0
cross_count24,"[3.0, 6.0)",3.0,6.0,80,-0.6185231436500199,-31.947799360194633,-49.4818514920016,0.9851421144756196,False,0.3125,55,0
cross_count24,"[6.0, 12.0)",6.0,12.0,24,-26.516014836838078,-38.440945778581685,-636.3843560841138,0.37769086673469043,False,0.25,18,0
cross_count24,"[12.0, 24.0)",12.0,24.0,0,,,0.0,,False,,0,0
cross_count24,"[24.0, inf)",24.0,inf,0,,,0.0,,False,,0,0
cross_count24,missing,,,0,,,0.0,,False,,0,0
