feature,bin,lower,upper,n,mean_net_bp,median_net_bp,sum_event_net_bp,profit_factor,profit_factor_infinite,win_rate,loss_n,flat_n
body_ratio,"[-inf, 0.5)",-inf,0.5,2,-19.7455158558,-19.7455158558,-39.4910317116,0,False,0,2,0
body_ratio,"[0.5, 0.65)",0.5,0.65,5,-46.8639414819,-42.5072931358,-234.319707409,0,False,0,5,0
body_ratio,"[0.65, 0.8)",0.65,0.8,34,9.10527381788,-11.4511158641,309.579309808,1.34660285272,False,0.411764705882,20,0
body_ratio,"[0.8, 1.0)",0.8,1,33,-28.297707145,-33.6421094433,-933.824335785,0.246787336265,False,0.30303030303,23,0
body_ratio,"[1.0, inf)",1,inf,0,,,0,,False,,0,0
body_ratio,missing,,,0,,,0,,False,,0,0
range_atr,"[-inf, 0.65)",-inf,0.65,0,,,0,,False,,0,0
range_atr,"[0.65, 1.0)",0.65,1,10,-29.1549974681,-40.2878353653,-291.549974681,0.175894392776,False,0.2,8,0
range_atr,"[1.0, 1.5)",1,1.5,34,-9.22652773583,-16.2307893161,-313.701943018,0.616812021161,False,0.294117647059,24,0
range_atr,"[1.5, 2.0)",1.5,2,12,-37.9637864777,-48.6740412086,-455.565437732,0.0769393237604,False,0.25,9,0
range_atr,"[2.0, 3.0)",2,3,9,4.75284425239,22.4984774826,42.7755982716,1.11174390998,False,0.555555555556,4,0
range_atr,"[3.0, inf)",3,inf,9,13.3317768958,-35.3709809432,119.985992062,1.33515464913,False,0.444444444444,5,0
range_atr,missing,,,0,,,0,,False,,0,0
risk_pct,"[-inf, 0.002)",-inf,0.002,0,,,0,,False,,0,0
risk_pct,"[0.002, 0.004)",0.002,0.004,11,-9.19972396626,-14.9469254417,-101.196963629,0.471594461087,False,0.363636363636,7,0
risk_pct,"[0.004, 0.008)",0.004,0.008,36,-17.2430367446,-27.6377014451,-620.749322805,0.402794156046,False,0.25,27,0
risk_pct,"[0.008, 0.015)",0.008,0.015,15,6.63360011298,-48.9342703438,99.5040016947,1.15495239358,False,0.4,9,0
risk_pct,"[0.015, 0.03)",0.015,0.03,10,-13.2181754634,3.96833315119,-132.181754634,0.661293028298,False,0.5,5,0
risk_pct,"[0.03, inf)",0.03,inf,2,-71.7158628623,-71.7158628623,-143.431725725,0,False,0,2,0
risk_pct,missing,,,0,,,0,,False,,0,0
fee_to_risk,"[-inf, 0.1)",-inf,0.1,8,-15.6492948176,-12.0305723406,-125.19435854,0.584377513822,False,0.5,4,0
fee_to_risk,"[0.1, 0.2)",0.1,0.2,13,10.5125001873,-3.3731699596,136.662502435,1.2586349438,False,0.384615384615,8,0
fee_to_risk,"[0.2, 0.4)",0.2,0.4,27,-28.5637249931,-38.0334070873,-771.220574813,0.251908609948,False,0.222222222222,21,0
fee_to_risk,"[0.4, 0.8)",0.4,0.8,24,-7.57811326628,-22.5265964095,-181.874718391,0.657677064288,False,0.333333333333,16,0
fee_to_risk,"[0.8, 1.0)",0.8,1,2,21.7856921055,21.7856921055,43.5713842111,3.91507336282,False,0.5,1,0
fee_to_risk,"[1.0, inf)",1,inf,0,,,0,,False,,0,0
fee_to_risk,missing,,,0,,,0,,False,,0,0
extension_atr,"[-inf, 0.0)",-inf,0,0,,,0,,False,,0,0
extension_atr,"[0.0, 0.25)",0,0.25,1,-28.0043100131,-28.0043100131,-28.0043100131,0,False,0,1,0
extension_atr,"[0.25, 0.5)",0.25,0.5,10,-10.0486094502,-24.1196455025,-100.486094502,0.600434204771,False,0.3,7,0
extension_atr,"[0.5, 1.0)",0.5,1,36,-12.1460664378,-22.5259082363,-437.258391762,0.559600923573,False,0.277777777778,26,0
extension_atr,"[1.0, 1.5)",1,1.5,16,-4.99110165305,-25.8934910165,-79.8576264488,0.867808838623,False,0.375,10,0
extension_atr,"[1.5, inf)",1.5,inf,11,-22.9499402156,-35.3709809432,-252.449342372,0.523961230287,False,0.454545454545,6,0
extension_atr,missing,,,0,,,0,,False,,0,0
cross_count24,"[-inf, 1.0)",-inf,1,7,-26.9867691433,-17.5146531906,-188.907384003,0.247785076113,False,0.285714285714,5,0
cross_count24,"[1.0, 3.0)",1,3,34,-4.31045223048,-34.5065451932,-146.555375836,0.875966161022,False,0.352941176471,22,0
cross_count24,"[3.0, 6.0)",3,6,27,-19.7572845445,-18.9971468276,-533.4466827,0.36451924595,False,0.259259259259,20,0
cross_count24,"[6.0, 12.0)",6,12,6,-4.85772042635,-2.53039497924,-29.1463225581,0.78351155045,False,0.5,3,0
