time,equity,cash,position
2021-01-12 12:00:00+00:00,500.0,500.0,0
2021-01-12 16:00:00+00:00,500.0,500.0,0
2021-01-12 20:00:00+00:00,500.0,500.0,0
2021-01-13 00:00:00+00:00,500.0,500.0,0
2021-01-13 04:00:00+00:00,500.0,500.0,0
2021-01-13 08:00:00+00:00,500.0,500.0,0
2021-01-13 12:00:00+00:00,500.0,500.0,0
2021-01-13 16:00:00+00:00,500.0,500.0,0
2021-01-13 20:00:00+00:00,500.0,500.0,0
2021-01-14 00:00:00+00:00,500.0,500.0,0
2021-01-14 04:00:00+00:00,500.0,500.0,0
2021-01-14 08:00:00+00:00,500.0,500.0,0
2021-01-14 12:00:00+00:00,500.0,500.0,0
2021-01-14 16:00:00+00:00,500.0,500.0,0
2021-01-14 20:00:00+00:00,500.0,500.0,0
2021-01-15 00:00:00+00:00,500.0,500.0,0
2021-01-15 04:00:00+00:00,500.0,500.0,0
2021-01-15 08:00:00+00:00,435.863285131749,435.863285131749,0
2021-01-15 12:00:00+00:00,435.863285131749,435.863285131749,0
2021-01-15 16:00:00+00:00,435.863285131749,435.863285131749,0
2021-01-15 20:00:00+00:00,435.863285131749,435.863285131749,0
2021-01-16 00:00:00+00:00,435.863285131749,435.863285131749,0
2021-01-16 04:00:00+00:00,435.863285131749,435.863285131749,0
2021-01-16 08:00:00+00:00,435.863285131749,435.863285131749,0
2021-01-16 12:00:00+00:00,435.863285131749,435.863285131749,0
2021-01-16 16:00:00+00:00,435.863285131749,435.863285131749,0
2021-01-16 20:00:00+00:00,435.863285131749,435.863285131749,0
2021-01-17 00:00:00+00:00,435.863285131749,435.863285131749,0
2021-01-17 04:00:00+00:00,435.863285131749,435.863285131749,0
2021-01-17 08:00:00+00:00,435.863285131749,435.863285131749,0
2021-01-17 12:00:00+00:00,435.863285131749,435.863285131749,0
2021-01-17 16:00:00+00:00,435.863285131749,435.863285131749,0
2021-01-17 20:00:00+00:00,435.863285131749,435.863285131749,0
2021-01-18 00:00:00+00:00,435.863285131749,435.863285131749,0
2021-01-18 04:00:00+00:00,435.863285131749,435.863285131749,0
2021-01-18 08:00:00+00:00,435.863285131749,435.863285131749,0
2021-01-18 12:00:00+00:00,435.863285131749,435.863285131749,0
2021-01-18 16:00:00+00:00,435.863285131749,435.863285131749,0
2021-01-18 20:00:00+00:00,435.863285131749,435.863285131749,0
2021-01-19 00:00:00+00:00,435.863285131749,435.863285131749,0
2021-01-19 04:00:00+00:00,435.863285131749,435.863285131749,0
2021-01-19 08:00:00+00:00,435.863285131749,435.863285131749,0
2021-01-19 12:00:00+00:00,435.863285131749,435.863285131749,0
2021-01-19 16:00:00+00:00,435.863285131749,435.863285131749,0
2021-01-19 20:00:00+00:00,435.863285131749,435.863285131749,0
2021-01-20 00:00:00+00:00,435.863285131749,435.863285131749,0
2021-01-20 04:00:00+00:00,435.863285131749,435.863285131749,0
2021-01-20 08:00:00+00:00,435.863285131749,435.863285131749,0
2021-01-20 12:00:00+00:00,435.863285131749,435.863285131749,0
2021-01-20 16:00:00+00:00,435.863285131749,435.863285131749,0
2021-01-20 20:00:00+00:00,435.863285131749,435.863285131749,0
2021-01-21 00:00:00+00:00,435.863285131749,435.863285131749,0
2021-01-21 04:00:00+00:00,435.863285131749,435.863285131749,0
2021-01-21 08:00:00+00:00,435.863285131749,435.863285131749,0
2021-01-21 12:00:00+00:00,435.863285131749,435.863285131749,0
2021-01-21 16:00:00+00:00,435.863285131749,435.863285131749,0
2021-01-21 20:00:00+00:00,435.863285131749,435.863285131749,0
2021-01-22 00:00:00+00:00,435.863285131749,435.863285131749,0
2021-01-22 04:00:00+00:00,435.863285131749,435.863285131749,0
2021-01-22 08:00:00+00:00,435.863285131749,435.863285131749,0
2021-01-22 12:00:00+00:00,435.863285131749,435.863285131749,0
2021-01-22 16:00:00+00:00,435.863285131749,435.863285131749,0
2021-01-22 20:00:00+00:00,435.863285131749,435.863285131749,0
2021-01-23 00:00:00+00:00,435.863285131749,435.863285131749,0
2021-01-23 04:00:00+00:00,435.863285131749,435.863285131749,0
2021-01-23 08:00:00+00:00,435.863285131749,435.863285131749,0
2021-01-23 12:00:00+00:00,435.863285131749,435.863285131749,0
2021-01-23 16:00:00+00:00,435.863285131749,435.863285131749,0
2021-01-23 20:00:00+00:00,435.863285131749,435.863285131749,0
2021-01-24 00:00:00+00:00,435.863285131749,435.863285131749,0
2021-01-24 04:00:00+00:00,435.863285131749,435.863285131749,0
2021-01-24 08:00:00+00:00,435.863285131749,435.863285131749,0
2021-01-24 12:00:00+00:00,435.863285131749,435.863285131749,0
2021-01-24 16:00:00+00:00,435.863285131749,435.863285131749,0
2021-01-24 20:00:00+00:00,435.863285131749,435.863285131749,0
2021-01-25 00:00:00+00:00,435.863285131749,435.863285131749,0
2021-01-25 04:00:00+00:00,435.863285131749,435.863285131749,0
2021-01-25 08:00:00+00:00,435.863285131749,435.863285131749,0
2021-01-25 12:00:00+00:00,435.863285131749,435.863285131749,0
2021-01-25 16:00:00+00:00,435.863285131749,435.863285131749,0
2021-01-25 20:00:00+00:00,435.863285131749,435.863285131749,0
2021-01-26 00:00:00+00:00,435.863285131749,435.863285131749,0
2021-01-26 04:00:00+00:00,435.863285131749,435.863285131749,0
2021-01-26 08:00:00+00:00,435.863285131749,435.863285131749,0
2021-01-26 12:00:00+00:00,435.863285131749,435.863285131749,0
2021-01-26 16:00:00+00:00,435.863285131749,435.863285131749,0
2021-01-26 20:00:00+00:00,435.863285131749,435.863285131749,0
2021-01-27 00:00:00+00:00,435.863285131749,435.863285131749,0
2021-01-27 04:00:00+00:00,435.863285131749,435.863285131749,0
2021-01-27 08:00:00+00:00,435.863285131749,435.863285131749,0
2021-01-27 12:00:00+00:00,435.863285131749,435.863285131749,0
2021-01-27 16:00:00+00:00,435.863285131749,435.863285131749,0
2021-01-27 20:00:00+00:00,435.863285131749,435.863285131749,0
2021-01-28 00:00:00+00:00,435.863285131749,435.863285131749,0
2021-01-28 04:00:00+00:00,435.863285131749,435.863285131749,0
2021-01-28 08:00:00+00:00,435.863285131749,435.863285131749,0
2021-01-28 12:00:00+00:00,435.863285131749,435.863285131749,0
2021-01-28 16:00:00+00:00,435.863285131749,435.863285131749,0
2021-01-28 20:00:00+00:00,435.863285131749,435.863285131749,0
2021-01-29 00:00:00+00:00,435.863285131749,435.863285131749,0
2021-01-29 04:00:00+00:00,435.863285131749,435.863285131749,0
2021-01-29 08:00:00+00:00,435.863285131749,435.863285131749,0
2021-01-29 12:00:00+00:00,435.863285131749,435.863285131749,0
2021-01-29 16:00:00+00:00,435.863285131749,435.863285131749,0
2021-01-29 20:00:00+00:00,435.863285131749,435.863285131749,0
2021-01-30 00:00:00+00:00,435.863285131749,435.863285131749,0
2021-01-30 04:00:00+00:00,435.863285131749,435.863285131749,0
2021-01-30 08:00:00+00:00,435.863285131749,435.863285131749,0
2021-01-30 12:00:00+00:00,435.863285131749,435.863285131749,0
2021-01-30 16:00:00+00:00,435.863285131749,435.863285131749,0
2021-01-30 20:00:00+00:00,435.863285131749,435.863285131749,0
2021-01-31 00:00:00+00:00,435.863285131749,435.863285131749,0
2021-01-31 04:00:00+00:00,435.863285131749,435.863285131749,0
2021-01-31 08:00:00+00:00,435.863285131749,435.863285131749,0
2021-01-31 12:00:00+00:00,435.863285131749,435.863285131749,0
2021-01-31 16:00:00+00:00,435.863285131749,435.863285131749,0
2021-01-31 20:00:00+00:00,435.863285131749,435.863285131749,0
2021-02-01 00:00:00+00:00,435.863285131749,435.863285131749,0
2021-02-01 04:00:00+00:00,435.863285131749,435.863285131749,0
2021-02-01 08:00:00+00:00,435.863285131749,435.863285131749,0
2021-02-01 12:00:00+00:00,435.863285131749,435.863285131749,0
2021-02-01 16:00:00+00:00,435.863285131749,435.863285131749,0
2021-02-01 20:00:00+00:00,435.863285131749,435.863285131749,0
2021-02-02 00:00:00+00:00,435.863285131749,435.863285131749,0
2021-02-02 04:00:00+00:00,435.863285131749,435.863285131749,0
2021-02-02 08:00:00+00:00,435.863285131749,435.863285131749,0
2021-02-02 12:00:00+00:00,435.863285131749,435.863285131749,0
2021-02-02 16:00:00+00:00,435.863285131749,435.863285131749,0
2021-02-02 20:00:00+00:00,435.863285131749,435.863285131749,0
2021-02-03 00:00:00+00:00,435.863285131749,435.863285131749,0
2021-02-03 04:00:00+00:00,435.863285131749,435.863285131749,0
2021-02-03 08:00:00+00:00,435.863285131749,435.863285131749,0
2021-02-03 12:00:00+00:00,435.863285131749,435.863285131749,0
2021-02-03 16:00:00+00:00,435.863285131749,435.863285131749,0
2021-02-03 20:00:00+00:00,435.863285131749,435.863285131749,0
2021-02-04 00:00:00+00:00,435.863285131749,435.863285131749,0
2021-02-04 04:00:00+00:00,435.863285131749,435.863285131749,0
2021-02-04 08:00:00+00:00,435.863285131749,435.863285131749,0
2021-02-04 12:00:00+00:00,435.863285131749,435.863285131749,0
2021-02-04 16:00:00+00:00,435.863285131749,435.863285131749,0
2021-02-04 20:00:00+00:00,435.863285131749,435.863285131749,0
2021-02-05 00:00:00+00:00,435.863285131749,435.863285131749,0
2021-02-05 04:00:00+00:00,435.863285131749,435.863285131749,0
2021-02-05 08:00:00+00:00,435.863285131749,435.863285131749,0
2021-02-05 12:00:00+00:00,435.863285131749,435.863285131749,0
2021-02-05 16:00:00+00:00,435.863285131749,435.863285131749,0
2021-02-05 20:00:00+00:00,435.863285131749,435.863285131749,0
2021-02-06 00:00:00+00:00,435.863285131749,435.863285131749,0
2021-02-06 04:00:00+00:00,435.863285131749,435.863285131749,0
2021-02-06 08:00:00+00:00,435.863285131749,435.863285131749,0
2021-02-06 12:00:00+00:00,435.863285131749,435.863285131749,0
2021-02-06 16:00:00+00:00,435.863285131749,435.863285131749,0
2021-02-06 20:00:00+00:00,435.863285131749,435.863285131749,0
2021-02-07 00:00:00+00:00,435.863285131749,435.863285131749,0
2021-02-07 04:00:00+00:00,435.863285131749,435.863285131749,0
2021-02-07 08:00:00+00:00,435.863285131749,435.863285131749,0
2021-02-07 12:00:00+00:00,435.863285131749,435.863285131749,0
2021-02-07 16:00:00+00:00,435.863285131749,435.863285131749,0
2021-02-07 20:00:00+00:00,435.863285131749,435.863285131749,0
2021-02-08 00:00:00+00:00,435.863285131749,435.863285131749,0
2021-02-08 04:00:00+00:00,435.863285131749,435.863285131749,0
2021-02-08 08:00:00+00:00,435.863285131749,435.863285131749,0
2021-02-08 12:00:00+00:00,435.863285131749,435.863285131749,0
2021-02-08 16:00:00+00:00,435.863285131749,435.863285131749,0
2021-02-08 20:00:00+00:00,435.863285131749,435.863285131749,0
2021-02-09 00:00:00+00:00,435.863285131749,435.863285131749,0
2021-02-09 04:00:00+00:00,435.863285131749,435.863285131749,0
2021-02-09 08:00:00+00:00,435.863285131749,435.863285131749,0
2021-02-09 12:00:00+00:00,435.863285131749,435.863285131749,0
2021-02-09 16:00:00+00:00,435.863285131749,435.863285131749,0
2021-02-09 20:00:00+00:00,435.863285131749,435.863285131749,0
2021-02-10 00:00:00+00:00,435.863285131749,435.863285131749,0
2021-02-10 04:00:00+00:00,435.863285131749,435.863285131749,0
2021-02-10 08:00:00+00:00,435.863285131749,435.863285131749,0
2021-02-10 12:00:00+00:00,435.863285131749,435.863285131749,0
2021-02-10 16:00:00+00:00,435.863285131749,435.863285131749,0
2021-02-10 20:00:00+00:00,435.863285131749,435.863285131749,0
2021-02-11 00:00:00+00:00,435.863285131749,435.863285131749,0
2021-02-11 04:00:00+00:00,435.863285131749,435.863285131749,0
2021-02-11 08:00:00+00:00,435.863285131749,435.863285131749,0
2021-02-11 12:00:00+00:00,435.863285131749,435.863285131749,0
2021-02-11 16:00:00+00:00,435.863285131749,435.863285131749,0
2021-02-11 20:00:00+00:00,435.863285131749,435.863285131749,0
2021-02-12 00:00:00+00:00,435.863285131749,435.863285131749,0
2021-02-12 04:00:00+00:00,435.863285131749,435.863285131749,0
2021-02-12 08:00:00+00:00,435.863285131749,435.863285131749,0
2021-02-12 12:00:00+00:00,435.863285131749,435.863285131749,0
2021-02-12 16:00:00+00:00,435.863285131749,435.863285131749,0
2021-02-12 20:00:00+00:00,435.863285131749,435.863285131749,0
2021-02-13 00:00:00+00:00,435.863285131749,435.863285131749,0
2021-02-13 04:00:00+00:00,435.863285131749,435.863285131749,0
2021-02-13 08:00:00+00:00,435.863285131749,435.863285131749,0
2021-02-13 12:00:00+00:00,435.863285131749,435.863285131749,0
2021-02-13 16:00:00+00:00,435.863285131749,435.863285131749,0
2021-02-13 20:00:00+00:00,435.863285131749,435.863285131749,0
2021-02-14 00:00:00+00:00,435.863285131749,435.863285131749,0
2021-02-14 04:00:00+00:00,435.863285131749,435.863285131749,0
2021-02-14 08:00:00+00:00,435.863285131749,435.863285131749,0
2021-02-14 12:00:00+00:00,435.863285131749,435.863285131749,0
2021-02-14 16:00:00+00:00,435.863285131749,435.863285131749,0
2021-02-14 20:00:00+00:00,435.863285131749,435.863285131749,0
2021-02-15 00:00:00+00:00,435.863285131749,435.863285131749,0
2021-02-15 04:00:00+00:00,435.863285131749,435.863285131749,0
2021-02-15 08:00:00+00:00,435.863285131749,435.863285131749,0
2021-02-15 12:00:00+00:00,435.863285131749,435.863285131749,0
2021-02-15 16:00:00+00:00,435.863285131749,435.863285131749,0
2021-02-15 20:00:00+00:00,435.863285131749,435.863285131749,0
2021-02-16 00:00:00+00:00,435.863285131749,435.863285131749,0
2021-02-16 04:00:00+00:00,435.863285131749,435.863285131749,0
2021-02-16 08:00:00+00:00,435.863285131749,435.863285131749,0
2021-02-16 12:00:00+00:00,435.863285131749,435.863285131749,0
2021-02-16 16:00:00+00:00,435.863285131749,435.863285131749,0
2021-02-16 20:00:00+00:00,435.863285131749,435.863285131749,0
2021-02-17 00:00:00+00:00,435.863285131749,435.863285131749,0
2021-02-17 04:00:00+00:00,435.863285131749,435.863285131749,0
2021-02-17 08:00:00+00:00,435.863285131749,435.863285131749,0
2021-02-17 12:00:00+00:00,435.863285131749,435.863285131749,0
2021-02-17 16:00:00+00:00,435.863285131749,435.863285131749,0
2021-02-17 20:00:00+00:00,435.863285131749,435.863285131749,0
2021-02-18 00:00:00+00:00,435.863285131749,435.863285131749,0
2021-02-18 04:00:00+00:00,435.863285131749,435.863285131749,0
2021-02-18 08:00:00+00:00,435.863285131749,435.863285131749,0
2021-02-18 12:00:00+00:00,435.863285131749,435.863285131749,0
2021-02-18 16:00:00+00:00,435.863285131749,435.863285131749,0
2021-02-18 20:00:00+00:00,435.863285131749,435.863285131749,0
2021-02-19 00:00:00+00:00,435.863285131749,435.863285131749,0
2021-02-19 04:00:00+00:00,435.863285131749,435.863285131749,0
2021-02-19 08:00:00+00:00,435.863285131749,435.863285131749,0
2021-02-19 12:00:00+00:00,435.863285131749,435.863285131749,0
2021-02-19 16:00:00+00:00,435.863285131749,435.863285131749,0
2021-02-19 20:00:00+00:00,435.863285131749,435.863285131749,0
2021-02-20 00:00:00+00:00,435.863285131749,435.863285131749,0
2021-02-20 04:00:00+00:00,435.863285131749,435.863285131749,0
2021-02-20 08:00:00+00:00,435.863285131749,435.863285131749,0
2021-02-20 12:00:00+00:00,435.863285131749,435.863285131749,0
2021-02-20 16:00:00+00:00,435.863285131749,435.863285131749,0
2021-02-20 20:00:00+00:00,435.863285131749,435.863285131749,0
2021-02-21 00:00:00+00:00,435.863285131749,435.863285131749,0
2021-02-21 04:00:00+00:00,435.863285131749,435.863285131749,0
2021-02-21 08:00:00+00:00,435.863285131749,435.863285131749,0
2021-02-21 12:00:00+00:00,435.863285131749,435.863285131749,0
2021-02-21 16:00:00+00:00,435.863285131749,435.863285131749,0
2021-02-21 20:00:00+00:00,435.863285131749,435.863285131749,0
2021-02-22 00:00:00+00:00,435.863285131749,435.863285131749,0
2021-02-22 04:00:00+00:00,435.863285131749,435.863285131749,0
2021-02-22 08:00:00+00:00,435.863285131749,435.863285131749,0
2021-02-22 12:00:00+00:00,435.863285131749,435.863285131749,0
2021-02-22 16:00:00+00:00,435.863285131749,435.863285131749,0
2021-02-22 20:00:00+00:00,435.863285131749,435.863285131749,0
2021-02-23 00:00:00+00:00,435.863285131749,435.863285131749,0
2021-02-23 04:00:00+00:00,529.0034480382635,434.11991042357386,-1
2021-02-23 08:00:00+00:00,620.8771441518467,434.11991042357386,-1
2021-02-23 12:00:00+00:00,752.672907341997,434.11991042357386,-1
2021-02-23 16:00:00+00:00,633.9949549938033,434.11991042357386,-1
2021-02-23 20:00:00+00:00,757.3592403632638,434.11991042357386,-1
2021-02-24 00:00:00+00:00,628.7007712459283,434.11991042357386,-1
2021-02-24 04:00:00+00:00,571.3177018453518,434.11991042357386,-1
2021-02-24 08:00:00+00:00,567.0627467590971,434.11991042357386,-1
2021-02-24 12:00:00+00:00,532.3760391665394,434.11991042357386,-1
2021-02-24 16:00:00+00:00,547.9840771787926,434.11991042357386,-1
2021-02-24 20:00:00+00:00,607.0338340555519,434.11991042357386,-1
2021-02-25 00:00:00+00:00,585.3374847332426,434.11991042357386,-1
2021-02-25 04:00:00+00:00,604.0534046863777,434.11991042357386,-1
2021-02-25 08:00:00+00:00,574.3863676103236,434.11991042357386,-1
2021-02-25 12:00:00+00:00,586.9943681654479,434.11991042357386,-1
2021-02-25 16:00:00+00:00,581.6217520657527,434.11991042357386,-1
2021-02-25 20:00:00+00:00,623.5144319818065,434.11991042357386,-1
2021-02-26 00:00:00+00:00,724.4470647306421,434.11991042357386,-1
2021-02-26 04:00:00+00:00,714.8194935446918,434.11991042357386,-1
2021-02-26 08:00:00+00:00,773.4280684424615,434.11991042357386,-1
2021-02-26 12:00:00+00:00,721.0744736023662,434.11991042357386,-1
2021-02-26 16:00:00+00:00,674.0542786860559,434.11991042357386,-1
2021-02-26 20:00:00+00:00,725.5843338320374,434.11991042357386,-1
2021-02-27 00:00:00+00:00,760.5357506119888,434.11991042357386,-1
2021-02-27 04:00:00+00:00,714.0841902463759,434.11991042357386,-1
2021-02-27 08:00:00+00:00,714.9175339844675,434.11991042357386,-1
2021-02-27 12:00:00+00:00,736.0158366241462,434.11991042357386,-1
2021-02-27 16:00:00+00:00,751.8787797798157,434.11991042357386,-1
2021-02-27 20:00:00+00:00,694.8976761823185,434.11991042357386,-1
2021-02-28 00:00:00+00:00,747.4277438140097,434.11991042357386,-1
2021-02-28 04:00:00+00:00,835.1347212371358,434.11991042357386,-1
2021-02-28 08:00:00+00:00,860.6546477106879,434.11991042357386,-1
2021-02-28 12:00:00+00:00,833.144500309694,434.11991042357386,-1
2021-02-28 16:00:00+00:00,885.674567941385,434.11991042357386,-1
2021-02-28 20:00:00+00:00,815.1442755669198,434.11991042357386,-1
2021-03-01 00:00:00+00:00,785.5458667987084,434.11991042357386,-1
2021-03-01 04:00:00+00:00,770.6927401727262,434.11991042357386,-1
2021-03-01 08:00:00+00:00,766.7221023618201,434.11991042357386,-1
2021-03-01 12:00:00+00:00,680.3484749196405,434.11991042357386,-1
2021-03-01 16:00:00+00:00,654.6128594785823,434.11991042357386,-1
2021-03-01 20:00:00+00:00,692.0741115167855,434.11991042357386,-1
2021-03-02 00:00:00+00:00,637.0832288467301,434.11991042357386,-1
2021-03-02 04:00:00+00:00,651.3971330539473,434.11991042357386,-1
2021-03-02 08:00:00+00:00,666.8875225384699,434.11991042357386,-1
2021-03-02 12:00:00+00:00,638.7597203668904,434.11991042357386,-1
2021-03-02 16:00:00+00:00,653.6618672127604,434.11991042357386,-1
2021-03-02 20:00:00+00:00,724.9764831054296,434.11991042357386,-1
2021-03-03 00:00:00+00:00,720.3391703040504,434.11991042357386,-1
2021-03-03 04:00:00+00:00,684.3583289064567,434.11991042357386,-1
2021-03-03 08:00:00+00:00,641.3283798890076,434.11991042357386,-1
2021-03-03 12:00:00+00:00,600.1415911393369,434.11991042357386,-1
2021-03-03 16:00:00+00:00,606.1808822295052,434.11991042357386,-1
2021-03-03 20:00:00+00:00,600.8278742177652,434.11991042357386,-1
2021-03-04 00:00:00+00:00,639.6028681489593,434.11991042357386,-1
2021-03-04 04:00:00+00:00,651.3481128340594,434.11991042357386,-1
2021-03-04 08:00:00+00:00,635.6224262940757,434.11991042357386,-1
2021-03-04 12:00:00+00:00,644.9068559408117,434.11991042357386,-1
2021-03-04 16:00:00+00:00,631.3968833397535,434.11991042357386,-1
2021-03-04 20:00:00+00:00,679.4563069176837,434.11991042357386,-1
2021-03-05 00:00:00+00:00,666.9953670222228,434.11991042357386,-1
2021-03-05 04:00:00+00:00,723.7019573883487,434.11991042357386,-1
2021-03-05 08:00:00+00:00,731.4765642625424,434.11991042357386,-1
2021-03-05 12:00:00+00:00,725.0353073692947,434.11991042357386,-1
2021-03-05 16:00:00+00:00,723.9568625317648,434.11991042357386,-1
2021-03-05 20:00:00+00:00,673.0444621563687,434.11991042357386,-1
2021-03-06 00:00:00+00:00,677.5935385619498,434.11991042357386,-1
2021-03-06 04:00:00+00:00,673.8680018504824,434.11991042357386,-1
2021-03-06 08:00:00+00:00,617.1516074403792,434.11991042357386,-1
2021-03-06 12:00:00+00:00,641.3872041528729,434.11991042357386,-1
2021-03-06 16:00:00+00:00,663.2012020029126,434.11991042357386,-1
2021-03-06 20:00:00+00:00,587.0629964732907,434.11991042357386,-1
2021-03-07 00:00:00+00:00,558.1312626955526,434.11991042357386,-1
2021-03-07 04:00:00+00:00,558.8567619498909,434.11991042357386,-1
2021-03-07 08:00:00+00:00,524.7975131718963,434.11991042357386,-1
2021-03-07 12:00:00+00:00,530.2681697113669,434.11991042357386,-1
2021-03-07 16:00:00+00:00,555.7979002288968,434.11991042357386,-1
2021-03-07 20:00:00+00:00,550.9252903720563,434.11991042357386,-1
2021-03-08 00:00:00+00:00,484.11073066508067,434.11991042357386,-1
2021-03-08 04:00:00+00:00,486.33624864798355,434.11991042357386,-1
2021-03-08 08:00:00+00:00,518.434688630469,434.11991042357386,-1
2021-03-08 12:00:00+00:00,486.71860636310794,434.11991042357386,-1
2021-03-08 16:00:00+00:00,468.22817942145616,434.11991042357386,-1
2021-03-08 20:00:00+00:00,434.12165379828195,434.12165379828195,0
2021-03-09 00:00:00+00:00,434.12165379828195,434.12165379828195,0
2021-03-09 04:00:00+00:00,434.12165379828195,434.12165379828195,0
2021-03-09 08:00:00+00:00,434.12165379828195,434.12165379828195,0
2021-03-09 12:00:00+00:00,434.12165379828195,434.12165379828195,0
2021-03-09 16:00:00+00:00,434.12165379828195,434.12165379828195,0
2021-03-09 20:00:00+00:00,434.12165379828195,434.12165379828195,0
2021-03-10 00:00:00+00:00,434.12165379828195,434.12165379828195,0
2021-03-10 04:00:00+00:00,434.12165379828195,434.12165379828195,0
2021-03-10 08:00:00+00:00,434.12165379828195,434.12165379828195,0
2021-03-10 12:00:00+00:00,434.12165379828195,434.12165379828195,0
2021-03-10 16:00:00+00:00,434.12165379828195,434.12165379828195,0
2021-03-10 20:00:00+00:00,434.12165379828195,434.12165379828195,0
2021-03-11 00:00:00+00:00,434.12165379828195,434.12165379828195,0
2021-03-11 04:00:00+00:00,434.12165379828195,434.12165379828195,0
2021-03-11 08:00:00+00:00,434.12165379828195,434.12165379828195,0
2021-03-11 12:00:00+00:00,434.12165379828195,434.12165379828195,0
2021-03-11 16:00:00+00:00,434.12165379828195,434.12165379828195,0
2021-03-11 20:00:00+00:00,434.12165379828195,434.12165379828195,0
2021-03-12 00:00:00+00:00,434.12165379828195,434.12165379828195,0
2021-03-12 04:00:00+00:00,434.12165379828195,434.12165379828195,0
2021-03-12 08:00:00+00:00,434.12165379828195,434.12165379828195,0
2021-03-12 12:00:00+00:00,434.12165379828195,434.12165379828195,0
2021-03-12 16:00:00+00:00,434.12165379828195,434.12165379828195,0
2021-03-12 20:00:00+00:00,434.12165379828195,434.12165379828195,0
2021-03-13 00:00:00+00:00,434.12165379828195,434.12165379828195,0
2021-03-13 04:00:00+00:00,434.12165379828195,434.12165379828195,0
2021-03-13 08:00:00+00:00,434.12165379828195,434.12165379828195,0
2021-03-13 12:00:00+00:00,434.12165379828195,434.12165379828195,0
