symbol,decision_i,decision_time,window_start_i,window_start_time,window_len,conf,x1n,y1n,x2n,y2n,core_start_i,core_end_i,core_mid_i,core_start_time,core_end_time,core_mid_time,predicted_core_bars,decision_delay_bars,event_id,raw_detection_count,event_conf_max,event_decision_first,event_decision_last,window_lengths_seen
AVAX_USDT_SWAP,307,2026-08-09T06:45:00+00:00,289,2026-08-09T02:15:00+00:00,19,0.4819085896015167,0.37484532594680786,0.47086894512176514,0.7350701689720154,0.5952988862991333,296,302,299.0,2026-08-09T04:00:00+00:00,2026-08-09T05:30:00+00:00,2026-08-09T04:45:00+00:00,7,5,dcc5d2ff8d427ae1,9,0.4819085896015167,2026-08-09T06:45:00+00:00,2026-08-09T07:45:00+00:00,"[17, 18, 19]"
DOGE_USDT_SWAP,307,2026-08-09T06:45:00+00:00,289,2026-08-09T02:15:00+00:00,19,0.34438204765319824,0.37193477153778076,0.523814857006073,0.7432513236999512,0.5933232307434082,296,302,299.0,2026-08-09T04:00:00+00:00,2026-08-09T05:30:00+00:00,2026-08-09T04:45:00+00:00,7,5,c699630b6c30a944,4,0.34438204765319824,2026-08-09T06:45:00+00:00,2026-08-09T07:30:00+00:00,[19]
ENS_USDT_SWAP,307,2026-08-09T06:45:00+00:00,290,2026-08-09T02:30:00+00:00,18,0.6128771901130676,0.39447343349456787,0.4594587981700897,0.7738041281700134,0.5601786375045776,297,303,300.0,2026-08-09T04:15:00+00:00,2026-08-09T05:45:00+00:00,2026-08-09T05:00:00+00:00,7,4,4d71b276839ded39,11,0.6128771901130676,2026-08-09T06:45:00+00:00,2026-08-09T07:15:00+00:00,"[15, 16, 17, 18, 19]"
ETH_USDT_SWAP,307,2026-08-09T06:45:00+00:00,289,2026-08-09T02:15:00+00:00,19,0.3458658754825592,0.3653305172920227,0.497334748506546,0.7505118250846863,0.5531646609306335,296,303,299.5,2026-08-09T04:00:00+00:00,2026-08-09T05:45:00+00:00,2026-08-09T05:00:00+00:00,8,4,1bba3c960d342bd6,1,0.3458658754825592,2026-08-09T06:45:00+00:00,2026-08-09T06:45:00+00:00,[19]
FLOKI_USDT_SWAP,307,2026-08-09T06:45:00+00:00,290,2026-08-09T02:30:00+00:00,18,0.5737155079841614,0.33693817257881165,0.4295895993709564,0.7147939801216125,0.5679837465286255,296,302,299.0,2026-08-09T04:00:00+00:00,2026-08-09T05:30:00+00:00,2026-08-09T04:45:00+00:00,7,5,1a8bf1c02af45b36,14,0.6406841278076172,2026-08-09T06:45:00+00:00,2026-08-09T07:30:00+00:00,"[13, 14, 15, 16, 17, 18, 19]"
GMX_USDT_SWAP,307,2026-08-09T06:45:00+00:00,289,2026-08-09T02:15:00+00:00,19,0.5181028246879578,0.3736380338668823,0.46701690554618835,0.7375308275222778,0.5648095607757568,296,302,299.0,2026-08-09T04:00:00+00:00,2026-08-09T05:30:00+00:00,2026-08-09T04:45:00+00:00,7,5,16e91acc61a1fbcb,12,0.6613607406616211,2026-08-09T06:45:00+00:00,2026-08-09T07:45:00+00:00,"[16, 17, 18, 19]"
LINK_USDT_SWAP,307,2026-08-09T06:45:00+00:00,289,2026-08-09T02:15:00+00:00,19,0.40603166818618774,0.3696131408214569,0.4796539843082428,0.738901674747467,0.5637504458427429,296,302,299.0,2026-08-09T04:00:00+00:00,2026-08-09T05:30:00+00:00,2026-08-09T04:45:00+00:00,7,5,4bf12438571d2417,1,0.40603166818618774,2026-08-09T06:45:00+00:00,2026-08-09T06:45:00+00:00,[19]
PIEVERSE_USDT_SWAP,307,2026-08-09T06:45:00+00:00,289,2026-08-09T02:15:00+00:00,19,0.7600328326225281,0.3660726249217987,0.5178105235099792,0.7428218126296997,0.8403288722038269,296,302,299.0,2026-08-09T04:00:00+00:00,2026-08-09T05:30:00+00:00,2026-08-09T04:45:00+00:00,7,5,99d7cad49d2dadc7,23,0.7600328326225281,2026-08-09T06:45:00+00:00,2026-08-09T07:45:00+00:00,"[13, 14, 15, 16, 17, 18, 19]"
SUSHI_USDT_SWAP,307,2026-08-09T06:45:00+00:00,292,2026-08-09T03:00:00+00:00,16,0.629108190536499,0.31875190138816833,0.40248164534568787,0.7573480010032654,0.5848798751831055,297,303,300.0,2026-08-09T04:15:00+00:00,2026-08-09T05:45:00+00:00,2026-08-09T05:00:00+00:00,7,4,107048631dfb83e1,10,0.629108190536499,2026-08-09T06:45:00+00:00,2026-08-09T07:30:00+00:00,"[13, 16, 17, 18, 19]"
TIA_USDT_SWAP,307,2026-08-09T06:45:00+00:00,291,2026-08-09T02:45:00+00:00,17,0.6030889749526978,0.3557268977165222,0.4148077368736267,0.7612325549125671,0.5769408345222473,297,303,300.0,2026-08-09T04:15:00+00:00,2026-08-09T05:45:00+00:00,2026-08-09T05:00:00+00:00,7,4,ae04e1a55fcfcc17,16,0.6030889749526978,2026-08-09T06:45:00+00:00,2026-08-09T07:30:00+00:00,"[14, 15, 16, 17, 18, 19]"
