timeframe_min,arm,policy,kind,bucket,period,earlier_closed,later_closed,taken,closed,censored,weeks,symbols,win_rate,mean_net_bp,mean_net_r,wins,sum_net_r,mean_gross_bp,median_net_bp,ge5r,ge10r,pf_r,ge5r_rate,win_rate_low,win_rate_high,mean_net_bp_low,mean_net_bp_high,mean_net_r_low,mean_net_r_high,matched,paired_target_mean_net_bp,random_mean_net_bp,random_win_rate,mean_excess_bp,random_coverage,paired_weeks,p_one_sided,ci_low_bp,ci_high_bp,minimum_p_resolution,holm_p_48_slots,metric,eligible,without_best_trade_bp,best_symbol,without_best_symbol_bp,best_week,without_best_week_bp
15,joint,baseline,1h,4.0,all,19.0,19.0,41.0,38.0,3.0,8.0,36.0,0.42105263157894735,-16.591188504812195,0.44682756196564943,16.0,16.979447354694678,3.408811495187839,-98.047676446591,1.0,1.0,1.7125495567381557,0.02631578947368421,0.2413793103448276,0.5434782608695652,-165.2211135164274,120.06452585058389,-0.44215439570536746,1.5461659388011026,3.0,-127.98850837972067,-10.976831130782665,0.6666666666666666,-117.01167724893796,0.07894736842105263,,,,,,,win_rate,True,-70.51863926969685,COOKIEUSDT,-64.24757925715764,2026-08-03,-107.50831605124367
15,joint,baseline,1h,20.0,all,59.0,60.0,122.0,119.0,3.0,10.0,106.0,0.3277310924369748,229.6474868379565,1.1834352704557125,39.0,140.82879718422978,249.6474868379565,-127.246376811593,6.0,6.0,2.664842108124758,0.05042016806722689,0.1965686274509804,0.4609331919406147,-20.25267069976241,554.3153716643483,-0.1017638929797326,2.6454115381810306,5.0,78.3869743184506,280.28274814616503,0.6,-201.8957738277144,0.04201680672268908,,,,,,,mean_net_bp,True,84.42513918722561,ACEUSDT,84.42513918722561,2026-08-10,104.1087575648807
15,joint,baseline,1h,20.0,all,59.0,60.0,122.0,119.0,3.0,10.0,106.0,0.3277310924369748,229.6474868379565,1.1834352704557125,39.0,140.82879718422978,249.6474868379565,-127.246376811593,6.0,6.0,2.664842108124758,0.05042016806722689,0.1965686274509804,0.4609331919406147,-20.25267069976241,554.3153716643483,-0.1017638929797326,2.6454115381810306,5.0,78.3869743184506,280.28274814616503,0.6,-201.8957738277144,0.04201680672268908,,,,,,,mean_net_r,True,84.42513918722561,ACEUSDT,84.42513918722561,2026-08-10,104.1087575648807
15,joint,baseline,4h,4.0,all,109.0,108.0,231.0,217.0,14.0,10.0,178.0,0.3087557603686636,-4.17913851281702,0.022245342562432796,67.0,4.827239336047917,15.820861487182997,-135.207373271889,7.0,2.0,1.0301123186120025,0.03225806451612903,0.2374070235337154,0.38710020590253946,-54.41703628888013,48.58079867128732,-0.2575647992067224,0.28014062388152877,45.0,78.32012720803047,-66.15294430889853,0.3111111111111111,144.473071516929,0.2073732718894009,10.0,0.1328125,-38.40836093393723,474.9397846454389,0.0009765625,1.0,win_rate,True,-20.016881079144664,AVAAIUSDT,-20.016881079144664,2026-08-17,-25.362859921281437
15,joint,baseline,4h,20.0,all,252.0,277.0,536.0,529.0,7.0,10.0,320.0,0.28544423440453687,52.18985648157226,0.33946032446578117,151.0,179.57451164239825,72.18985648157225,-136.373697916665,18.0,13.0,1.4624377822326118,0.034026465028355386,0.16922832980972516,0.390890482289709,-66.67687389316565,182.82149627520897,-0.31319595348603235,1.0941413171781176,62.0,74.49274180160484,11.057367069535012,0.25806451612903225,63.435374732069825,0.11720226843100189,9.0,0.279296875,-135.3967254904269,227.7829198104649,0.001953125,1.0,mean_net_bp,True,19.398768123347583,ACEUSDT,19.804500868449566,2026-08-17,12.984140762533091
15,joint,baseline,4h,20.0,all,252.0,277.0,536.0,529.0,7.0,10.0,320.0,0.28544423440453687,52.18985648157226,0.33946032446578117,151.0,179.57451164239825,72.18985648157225,-136.373697916665,18.0,13.0,1.4624377822326118,0.034026465028355386,0.16922832980972516,0.390890482289709,-66.67687389316565,182.82149627520897,-0.31319595348603235,1.0941413171781176,62.0,74.49274180160484,11.057367069535012,0.25806451612903225,63.435374732069825,0.11720226843100189,9.0,0.279296875,-135.3967254904269,227.7829198104649,0.001953125,1.0,mean_net_r,True,19.398768123347583,ACEUSDT,19.804500868449566,2026-08-17,12.984140762533091
15,joint,retest,1h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,win_rate,False,,,,,
15,joint,retest,1h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,mean_net_bp,False,,,,,
15,joint,retest,1h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,mean_net_r,False,,,,,
15,joint,retest,4h,20.0,all,32.0,29.0,61.0,61.0,0.0,10.0,53.0,0.4426229508196721,324.6608073884636,0.8688886729495422,27.0,53.00220904992207,344.6608073884635,-54.864150036068004,2.0,2.0,2.8068518222601138,0.03278688524590164,0.24987244897959185,0.6052724240177909,-64.25667835548224,916.0505550395367,-0.23248907062913904,2.225355730866683,3.0,401.8614609513283,588.5244405884777,0.6666666666666666,-186.6629796371493,0.04918032786885246,3.0,0.875,-470.174030228053,24.061392921740083,0.125,1.0,win_rate,True,59.02936248228256,ACEUSDT,59.02936248228256,2026-08-10,101.35708284456163
15,joint,retest,4h,20.0,all,32.0,29.0,61.0,61.0,0.0,10.0,53.0,0.4426229508196721,324.6608073884636,0.8688886729495422,27.0,53.00220904992207,344.6608073884635,-54.864150036068004,2.0,2.0,2.8068518222601138,0.03278688524590164,0.24987244897959185,0.6052724240177909,-64.25667835548224,916.0505550395367,-0.23248907062913904,2.225355730866683,3.0,401.8614609513283,588.5244405884777,0.6666666666666666,-186.6629796371493,0.04918032786885246,3.0,0.875,-470.174030228053,24.061392921740083,0.125,1.0,mean_net_bp,True,59.02936248228256,ACEUSDT,59.02936248228256,2026-08-10,101.35708284456163
15,joint,retest,4h,20.0,all,32.0,29.0,61.0,61.0,0.0,10.0,53.0,0.4426229508196721,324.6608073884636,0.8688886729495422,27.0,53.00220904992207,344.6608073884635,-54.864150036068004,2.0,2.0,2.8068518222601138,0.03278688524590164,0.24987244897959185,0.6052724240177909,-64.25667835548224,916.0505550395367,-0.23248907062913904,2.225355730866683,3.0,401.8614609513283,588.5244405884777,0.6666666666666666,-186.6629796371493,0.04918032786885246,3.0,0.875,-470.174030228053,24.061392921740083,0.125,1.0,mean_net_r,True,59.02936248228256,ACEUSDT,59.02936248228256,2026-08-10,101.35708284456163
15,v9_both,baseline,1h,19.0,all,105.0,111.0,217.0,216.0,1.0,10.0,167.0,0.33796296296296297,5.842544984775564,0.3928823570991587,73.0,84.86258913341828,25.842544984775593,-127.042958756799,14.0,4.0,1.5776878150567717,0.06481481481481481,0.2876078539823009,0.4093577063464029,-62.956397614044185,114.09895082782351,-0.16505664971715014,1.3825001265826553,8.0,-292.0854897011925,-79.8680576312445,0.375,-212.217432069948,0.037037037037037035,,,,,,,win_rate,True,-4.946026188729176,ACHUSDT,-4.946026188729176,2026-08-17,-32.82898520984958
15,v9_both,baseline,1h,20.0,all,126.0,105.0,233.0,231.0,2.0,10.0,182.0,0.29004329004329005,99.58009411469696,0.4624577429489111,67.0,106.82773862119846,119.58009411469699,-126.302201974184,9.0,6.0,1.6048710052882107,0.03896103896103896,0.22606858542559707,0.35,-21.34457219194921,262.71270847691665,-0.11606001769988067,1.1911203459472501,8.0,2125.182563207445,2124.3460524045317,0.375,0.8365108029135008,0.03463203463203463,,,,,,,mean_net_bp,True,24.509205351612163,ACEUSDT,24.671171513740703,2026-08-10,36.02787317824105
15,v9_both,baseline,1h,20.0,all,126.0,105.0,233.0,231.0,2.0,10.0,182.0,0.29004329004329005,99.58009411469696,0.4624577429489111,67.0,106.82773862119846,119.58009411469699,-126.302201974184,9.0,6.0,1.6048710052882107,0.03896103896103896,0.22606858542559707,0.35,-21.34457219194921,262.71270847691665,-0.11606001769988067,1.1911203459472501,8.0,2125.182563207445,2124.3460524045317,0.375,0.8365108029135008,0.03463203463203463,,,,,,,mean_net_r,True,24.509205351612163,ACEUSDT,24.671171513740703,2026-08-10,36.02787317824105
15,v9_both,baseline,4h,16.0,all,459.0,607.0,1080.0,1066.0,14.0,10.0,450.0,0.3198874296435272,-3.0234898605809786,0.08828897776697743,341.0,94.11605029959794,16.976510139419034,-127.16422537687501,38.0,9.0,1.1265798220093128,0.03564727954971857,0.2664360007357642,0.39680887903446865,-41.62914517766036,53.692975208309896,-0.19853196688348473,0.5073314007833939,195.0,-31.829567664827767,61.33119433023802,0.26666666666666666,-93.16076199506577,0.18292682926829268,10.0,0.6962890625,-277.5930922026286,39.28324551155972,0.0009765625,1.0,win_rate,True,-6.498492685554505,GUAUSDT,-6.330625635195145,2026-08-17,-16.56616237444434
15,v9_both,baseline,4h,20.0,all,577.0,689.0,1274.0,1267.0,7.0,10.0,470.0,0.2825572217837411,7.1377258689911764,0.05873981159413384,358.0,74.42334128976758,27.13772586899118,-133.049095607233,35.0,15.0,1.0796874360171627,0.027624309392265192,0.23138016321297386,0.33579284934783654,-56.18580073845074,83.93641698603074,-0.24396746234044475,0.47089653113388946,206.0,79.9802121353853,63.46938883742149,0.32038834951456313,16.510823297963803,0.16258879242304658,10.0,0.400390625,-63.40687441465887,129.29359688414252,0.0009765625,1.0,mean_net_bp,True,-6.573764481526368,ACEUSDT,-5.922537383269239,2026-08-17,-11.303315094188152
15,v9_both,baseline,4h,16.0,all,459.0,607.0,1080.0,1066.0,14.0,10.0,450.0,0.3198874296435272,-3.0234898605809786,0.08828897776697743,341.0,94.11605029959794,16.976510139419034,-127.16422537687501,38.0,9.0,1.1265798220093128,0.03564727954971857,0.2664360007357642,0.39680887903446865,-41.62914517766036,53.692975208309896,-0.19853196688348473,0.5073314007833939,195.0,-31.829567664827767,61.33119433023802,0.26666666666666666,-93.16076199506577,0.18292682926829268,10.0,0.6962890625,-277.5930922026286,39.28324551155972,0.0009765625,1.0,mean_net_r,True,-6.498492685554505,GUAUSDT,-6.330625635195145,2026-08-17,-16.56616237444434
15,v9_both,retest,1h,23.0,all,24.0,23.0,48.0,48.0,0.0,9.0,47.0,0.5,189.14784181319513,0.5412259291829483,24.0,25.978844600781517,209.14784181319519,37.51701769637099,1.0,0.0,2.2100674800998905,0.020833333333333332,0.19146403242147922,0.7169811320754716,-155.55467931327556,436.20464577078343,-0.46756307355781274,1.2816987970594542,1.0,817.688517246528,202.681020498451,1.0,615.0074967480771,0.020833333333333332,,,,,,,win_rate,True,150.80825249666975,ACHUSDT,150.80825249666975,2026-08-17,65.74539279885981
15,v9_both,retest,1h,22.0,all,21.0,24.0,46.0,45.0,1.0,9.0,44.0,0.3333333333333333,273.6054146874789,0.3691106841965678,15.0,16.60998078884555,293.60541468747886,-80.096153846154,1.0,1.0,1.6324022651137715,0.022222222222222223,0.2564102564102564,0.4193972835314089,-134.4377123707708,1112.5843992771227,-0.3684083192873836,1.7976182227679076,1.0,-80.096153846154,-54.535686876439996,0.0,-25.560466969714,0.022222222222222223,,,,,,,mean_net_bp,True,-89.77963274597217,ACEUSDT,-89.77963274597217,2026-08-10,-79.11667207687988
15,v9_both,retest,1h,23.0,all,24.0,23.0,48.0,48.0,0.0,9.0,47.0,0.5,189.14784181319513,0.5412259291829483,24.0,25.978844600781517,209.14784181319519,37.51701769637099,1.0,0.0,2.2100674800998905,0.020833333333333332,0.19146403242147922,0.7169811320754716,-155.55467931327556,436.20464577078343,-0.46756307355781274,1.2816987970594542,1.0,817.688517246528,202.681020498451,1.0,615.0074967480771,0.020833333333333332,,,,,,,mean_net_r,True,150.80825249666975,ACHUSDT,150.80825249666975,2026-08-17,65.74539279885981
15,v9_both,retest,4h,20.0,all,78.0,80.0,161.0,159.0,2.0,10.0,130.0,0.4339622641509434,140.09184080006798,0.4156044285559376,69.0,66.08110414039407,160.09184080006798,-55.419126328216,3.0,2.0,1.8142580846989986,0.018867924528301886,0.35087391987431266,0.5250044964028777,-10.619933851420225,325.37780728649426,-0.018483494705232268,0.9426922512214886,8.0,2063.5783449194755,2376.2571430299386,0.625,-312.6787981104625,0.050314465408805034,5.0,0.9375,-997.8172727185289,-1.2522187431596101,0.03125,1.0,win_rate,True,38.050982186401775,ACEUSDT,38.050982186401775,2026-08-10,68.9069848014506
15,v9_both,retest,4h,20.0,all,78.0,80.0,161.0,159.0,2.0,10.0,130.0,0.4339622641509434,140.09184080006798,0.4156044285559376,69.0,66.08110414039407,160.09184080006798,-55.419126328216,3.0,2.0,1.8142580846989986,0.018867924528301886,0.35087391987431266,0.5250044964028777,-10.619933851420225,325.37780728649426,-0.018483494705232268,0.9426922512214886,8.0,2063.5783449194755,2376.2571430299386,0.625,-312.6787981104625,0.050314465408805034,5.0,0.9375,-997.8172727185289,-1.2522187431596101,0.03125,1.0,mean_net_bp,True,38.050982186401775,ACEUSDT,38.050982186401775,2026-08-10,68.9069848014506
15,v9_both,retest,4h,20.0,all,78.0,80.0,161.0,159.0,2.0,10.0,130.0,0.4339622641509434,140.09184080006798,0.4156044285559376,69.0,66.08110414039407,160.09184080006798,-55.419126328216,3.0,2.0,1.8142580846989986,0.018867924528301886,0.35087391987431266,0.5250044964028777,-10.619933851420225,325.37780728649426,-0.018483494705232268,0.9426922512214886,8.0,2063.5783449194755,2376.2571430299386,0.625,-312.6787981104625,0.050314465408805034,5.0,0.9375,-997.8172727185289,-1.2522187431596101,0.03125,1.0,mean_net_r,True,38.050982186401775,ACEUSDT,38.050982186401775,2026-08-10,68.9069848014506
60,joint,baseline,1h,2.0,all,30.0,13.0,43.0,43.0,0.0,9.0,39.0,0.5116279069767442,446.2578697652344,1.1894157743509546,22.0,51.14487829709105,466.2578697652343,50.412415576949996,5.0,1.0,3.324917175521228,0.11627906976744186,0.2857142857142857,0.723404255319149,-46.02101022716428,867.7047755803723,-0.27347311460393786,2.8658315969630244,0.0,,,,,0.0,,,,,,,win_rate,True,324.9007182778423,GWEIUSDT,319.597145839154,2026-08-17,178.82328451298991
60,joint,baseline,1h,2.0,all,30.0,13.0,43.0,43.0,0.0,9.0,39.0,0.5116279069767442,446.2578697652344,1.1894157743509546,22.0,51.14487829709105,466.2578697652343,50.412415576949996,5.0,1.0,3.324917175521228,0.11627906976744186,0.2857142857142857,0.723404255319149,-46.02101022716428,867.7047755803723,-0.27347311460393786,2.8658315969630244,0.0,,,,,0.0,,,,,,,mean_net_bp,True,324.9007182778423,GWEIUSDT,319.597145839154,2026-08-17,178.82328451298991
60,joint,baseline,1h,2.0,all,30.0,13.0,43.0,43.0,0.0,9.0,39.0,0.5116279069767442,446.2578697652344,1.1894157743509546,22.0,51.14487829709105,466.2578697652343,50.412415576949996,5.0,1.0,3.324917175521228,0.11627906976744186,0.2857142857142857,0.723404255319149,-46.02101022716428,867.7047755803723,-0.27347311460393786,2.8658315969630244,0.0,,,,,0.0,,,,,,,mean_net_r,True,324.9007182778423,GWEIUSDT,319.597145839154,2026-08-17,178.82328451298991
60,joint,baseline,4h,0.0,all,106.0,60.0,168.0,167.0,1.0,9.0,146.0,0.4491017964071856,329.6994288743649,0.976354797546149,75.0,163.05125119020687,349.69942887436497,-198.444979464667,17.0,2.0,2.7390408490351876,0.10179640718562874,0.23003651538862804,0.6709206467397084,-152.05129596378404,809.6905022609922,-0.3737293798987961,2.495216847707547,28.0,433.1852628232786,394.9311541821542,0.5357142857142857,38.25410864112444,0.16766467065868262,6.0,0.5,-243.78321309278417,233.79784090682284,0.015625,1.0,win_rate,True,298.29244813122443,GWEIUSDT,296.81332849405567,2026-08-17,-25.151450757081406
60,joint,baseline,4h,0.0,all,106.0,60.0,168.0,167.0,1.0,9.0,146.0,0.4491017964071856,329.6994288743649,0.976354797546149,75.0,163.05125119020687,349.69942887436497,-198.444979464667,17.0,2.0,2.7390408490351876,0.10179640718562874,0.23003651538862804,0.6709206467397084,-152.05129596378404,809.6905022609922,-0.3737293798987961,2.495216847707547,28.0,433.1852628232786,394.9311541821542,0.5357142857142857,38.25410864112444,0.16766467065868262,6.0,0.5,-243.78321309278417,233.79784090682284,0.015625,1.0,mean_net_bp,True,298.29244813122443,GWEIUSDT,296.81332849405567,2026-08-17,-25.151450757081406
60,joint,baseline,4h,0.0,all,106.0,60.0,168.0,167.0,1.0,9.0,146.0,0.4491017964071856,329.6994288743649,0.976354797546149,75.0,163.05125119020687,349.69942887436497,-198.444979464667,17.0,2.0,2.7390408490351876,0.10179640718562874,0.23003651538862804,0.6709206467397084,-152.05129596378404,809.6905022609922,-0.3737293798987961,2.495216847707547,28.0,433.1852628232786,394.9311541821542,0.5357142857142857,38.25410864112444,0.16766467065868262,6.0,0.5,-243.78321309278417,233.79784090682284,0.015625,1.0,mean_net_r,True,298.29244813122443,GWEIUSDT,296.81332849405567,2026-08-17,-25.151450757081406
60,joint,retest,1h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,win_rate,False,,,,,
60,joint,retest,1h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,mean_net_bp,False,,,,,
60,joint,retest,1h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,mean_net_r,False,,,,,
60,joint,retest,4h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,win_rate,False,,,,,
60,joint,retest,4h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,mean_net_bp,False,,,,,
60,joint,retest,4h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,mean_net_r,False,,,,,
60,v9_both,baseline,1h,0.0,all,67.0,43.0,115.0,113.0,2.0,10.0,106.0,0.504424778761062,274.46495183328534,0.8478751149378356,57.0,95.80988798797543,294.46495183328534,18.309114927345,5.0,1.0,2.808953105599876,0.04424778761061947,0.3234871534820825,0.6558441558441559,-114.88166301845968,668.3557079413216,-0.27384267711770927,2.009456820126993,3.0,1685.188181601204,511.179913794394,0.3333333333333333,1174.00826780681,0.02654867256637168,,,,,,,win_rate,True,245.63386607983006,NEIROUSDT,245.63386607983006,2026-08-17,-27.07754360935884
60,v9_both,baseline,1h,0.0,all,67.0,43.0,115.0,113.0,2.0,10.0,106.0,0.504424778761062,274.46495183328534,0.8478751149378356,57.0,95.80988798797543,294.46495183328534,18.309114927345,5.0,1.0,2.808953105599876,0.04424778761061947,0.3234871534820825,0.6558441558441559,-114.88166301845968,668.3557079413216,-0.27384267711770927,2.009456820126993,3.0,1685.188181601204,511.179913794394,0.3333333333333333,1174.00826780681,0.02654867256637168,,,,,,,mean_net_bp,True,245.63386607983006,NEIROUSDT,245.63386607983006,2026-08-17,-27.07754360935884
60,v9_both,baseline,1h,21.0,all,29.0,23.0,54.0,52.0,2.0,10.0,52.0,0.3076923076923077,162.69687521454205,1.7088342498993658,16.0,88.85938099476702,182.69687521454213,-272.8417434721195,5.0,3.0,3.45894309184882,0.09615384615384616,0.17240032327586208,0.4651550387596897,-180.6841635484551,619.2388674198944,-0.36364561836159137,5.123006339777467,0.0,,,,,0.0,,,,,,,mean_net_r,True,59.762710460195926,PTBUSDT,59.762710460195926,2026-08-17,17.134043699664534
60,v9_both,baseline,4h,0.0,all,196.0,116.0,325.0,320.0,5.0,10.0,241.0,0.409375,171.98154476073313,0.5140821847794135,131.0,164.5062991294123,191.98154476073316,-192.541435394257,17.0,2.0,1.9031443436675501,0.053125,0.28392030423280423,0.5586406796601698,-98.74026478351604,528.7243970409257,-0.22334654251817543,1.5477985849452311,51.0,293.0717143021162,107.21572258143803,0.45098039215686275,185.8559917206782,0.159375,10.0,0.2470703125,-184.86215032294092,497.73711286530363,0.0009765625,1.0,win_rate,True,155.14368680626612,GWEIUSDT,153.9260657324995,2026-08-17,-21.3143635820157
