event_id,mother_decision_time,before,after,difference
2023-01-02T01:00:00+00:00_ZONE,2023-01-02 01:00:00+00:00,0.0,0.0,0.0
2023-01-02T12:00:00+00:00_ZONE,2023-01-02 12:00:00+00:00,0.0,0.0,0.0
2023-01-03T05:00:00+00:00_ZONE,2023-01-03 05:00:00+00:00,-0.0032136139990077677,-0.0030043702060754667,0.000209243792932301
2023-01-03T14:00:00+00:00_ZONE,2023-01-03 14:00:00+00:00,-0.0015138930564725355,-0.0026001320290462964,-0.001086238972573761
2023-01-03T23:00:00+00:00_ZONE,2023-01-03 23:00:00+00:00,0.0,0.0,0.0
2023-01-05T01:00:00+00:00_ZONE,2023-01-05 01:00:00+00:00,0.0,0.0,0.0
2023-01-05T20:00:00+00:00_ZONE,2023-01-05 20:00:00+00:00,0.0,0.0,0.0
2023-01-07T01:00:00+00:00_ZONE,2023-01-07 01:00:00+00:00,0.0,0.0,0.0
2023-01-07T19:00:00+00:00_ZONE,2023-01-07 19:00:00+00:00,0.0,0.0,0.0
2023-01-08T21:00:00+00:00_ZONE,2023-01-08 21:00:00+00:00,0.002173988172727183,0.004077093269662992,0.0019031050969358088
2023-01-10T04:00:00+00:00_ZONE,2023-01-10 04:00:00+00:00,-0.002063744835219537,-0.003987679861847558,-0.0019239350266280209
2023-01-11T08:00:00+00:00_ZONE,2023-01-11 08:00:00+00:00,-0.0049998153959756025,-0.007861177773675452,-0.00286136237769985
2023-01-12T07:00:00+00:00_ZONE,2023-01-12 07:00:00+00:00,0.0,0.0,0.0
2023-01-13T02:00:00+00:00_ZONE,2023-01-13 02:00:00+00:00,0.0,0.0,0.0
2023-01-14T05:00:00+00:00_ZONE,2023-01-14 05:00:00+00:00,0.0,0.0,0.0
2023-01-14T19:00:00+00:00_ZONE,2023-01-14 19:00:00+00:00,0.0,0.0,0.0
2023-01-15T08:00:00+00:00_ZONE,2023-01-15 08:00:00+00:00,-0.008614648245226729,-0.008614648245226729,0.0
