source,symbol,signal_time,detected_at,status,score,threshold,model_path,dataset_sha256,signal_i,entry_time,entry_price,maker_filled,outcome,label,exit_offset,exit_time,realized_ret,atr_pct,dense_run_len
okx,RESOLV_USDT_SWAP,2026-07-15 12:30:00+00:00,2026-07-18T15:39:01.058169+00:00,closed,0.0202990899100588,0.0202214184738154,models/frozen_tp5_sl2_swap_yolo_v11_reg_20260718.txt,ffc2be68faf45cc9df2e5baae19f7029889f131008a4c941824fa4c8913bc2dd,38392,2026-07-15 12:45:00+00:00,0.01937,True,tp,1,10,2026-07-15 15:15:00+00:00,0.0419096352804906,0.0083776020163375,0
okx,HOME_USDT_SWAP,2026-07-15 12:45:00+00:00,2026-07-18T10:34:09.139572+00:00,closed,0.0337796000622354,0.0217142166715183,models/frozen_tp5_sl2_swap_yolo_v8_reg_20260716.txt,c5252c4b4bb47d53ff5577ba18f78c059f869e1a790503ad90108da71e0b0e8d,38122,2026-07-15 13:00:00+00:00,0.0139,True,tp,1,16,2026-07-15 17:00:00+00:00,0.0584321703956924,0.0116948476385907,0
okx,HOME_USDT_SWAP,2026-07-15 13:00:00+00:00,2026-07-18T00:53:26.052438+00:00,closed,0.0379495793635349,0.0217142166715183,models/frozen_tp5_sl2_swap_yolo_v8_reg_20260716.txt,c5252c4b4bb47d53ff5577ba18f78c059f869e1a790503ad90108da71e0b0e8d,38123,2026-07-15 13:15:00+00:00,0.01387,True,tp,1,15,2026-07-15 17:00:00+00:00,0.057208225309,0.0114499002169672,0
okx,ACT_USDT_SWAP,2026-07-15 13:30:00+00:00,2026-07-18T10:34:09.139572+00:00,closed,0.021791946710384,0.0217142166715183,models/frozen_tp5_sl2_swap_yolo_v8_reg_20260716.txt,c5252c4b4bb47d53ff5577ba18f78c059f869e1a790503ad90108da71e0b0e8d,39073,2026-07-15 13:45:00+00:00,0.00865,True,sl,0,12,2026-07-15 16:45:00+00:00,-0.0130109432334734,0.0065069761198857,0
okx,UNI_USDT_SWAP,2026-07-15 15:15:00+00:00,2026-07-16T16:56:04.848049+00:00,closed,0.0253937425784832,0.0217142166715183,models/frozen_tp5_sl2_swap_yolo_v8_reg_20260716.txt,c5252c4b4bb47d53ff5577ba18f78c059f869e1a790503ad90108da71e0b0e8d,39166,2026-07-15 15:30:00+00:00,3.649,True,sl,0,16,2026-07-15 19:30:00+00:00,-0.013854257393597,0.0069290275807614,2
okx,ALLO_USDT_SWAP,2026-07-15 16:00:00+00:00,2026-07-18T01:09:00.509872+00:00,closed,0.0369843383466652,0.0217142166715183,models/frozen_tp5_sl2_swap_yolo_v8_reg_20260716.txt,c5252c4b4bb47d53ff5577ba18f78c059f869e1a790503ad90108da71e0b0e8d,23613,2026-07-15 16:15:00+00:00,0.40897,True,sl,0,1,2026-07-15 16:30:00+00:00,-0.0417669415311519,0.0208947107987708,0
okx,EDGE_USDT_SWAP,2026-07-15 16:00:00+00:00,2026-07-18T15:39:01.058169+00:00,closed,0.0291914467514219,0.0202214184738154,models/frozen_tp5_sl2_swap_yolo_v11_reg_20260718.txt,ffc2be68faf45cc9df2e5baae19f7029889f131008a4c941824fa4c8913bc2dd,10090,2026-07-15 16:15:00+00:00,0.4209,True,timeout,0,72,2026-07-16 10:15:00+00:00,0.029935851746258,0.0158534279753082,0
okx,EDGE_USDT_SWAP,2026-07-15 16:15:00+00:00,2026-07-18T12:51:42.358741+00:00,closed,0.0305113048238048,0.0217142166715183,models/frozen_tp5_sl2_swap_yolo_v8_reg_20260716.txt,c5252c4b4bb47d53ff5577ba18f78c059f869e1a790503ad90108da71e0b0e8d,10091,2026-07-15 16:30:00+00:00,0.4257,True,timeout,0,72,2026-07-16 10:30:00+00:00,0.0075170307728447,0.0160353789360388,0
okx,ORDI_USDT_SWAP,2026-07-15 16:15:00+00:00,2026-07-18T11:35:20.635207+00:00,closed,0.0330503022787839,0.0217142166715183,models/frozen_tp5_sl2_swap_yolo_v8_reg_20260716.txt,c5252c4b4bb47d53ff5577ba18f78c059f869e1a790503ad90108da71e0b0e8d,39171,2026-07-15 16:30:00+00:00,3.536,True,tp,1,7,2026-07-15 18:15:00+00:00,0.0409206555377188,0.0081841311075437,0
okx,ALLO_USDT_SWAP,2026-07-15 16:30:00+00:00,2026-07-18T00:53:26.052438+00:00,closed,0.0499175110292738,0.0217142166715183,models/frozen_tp5_sl2_swap_yolo_v8_reg_20260716.txt,c5252c4b4bb47d53ff5577ba18f78c059f869e1a790503ad90108da71e0b0e8d,23615,2026-07-15 16:45:00+00:00,0.40282,True,timeout,0,72,2026-07-16 10:45:00+00:00,-0.0143984906409811,0.0256342579954348,0
okx,EDGE_USDT_SWAP,2026-07-15 16:30:00+00:00,2026-07-18T00:53:26.052438+00:00,closed,0.0312087022659384,0.0217142166715183,models/frozen_tp5_sl2_swap_yolo_v8_reg_20260716.txt,c5252c4b4bb47d53ff5577ba18f78c059f869e1a790503ad90108da71e0b0e8d,10092,2026-07-15 16:45:00+00:00,0.4247,True,timeout,0,72,2026-07-16 10:45:00+00:00,0.0021191429244171,0.0161661247565198,0
okx,ORDI_USDT_SWAP,2026-07-15 16:30:00+00:00,2026-07-18T01:09:00.509872+00:00,closed,0.0353683316961123,0.0217142166715183,models/frozen_tp5_sl2_swap_yolo_v8_reg_20260716.txt,c5252c4b4bb47d53ff5577ba18f78c059f869e1a790503ad90108da71e0b0e8d,39172,2026-07-15 16:45:00+00:00,3.501,False,tp,1,6,2026-07-15 18:15:00+00:00,0.0442942974202853,0.008858859484057,0
okx,ORDI_USDT_SWAP,2026-07-15 16:45:00+00:00,2026-07-18T00:53:26.052438+00:00,closed,0.035709856533525,0.0217142166715183,models/frozen_tp5_sl2_swap_yolo_v8_reg_20260716.txt,c5252c4b4bb47d53ff5577ba18f78c059f869e1a790503ad90108da71e0b0e8d,39173,2026-07-15 17:00:00+00:00,3.514,False,tp,1,5,2026-07-15 18:15:00+00:00,0.0439256516482933,0.0087851303296586,0
okx,SYRUP_USDT_SWAP,2026-07-15 17:00:00+00:00,2026-07-16T16:56:04.848049+00:00,closed,0.0271895762444989,0.0217142166715183,models/frozen_tp5_sl2_swap_yolo_v8_reg_20260716.txt,c5252c4b4bb47d53ff5577ba18f78c059f869e1a790503ad90108da71e0b0e8d,36234,2026-07-15 17:15:00+00:00,0.1896,True,tp,1,40,2026-07-16 03:15:00+00:00,0.0378374227229989,0.0075634953592837,0
okx,LIGHT_USDT_SWAP,2026-07-15 17:45:00+00:00,2026-07-16T16:56:04.848049+00:00,closed,0.0232522342225781,0.0217142166715183,models/frozen_tp5_sl2_swap_yolo_v8_reg_20260716.txt,c5252c4b4bb47d53ff5577ba18f78c059f869e1a790503ad90108da71e0b0e8d,20295,2026-07-15 18:00:00+00:00,0.1232,True,tp,1,5,2026-07-15 19:15:00+00:00,0.0331921001596615,0.0066330360740799,5
okx,CAP_USDT_SWAP,2026-07-15 18:15:00+00:00,2026-07-18T12:51:42.358741+00:00,closed,0.0524378975189312,0.0217142166715183,models/frozen_tp5_sl2_swap_yolo_v8_reg_20260716.txt,c5252c4b4bb47d53ff5577ba18f78c059f869e1a790503ad90108da71e0b0e8d,1847,2026-07-15 18:30:00+00:00,0.01726,True,tp,1,14,2026-07-15 22:00:00+00:00,0.089285673375729,0.0178467947013906,0
okx,EIGEN_USDT_SWAP,2026-07-15 18:15:00+00:00,2026-07-16T16:56:04.848049+00:00,closed,0.0265952116954003,0.0217142166715183,models/frozen_tp5_sl2_swap_yolo_v8_reg_20260716.txt,c5252c4b4bb47d53ff5577ba18f78c059f869e1a790503ad90108da71e0b0e8d,39181,2026-07-15 18:30:00+00:00,0.2386,True,timeout,0,72,2026-07-16 12:30:00+00:00,0.0088013411567475,0.0105449161030638,0
okx,CAP_USDT_SWAP,2026-07-15 18:30:00+00:00,2026-07-18T10:34:09.139572+00:00,closed,0.0565025509302247,0.0217142166715183,models/frozen_tp5_sl2_swap_yolo_v8_reg_20260716.txt,c5252c4b4bb47d53ff5577ba18f78c059f869e1a790503ad90108da71e0b0e8d,1848,2026-07-15 18:45:00+00:00,0.01728,True,tp,1,13,2026-07-15 22:00:00+00:00,0.08694576468273,0.0173790955895613,0
okx,CAP_USDT_SWAP,2026-07-15 18:45:00+00:00,2026-07-18T00:53:26.052438+00:00,closed,0.0621079419688771,0.0217142166715183,models/frozen_tp5_sl2_swap_yolo_v8_reg_20260716.txt,c5252c4b4bb47d53ff5577ba18f78c059f869e1a790503ad90108da71e0b0e8d,1849,2026-07-15 19:00:00+00:00,0.01734,True,tp,1,12,2026-07-15 22:00:00+00:00,0.0835454629194614,0.0167090925838923,0
okx,LIGHT_USDT_SWAP,2026-07-15 19:15:00+00:00,2026-07-18T10:34:09.139572+00:00,closed,0.0218991231100391,0.0217142166715183,models/frozen_tp5_sl2_swap_yolo_v8_reg_20260716.txt,c5252c4b4bb47d53ff5577ba18f78c059f869e1a790503ad90108da71e0b0e8d,20301,2026-07-15 19:30:00+00:00,0.1257,True,sl,0,43,2026-07-16 06:15:00+00:00,-0.0171647785239322,0.0085755670129502,0
okx,AGLD_USDT_SWAP,2026-07-15 19:45:00+00:00,2026-07-18T10:34:09.139572+00:00,closed,0.0271658805075875,0.0217142166715183,models/frozen_tp5_sl2_swap_yolo_v8_reg_20260716.txt,c5252c4b4bb47d53ff5577ba18f78c059f869e1a790503ad90108da71e0b0e8d,39097,2026-07-15 20:00:00+00:00,0.1601,True,tp,1,36,2026-07-16 05:00:00+00:00,0.0433778274712777,0.0086755654942555,0
okx,AGLD_USDT_SWAP,2026-07-15 20:00:00+00:00,2026-07-18T00:53:26.052438+00:00,closed,0.0221103170705599,0.0217142166715183,models/frozen_tp5_sl2_swap_yolo_v8_reg_20260716.txt,c5252c4b4bb47d53ff5577ba18f78c059f869e1a790503ad90108da71e0b0e8d,39098,2026-07-15 20:15:00+00:00,0.1615,True,tp,1,40,2026-07-16 06:15:00+00:00,0.0454587670570412,0.0090917534114082,0
okx,PYTH_USDT_SWAP,2026-07-15 22:00:00+00:00,2026-07-18T15:08:59.551156+00:00,closed,0.0204382118379644,0.0202214184738154,models/frozen_tp5_sl2_swap_yolo_v11_reg_20260718.txt,ffc2be68faf45cc9df2e5baae19f7029889f131008a4c941824fa4c8913bc2dd,39092,2026-07-15 22:15:00+00:00,0.04805,True,tp,1,18,2026-07-16 02:45:00+00:00,0.0364744248982507,0.0072948849796501,0
okx,TRUTH_USDT_SWAP,2026-07-15 22:00:00+00:00,2026-07-18T12:51:42.358741+00:00,closed,0.0234197819694436,0.0217142166715183,models/frozen_tp5_sl2_swap_yolo_v8_reg_20260716.txt,c5252c4b4bb47d53ff5577ba18f78c059f869e1a790503ad90108da71e0b0e8d,22026,2026-07-15 22:15:00+00:00,0.011806,True,sl,0,21,2026-07-16 03:30:00+00:00,-0.0133653268904895,0.0066815315578048,0
okx,BLUR_USDT_SWAP,2026-07-15 22:30:00+00:00,2026-07-18T15:23:58.956379+00:00,closed,0.020461652402935,0.0202214184738154,models/frozen_tp5_sl2_swap_yolo_v11_reg_20260718.txt,ffc2be68faf45cc9df2e5baae19f7029889f131008a4c941824fa4c8913bc2dd,39104,2026-07-15 22:45:00+00:00,0.01642,True,tp,1,22,2026-07-16 04:15:00+00:00,0.0285614557484048,0.0057088144052198,0
okx,PYTH_USDT_SWAP,2026-07-15 22:30:00+00:00,2026-07-18T15:23:58.956379+00:00,closed,0.0206054898534828,0.0202214184738154,models/frozen_tp5_sl2_swap_yolo_v11_reg_20260718.txt,ffc2be68faf45cc9df2e5baae19f7029889f131008a4c941824fa4c8913bc2dd,39094,2026-07-15 22:45:00+00:00,0.04778,False,tp,1,16,2026-07-16 02:45:00+00:00,0.0345160582586214,0.0069003232786482,0
okx,BLUR_USDT_SWAP,2026-07-15 22:45:00+00:00,2026-07-18T15:08:59.551156+00:00,closed,0.020461652402935,0.0202214184738154,models/frozen_tp5_sl2_swap_yolo_v11_reg_20260718.txt,ffc2be68faf45cc9df2e5baae19f7029889f131008a4c941824fa4c8913bc2dd,39105,2026-07-15 23:00:00+00:00,0.01635,True,tp,1,16,2026-07-16 03:00:00+00:00,0.0290376948189363,0.0058075389637872,0
okx,BLUR_USDT_SWAP,2026-07-15 23:00:00+00:00,2026-07-18T15:39:01.058169+00:00,closed,0.020461652402935,0.0202214184738154,models/frozen_tp5_sl2_swap_yolo_v11_reg_20260718.txt,ffc2be68faf45cc9df2e5baae19f7029889f131008a4c941824fa4c8913bc2dd,39106,2026-07-15 23:15:00+00:00,0.01637,False,tp,1,15,2026-07-16 03:00:00+00:00,0.0275851384665541,0.0055170276933108,0
okx,AI_USDT_SWAP,2026-07-16 01:15:00+00:00,2026-07-16T16:56:04.848049+00:00,closed,0.0217288537382026,0.0217142166715183,models/frozen_tp5_sl2_swap_yolo_v8_reg_20260716.txt,c5252c4b4bb47d53ff5577ba18f78c059f869e1a790503ad90108da71e0b0e8d,7445,2026-07-16 01:30:00+00:00,0.02405,True,tp,1,36,2026-07-16 10:30:00+00:00,0.0458318267745843,0.0091701783188748,0
okx,AI_USDT_SWAP,2026-07-16 01:30:00+00:00,2026-07-18T13:37:49.018915+00:00,closed,0.0218221149198293,0.0217142166715183,models/frozen_tp5_sl2_swap_yolo_v8_reg_20260716.txt,c5252c4b4bb47d53ff5577ba18f78c059f869e1a790503ad90108da71e0b0e8d,7446,2026-07-16 01:45:00+00:00,0.02408,True,tp,1,35,2026-07-16 10:30:00+00:00,0.0447298310425776,0.0089459662085155,0
okx,VANA_USDT_SWAP,2026-07-16 02:00:00+00:00,2026-07-18T10:50:05.905237+00:00,closed,0.0241352135794611,0.0217142166715183,models/frozen_tp5_sl2_swap_yolo_v8_reg_20260716.txt,c5252c4b4bb47d53ff5577ba18f78c059f869e1a790503ad90108da71e0b0e8d,39105,2026-07-16 02:15:00+00:00,1.289,True,sl,0,34,2026-07-16 10:45:00+00:00,-0.0248744481599161,0.0124275828209813,0
okx,VANA_USDT_SWAP,2026-07-16 02:15:00+00:00,2026-07-18T11:35:20.635207+00:00,closed,0.0256908777608446,0.0217142166715183,models/frozen_tp5_sl2_swap_yolo_v8_reg_20260716.txt,c5252c4b4bb47d53ff5577ba18f78c059f869e1a790503ad90108da71e0b0e8d,39106,2026-07-16 02:30:00+00:00,1.293,True,sl,0,14,2026-07-16 06:00:00+00:00,-0.0243520676066574,0.0121760338033287,0
okx,DYDX_USDT_SWAP,2026-07-16 02:45:00+00:00,2026-07-16T16:56:04.848049+00:00,closed,0.024277981756889,0.0217142166715183,models/frozen_tp5_sl2_swap_yolo_v8_reg_20260716.txt,c5252c4b4bb47d53ff5577ba18f78c059f869e1a790503ad90108da71e0b0e8d,39119,2026-07-16 03:00:00+00:00,0.12247,True,sl,0,14,2026-07-16 06:30:00+00:00,-0.012303621052385,0.0061518105261924,0
okx,ROBO_USDT_SWAP,2026-07-16 05:15:00+00:00,2026-07-16T16:56:04.848049+00:00,closed,0.0251163466296034,0.0217142166715183,models/frozen_tp5_sl2_swap_yolo_v8_reg_20260716.txt,c5252c4b4bb47d53ff5577ba18f78c059f869e1a790503ad90108da71e0b0e8d,13303,2026-07-16 05:30:00+00:00,0.01302,True,sl,0,29,2026-07-16 12:45:00+00:00,-0.0122355015668372,0.0061130556561865,0
okx,BASED_USDT_SWAP,2026-07-16 08:30:00+00:00,2026-07-18T00:53:26.052438+00:00,closed,0.0397457894209729,0.0217142166715183,models/frozen_tp5_sl2_swap_yolo_v8_reg_20260716.txt,c5252c4b4bb47d53ff5577ba18f78c059f869e1a790503ad90108da71e0b0e8d,10360,2026-07-16 08:45:00+00:00,0.09185,True,tp,1,7,2026-07-16 10:30:00+00:00,0.0687429866138753,0.013750094339034,0
okx,MMT_USDT_SWAP,2026-07-16 08:30:00+00:00,2026-07-18T01:09:00.509872+00:00,closed,0.0250886602631692,0.0217142166715183,models/frozen_tp5_sl2_swap_yolo_v8_reg_20260716.txt,c5252c4b4bb47d53ff5577ba18f78c059f869e1a790503ad90108da71e0b0e8d,24368,2026-07-16 08:45:00+00:00,0.1718,True,tp,1,11,2026-07-16 11:30:00+00:00,0.0388362932931698,0.0077627401835562,0
okx,RE_USDT_SWAP,2026-07-16 09:00:00+00:00,2026-07-18T11:20:09.900110+00:00,closed,0.0303355116935868,0.0217142166715183,models/frozen_tp5_sl2_swap_yolo_v8_reg_20260716.txt,c5252c4b4bb47d53ff5577ba18f78c059f869e1a790503ad90108da71e0b0e8d,2778,2026-07-16 09:15:00+00:00,0.49859,True,tp,1,26,2026-07-16 15:45:00+00:00,0.0537592201727017,0.0107518440345403,0
okx,RE_USDT_SWAP,2026-07-16 09:15:00+00:00,2026-07-18T15:08:59.551156+00:00,closed,0.0297438671972219,0.0202214184738154,models/frozen_tp5_sl2_swap_yolo_v11_reg_20260718.txt,ffc2be68faf45cc9df2e5baae19f7029889f131008a4c941824fa4c8913bc2dd,2779,2026-07-16 09:30:00+00:00,0.4984,True,tp,1,25,2026-07-16 15:45:00+00:00,0.0518730687653055,0.0103739893155019,0
okx,RE_USDT_SWAP,2026-07-16 09:30:00+00:00,2026-07-18T10:34:09.139572+00:00,closed,0.0293969818188547,0.0217142166715183,models/frozen_tp5_sl2_swap_yolo_v8_reg_20260716.txt,c5252c4b4bb47d53ff5577ba18f78c059f869e1a790503ad90108da71e0b0e8d,2780,2026-07-16 09:45:00+00:00,0.50217,False,tp,1,24,2026-07-16 15:45:00+00:00,0.0523934676566797,0.0104799456904482,0
okx,RE_USDT_SWAP,2026-07-16 09:45:00+00:00,2026-07-18T01:09:00.509872+00:00,closed,0.0244149680147842,0.0217142166715183,models/frozen_tp5_sl2_swap_yolo_v8_reg_20260716.txt,c5252c4b4bb47d53ff5577ba18f78c059f869e1a790503ad90108da71e0b0e8d,2781,2026-07-16 10:00:00+00:00,0.5089,True,tp,1,23,2026-07-16 15:45:00+00:00,0.0571310051779767,0.0114264255674398,0
okx,CELO_USDT_SWAP,2026-07-16 11:45:00+00:00,2026-07-18T15:23:58.956379+00:00,closed,0.0202528999481327,0.0202214184738154,models/frozen_tp5_sl2_swap_yolo_v11_reg_20260718.txt,ffc2be68faf45cc9df2e5baae19f7029889f131008a4c941824fa4c8913bc2dd,39156,2026-07-16 12:00:00+00:00,0.06849,True,tp,1,9,2026-07-16 14:15:00+00:00,0.0281118791062291,0.0056223758212458,0
okx,CELO_USDT_SWAP,2026-07-16 12:30:00+00:00,2026-07-18T12:51:42.358741+00:00,closed,0.0217146504315854,0.0217142166715183,models/frozen_tp5_sl2_swap_yolo_v8_reg_20260716.txt,c5252c4b4bb47d53ff5577ba18f78c059f869e1a790503ad90108da71e0b0e8d,39159,2026-07-16 12:45:00+00:00,0.06857,True,tp,1,8,2026-07-16 14:45:00+00:00,0.031779815843147,0.0063578175707209,0
okx,EDEN_USDT_SWAP,2026-07-16 12:45:00+00:00,2026-07-18T10:34:09.139572+00:00,closed,0.0240136219312054,0.0217142166715183,models/frozen_tp5_sl2_swap_yolo_v8_reg_20260716.txt,c5252c4b4bb47d53ff5577ba18f78c059f869e1a790503ad90108da71e0b0e8d,27749,2026-07-16 13:00:00+00:00,0.04373,True,tp,1,5,2026-07-16 14:15:00+00:00,0.0339395891718325,0.0067863659555749,0
okx,TRIA_USDT_SWAP,2026-07-16 14:00:00+00:00,2026-07-18T12:51:42.358741+00:00,closed,0.0517729416396285,0.0217142166715183,models/frozen_tp5_sl2_swap_yolo_v8_reg_20260716.txt,c5252c4b4bb47d53ff5577ba18f78c059f869e1a790503ad90108da71e0b0e8d,15482,2026-07-16 14:15:00+00:00,0.00855,True,tp,1,6,2026-07-16 15:45:00+00:00,0.0732467537989558,0.0146510643345671,0
okx,TRIA_USDT_SWAP,2026-07-16 14:15:00+00:00,2026-07-18T00:53:26.052438+00:00,closed,0.0490225030298203,0.0217142166715183,models/frozen_tp5_sl2_swap_yolo_v8_reg_20260716.txt,c5252c4b4bb47d53ff5577ba18f78c059f869e1a790503ad90108da71e0b0e8d,15483,2026-07-16 14:30:00+00:00,0.008708,True,tp,1,18,2026-07-16 19:00:00+00:00,0.079945999448405,0.0160002243897198,0
okx,TRIA_USDT_SWAP,2026-07-16 14:30:00+00:00,2026-07-18T11:35:20.635207+00:00,closed,0.044465231579945,0.0217142166715183,models/frozen_tp5_sl2_swap_yolo_v8_reg_20260716.txt,c5252c4b4bb47d53ff5577ba18f78c059f869e1a790503ad90108da71e0b0e8d,15484,2026-07-16 14:45:00+00:00,0.008816,True,tp,1,22,2026-07-16 20:15:00+00:00,0.0809826850657671,0.0161983743968191,0
okx,CHZ_USDT_SWAP,2026-07-16 15:00:00+00:00,2026-07-16T16:56:04.848049+00:00,closed,0.0220246538518663,0.0217142166715183,models/frozen_tp5_sl2_swap_yolo_v8_reg_20260716.txt,c5252c4b4bb47d53ff5577ba18f78c059f869e1a790503ad90108da71e0b0e8d,39264,2026-07-16 15:15:00+00:00,0.01674,True,sl,0,43,2026-07-17 02:00:00+00:00,-0.0113774200759453,0.0056887100379726,0
okx,CHIP_USDT_SWAP,2026-07-16 15:15:00+00:00,2026-07-16T16:56:04.848049+00:00,closed,0.0230930650666616,0.0217142166715183,models/frozen_tp5_sl2_swap_yolo_v8_reg_20260716.txt,c5252c4b4bb47d53ff5577ba18f78c059f869e1a790503ad90108da71e0b0e8d,8261,2026-07-16 15:30:00+00:00,0.03111,True,sl,0,15,2026-07-16 19:15:00+00:00,-0.0134857084949757,0.0067406875205445,5
okx,LRC_USDT_SWAP,2026-07-16 15:15:00+00:00,2026-07-18T13:52:59.725853+00:00,closed,0.0530223498284363,0.0217142166715183,models/frozen_tp5_sl2_swap_yolo_v8_reg_20260716.txt,c5252c4b4bb47d53ff5577ba18f78c059f869e1a790503ad90108da71e0b0e8d,39164,2026-07-16 15:30:00+00:00,0.01111,True,tp,1,19,2026-07-16 20:15:00+00:00,0.0980070023280539,0.0196014004656107,0
