方向,入场北京时间,退出根北京时间,入场价,初始止损,末次退出价,末次退出原因,整单毛R,整单净R,全仓完整初始SL,是否分批,分批成交明细,边界未自然平仓,末次是否开盘退出
空,2025-11-16 19:45:00+08:00,2025-11-18 22:30:00+08:00,3163.16,3241.07,3086.2000000000003,trailing_stop,1.4939673982800576,1.4127670388910194,False,True,"[{""fraction"": 0.5, ""price"": 3007.33, ""fill_r"": 2.000128353228075, ""gross_r_contribution"": 1.0000641766140375, ""allocated_cost_r"": 0.04060017969451916, ""reason"": ""partial_take_profit"", ""exit_i"": 135678, ""exit_time"": ""2025-11-16 23:00:00+00:00"", ""exit_at_open"": false}, {""fraction"": 0.5, ""price"": 3086.2000000000003, ""fill_r"": 0.9878064433320405, ""gross_r_contribution"": 0.49390322166602024, ""allocated_cost_r"": 0.04060017969451916, ""reason"": ""trailing_stop"", ""exit_i"": 135836, ""exit_time"": ""2025-11-18 14:30:00+00:00"", ""exit_at_open"": false}]",False,False
多,2025-11-24 23:15:00+08:00,2025-11-25 15:45:00+08:00,2831.76,2778.84,2901.26,trailing_stop,1.6567460317460283,1.5497256235827634,False,True,"[{""fraction"": 0.5, ""price"": 2937.61, ""fill_r"": 2.0001889644746744, ""gross_r_contribution"": 1.0000944822373372, ""allocated_cost_r"": 0.05351020408163259, ""reason"": ""partial_take_profit"", ""exit_i"": 136425, ""exit_time"": ""2025-11-24 17:45:00+00:00"", ""exit_at_open"": false}, {""fraction"": 0.5, ""price"": 2901.26, ""fill_r"": 1.3133030990173828, ""gross_r_contribution"": 0.6566515495086914, ""allocated_cost_r"": 0.05351020408163259, ""reason"": ""trailing_stop"", ""exit_i"": 136481, ""exit_time"": ""2025-11-25 07:45:00+00:00"", ""exit_at_open"": false}]",False,False
多,2025-11-28 22:00:00+08:00,2025-11-29 00:30:00+08:00,3072.36,3020.67,3020.67,initial_stop,-1.0,-1.1188763784097504,True,False,"[{""fraction"": 1.0, ""price"": 3020.67, ""fill_r"": -1.0, ""gross_r_contribution"": -1.0, ""allocated_cost_r"": 0.11887637840975032, ""reason"": ""initial_stop"", ""exit_i"": 136804, ""exit_time"": ""2025-11-28 16:30:00+00:00"", ""exit_at_open"": false}]",False,False
空,2025-12-07 17:45:00+08:00,2025-12-07 20:45:00+08:00,3027.1,3043.48,3043.48,initial_stop,-1.0,-1.3696092796092771,True,False,"[{""fraction"": 1.0, ""price"": 3043.48, ""fill_r"": -1.0, ""gross_r_contribution"": -1.0, ""allocated_cost_r"": 0.36960927960927714, ""reason"": ""initial_stop"", ""exit_i"": 137653, ""exit_time"": ""2025-12-07 12:45:00+00:00"", ""exit_at_open"": false}]",False,False
空,2025-12-14 19:30:00+08:00,2025-12-15 09:30:00+08:00,3092.03,3112.96,3112.96,initial_stop,0.5000000000000109,0.2045360726230377,False,True,"[{""fraction"": 0.5, ""price"": 3050.17, ""fill_r"": 2.0000000000000218, ""gross_r_contribution"": 1.0000000000000109, ""allocated_cost_r"": 0.1477319636884866, ""reason"": ""partial_take_profit"", ""exit_i"": 138321, ""exit_time"": ""2025-12-14 11:45:00+00:00"", ""exit_at_open"": false}, {""fraction"": 0.5, ""price"": 3112.96, ""fill_r"": -1.0, ""gross_r_contribution"": -0.5, ""allocated_cost_r"": 0.1477319636884866, ""reason"": ""initial_stop"", ""exit_i"": 138376, ""exit_time"": ""2025-12-15 01:30:00+00:00"", ""exit_at_open"": false}]",False,False
空,2025-12-21 21:30:00+08:00,2025-12-22 07:00:00+08:00,2966.45,3006.1,3006.1,initial_stop,-1.0,-1.1496317780580072,True,False,"[{""fraction"": 1.0, ""price"": 3006.1, ""fill_r"": -1.0, ""gross_r_contribution"": -1.0, ""allocated_cost_r"": 0.14963177805800723, ""reason"": ""initial_stop"", ""exit_i"": 139038, ""exit_time"": ""2025-12-21 23:00:00+00:00"", ""exit_at_open"": false}]",False,False
多,2026-01-11 17:00:00+08:00,2026-01-12 04:15:00+08:00,3101.91,3090.78,3102.04,trailing_stop,1.0058400718778535,0.4484438454627421,False,True,"[{""fraction"": 0.5, ""price"": 3124.17, ""fill_r"": 2.0000000000000817, ""gross_r_contribution"": 1.0000000000000409, ""allocated_cost_r"": 0.27869811320755583, ""reason"": ""partial_take_profit"", ""exit_i"": 141021, ""exit_time"": ""2026-01-11 14:45:00+00:00"", ""exit_at_open"": false}, {""fraction"": 0.5, ""price"": 3102.04, ""fill_r"": 0.011680143755625622, ""gross_r_contribution"": 0.005840071877812811, ""allocated_cost_r"": 0.27869811320755583, ""reason"": ""trailing_stop"", ""exit_i"": 141043, ""exit_time"": ""2026-01-11 20:15:00+00:00"", ""exit_at_open"": false}]",False,False
空,2026-01-25 16:45:00+08:00,2026-01-25 18:15:00+08:00,2930.32,2944.78,2944.78,initial_stop,-1.0,-1.4053001383125854,True,False,"[{""fraction"": 1.0, ""price"": 2944.78, ""fill_r"": -1.0, ""gross_r_contribution"": -1.0, ""allocated_cost_r"": 0.4053001383125855, ""reason"": ""initial_stop"", ""exit_i"": 142347, ""exit_time"": ""2026-01-25 10:15:00+00:00"", ""exit_at_open"": false}]",False,False
空,2026-02-03 23:15:00+08:00,2026-02-04 04:15:00+08:00,2257.51,2319.71,2229.08,trailing_stop,1.228536977491968,1.1559482315112604,False,True,"[{""fraction"": 0.5, ""price"": 2133.11, ""fill_r"": 2.000000000000007, ""gross_r_contribution"": 1.0000000000000036, ""allocated_cost_r"": 0.03629437299035381, ""reason"": ""partial_take_profit"", ""exit_i"": 143243, ""exit_time"": ""2026-02-03 18:15:00+00:00"", ""exit_at_open"": false}, {""fraction"": 0.5, ""price"": 2229.08, ""fill_r"": 0.45707395498392883, ""gross_r_contribution"": 0.22853697749196442, ""allocated_cost_r"": 0.03629437299035381, ""reason"": ""trailing_stop"", ""exit_i"": 143251, ""exit_time"": ""2026-02-03 20:15:00+00:00"", ""exit_at_open"": false}]",False,False
空,2026-02-04 21:00:00+08:00,2026-02-06 09:30:00+08:00,2243.0,2273.74,1929.63,trailing_stop,6.09726740403378,5.951333767078674,False,True,"[{""fraction"": 0.5, ""price"": 2181.51, ""fill_r"": 2.000325309043569, ""gross_r_contribution"": 1.0001626545217845, ""allocated_cost_r"": 0.07296681847755312, ""reason"": ""partial_take_profit"", ""exit_i"": 143324, ""exit_time"": ""2026-02-04 14:30:00+00:00"", ""exit_at_open"": false}, {""fraction"": 0.5, ""price"": 1929.63, ""fill_r"": 10.19420949902399, ""gross_r_contribution"": 5.097104749511995, ""allocated_cost_r"": 0.07296681847755312, ""reason"": ""trailing_stop"", ""exit_i"": 143464, ""exit_time"": ""2026-02-06 01:30:00+00:00"", ""exit_at_open"": false}]",False,False
多,2026-02-13 18:15:00+08:00,2026-02-14 21:00:00+08:00,1958.0,1940.16,2065.91,trailing_stop,4.024383408071765,3.804876681614365,False,True,"[{""fraction"": 0.5, ""price"": 1993.68, ""fill_r"": 2.000000000000013, ""gross_r_contribution"": 1.0000000000000064, ""allocated_cost_r"": 0.10975336322870005, ""reason"": ""partial_take_profit"", ""exit_i"": 144189, ""exit_time"": ""2026-02-13 14:45:00+00:00"", ""exit_at_open"": false}, {""fraction"": 0.5, ""price"": 2065.91, ""fill_r"": 6.048766816143518, ""gross_r_contribution"": 3.024383408071759, ""allocated_cost_r"": 0.10975336322870005, ""reason"": ""trailing_stop"", ""exit_i"": 144278, ""exit_time"": ""2026-02-14 13:00:00+00:00"", ""exit_at_open"": false}]",False,False
空,2026-02-17 23:15:00+08:00,2026-02-18 00:30:00+08:00,1951.57,2004.56,2004.56,initial_stop,-1.0,-1.0736580486884315,True,False,"[{""fraction"": 1.0, ""price"": 2004.56, ""fill_r"": -1.0, ""gross_r_contribution"": -1.0, ""allocated_cost_r"": 0.07365804868843176, ""reason"": ""initial_stop"", ""exit_i"": 144580, ""exit_time"": ""2026-02-17 16:30:00+00:00"", ""exit_at_open"": false}]",False,False
多,2026-02-18 16:00:00+08:00,2026-02-18 19:00:00+08:00,2017.0,1993.72,1993.72,initial_stop,-1.0,-1.173281786941581,True,False,"[{""fraction"": 1.0, ""price"": 1993.72, ""fill_r"": -1.0, ""gross_r_contribution"": -1.0, ""allocated_cost_r"": 0.17328178694158095, ""reason"": ""initial_stop"", ""exit_i"": 144654, ""exit_time"": ""2026-02-18 11:00:00+00:00"", ""exit_at_open"": false}]",False,False
空,2026-02-18 19:30:00+08:00,2026-02-20 11:45:00+08:00,1982.01,2017.71,1953.85,opposite_v6_next_open,1.394397759103639,1.2833607843137231,False,True,"[{""fraction"": 0.5, ""price"": 1910.6100000000001, ""fill_r"": 1.9999999999999936, ""gross_r_contribution"": 0.9999999999999968, ""allocated_cost_r"": 0.05551848739495792, ""reason"": ""partial_take_profit"", ""exit_i"": 144761, ""exit_time"": ""2026-02-19 13:45:00+00:00"", ""exit_at_open"": false}, {""fraction"": 0.5, ""price"": 1953.85, ""fill_r"": 0.7887955182072842, ""gross_r_contribution"": 0.3943977591036421, ""allocated_cost_r"": 0.05551848739495792, ""reason"": ""opposite_v6_next_open"", ""exit_i"": 144817, ""exit_time"": ""2026-02-20 03:45:00+00:00"", ""exit_at_open"": true}]",False,True
多,2026-02-21 17:45:00+08:00,2026-02-22 20:30:00+08:00,1971.88,1961.95,1961.95,initial_stop,0.500503524672697,0.1033474320241596,False,True,"[{""fraction"": 0.5, ""price"": 1991.75, ""fill_r"": 2.001007049345394, ""gross_r_contribution"": 1.000503524672697, ""allocated_cost_r"": 0.19857804632426865, ""reason"": ""partial_take_profit"", ""exit_i"": 144955, ""exit_time"": ""2026-02-21 14:15:00+00:00"", ""exit_at_open"": false}, {""fraction"": 0.5, ""price"": 1961.95, ""fill_r"": -1.0, ""gross_r_contribution"": -0.5, ""allocated_cost_r"": 0.19857804632426865, ""reason"": ""initial_stop"", ""exit_i"": 145044, ""exit_time"": ""2026-02-22 12:30:00+00:00"", ""exit_at_open"": false}]",False,False
空,2026-02-22 21:30:00+08:00,2026-02-23 06:30:00+08:00,1964.14,1975.7,1958.39,trailing_stop,1.2487024221453398,0.9088858131487983,False,True,"[{""fraction"": 0.5, ""price"": 1941.02, ""fill_r"": 2.0000000000000195, ""gross_r_contribution"": 1.0000000000000098, ""allocated_cost_r"": 0.1699083044982707, ""reason"": ""partial_take_profit"", ""exit_i"": 145064, ""exit_time"": ""2026-02-22 17:30:00+00:00"", ""exit_at_open"": false}, {""fraction"": 0.5, ""price"": 1958.39, ""fill_r"": 0.4974048442906598, ""gross_r_contribution"": 0.2487024221453299, ""allocated_cost_r"": 0.1699083044982707, ""reason"": ""trailing_stop"", ""exit_i"": 145084, ""exit_time"": ""2026-02-22 22:30:00+00:00"", ""exit_at_open"": false}]",False,False
多,2026-03-02 23:00:00+08:00,2026-03-04 12:30:00+08:00,1978.54,1917.17,1953.11,opposite_v6_next_open,-0.4143718429199952,-0.4788509043506618,False,False,"[{""fraction"": 1.0, ""price"": 1953.11, ""fill_r"": -0.41437184291999524, ""gross_r_contribution"": -0.41437184291999524, ""allocated_cost_r"": 0.06447906143066656, ""reason"": ""opposite_v6_next_open"", ""exit_i"": 145972, ""exit_time"": ""2026-03-04 04:30:00+00:00"", ""exit_at_open"": true}]",False,True
多,2026-03-04 15:00:00+08:00,2026-03-05 09:45:00+08:00,1979.21,1956.02,2106.59,trailing_stop,3.74644243208279,3.575747304872786,False,True,"[{""fraction"": 0.5, ""price"": 2025.5900000000001, ""fill_r"": 2.0, ""gross_r_contribution"": 1.0, ""allocated_cost_r"": 0.08534756360500197, ""reason"": ""partial_take_profit"", ""exit_i"": 145988, ""exit_time"": ""2026-03-04 08:30:00+00:00"", ""exit_at_open"": false}, {""fraction"": 0.5, ""price"": 2106.59, ""fill_r"": 5.49288486416558, ""gross_r_contribution"": 2.74644243208279, ""allocated_cost_r"": 0.08534756360500197, ""reason"": ""trailing_stop"", ""exit_i"": 146057, ""exit_time"": ""2026-03-05 01:45:00+00:00"", ""exit_at_open"": false}]",False,False
空,2026-03-06 17:30:00+08:00,2026-03-08 17:15:00+08:00,2056.12,2083.4,1967.68,trailing_stop,2.6211510263929383,2.4704090909090684,False,True,"[{""fraction"": 0.5, ""price"": 2001.55, ""fill_r"": 2.000366568914939, ""gross_r_contribution"": 1.0001832844574694, ""allocated_cost_r"": 0.07537096774193493, ""reason"": ""partial_take_profit"", ""exit_i"": 146202, ""exit_time"": ""2026-03-06 14:00:00+00:00"", ""exit_at_open"": false}, {""fraction"": 0.5, ""price"": 1967.68, ""fill_r"": 3.2419354838709378, ""gross_r_contribution"": 1.6209677419354689, ""allocated_cost_r"": 0.07537096774193493, ""reason"": ""trailing_stop"", ""exit_i"": 146375, ""exit_time"": ""2026-03-08 09:15:00+00:00"", ""exit_at_open"": false}]",False,False
空,2026-03-08 20:15:00+08:00,2026-03-09 03:45:00+08:00,1934.54,1975.51,1965.24,opposite_v6_next_open,-0.7493287771540157,-0.8437656822064931,False,False,"[{""fraction"": 1.0, ""price"": 1965.24, ""fill_r"": -0.7493287771540157, ""gross_r_contribution"": -0.7493287771540157, ""allocated_cost_r"": 0.09443690505247736, ""reason"": ""opposite_v6_next_open"", ""exit_i"": 146417, ""exit_time"": ""2026-03-08 19:45:00+00:00"", ""exit_at_open"": true}]",False,True
空,2026-03-18 19:30:00+08:00,2026-03-20 16:00:00+08:00,2294.4,2332.35,2163.45,trailing_stop,2.725296442687765,2.6043794466403334,False,True,"[{""fraction"": 0.5, ""price"": 2218.5, ""fill_r"": 2.000000000000012, ""gross_r_contribution"": 1.000000000000006, ""allocated_cost_r"": 0.0604584980237157, ""reason"": ""partial_take_profit"", ""exit_i"": 147355, ""exit_time"": ""2026-03-18 14:15:00+00:00"", ""exit_at_open"": false}, {""fraction"": 0.5, ""price"": 2163.45, ""fill_r"": 3.4505928853755177, ""gross_r_contribution"": 1.7252964426877588, ""allocated_cost_r"": 0.0604584980237157, ""reason"": ""trailing_stop"", ""exit_i"": 147522, ""exit_time"": ""2026-03-20 08:00:00+00:00"", ""exit_at_open"": false}]",False,False
空,2026-04-16 18:15:00+08:00,2026-04-16 20:00:00+08:00,2329.55,2348.58,2348.58,initial_stop,-1.0,-1.2448292170257522,True,False,"[{""fraction"": 1.0, ""price"": 2348.58, ""fill_r"": -1.0, ""gross_r_contribution"": -1.0, ""allocated_cost_r"": 0.2448292170257521, ""reason"": ""initial_stop"", ""exit_i"": 150130, ""exit_time"": ""2026-04-16 12:00:00+00:00"", ""exit_at_open"": false}]",False,False
多,2026-04-17 16:45:00+08:00,2026-04-18 16:15:00+08:00,2347.7,2327.64,2393.76,trailing_stop,2.148055832502517,1.913988035892347,False,True,"[{""fraction"": 0.5, ""price"": 2387.82, ""fill_r"": 2.0000000000000226, ""gross_r_contribution"": 1.0000000000000113, ""allocated_cost_r"": 0.11703389830508505, ""reason"": ""partial_take_profit"", ""exit_i"": 150230, ""exit_time"": ""2026-04-17 13:00:00+00:00"", ""exit_at_open"": false}, {""fraction"": 0.5, ""price"": 2393.76, ""fill_r"": 2.2961116650050113, ""gross_r_contribution"": 1.1480558325025056, ""allocated_cost_r"": 0.11703389830508505, ""reason"": ""trailing_stop"", ""exit_i"": 150307, ""exit_time"": ""2026-04-18 08:15:00+00:00"", ""exit_at_open"": false}]",False,False
