feature,bin,lower,upper,n,mean_net_bp,median_net_bp,sum_event_net_bp,profit_factor,profit_factor_infinite,win_rate,loss_n,flat_n
body_ratio,"[-inf, 0.5)",-inf,0.5,5,-19.619285001741996,-23.26164874551971,-98.09642500870997,0.19988477301815963,False,0.2,4,0
body_ratio,"[0.5, 0.65)",0.5,0.65,31,-28.84032912656499,-32.34468815330514,-894.0502029235147,0.1994137928149092,False,0.12903225806451613,27,0
body_ratio,"[0.65, 0.8)",0.65,0.8,130,-18.008146543205914,-31.72038496023713,-2341.0590506167687,0.5514831955977403,False,0.18461538461538463,106,0
body_ratio,"[0.8, 1.0)",0.8,1.0,85,-11.216638175202371,-37.720564662446144,-953.4142448922017,0.7311895803158248,False,0.25882352941176473,63,0
body_ratio,"[1.0, inf)",1.0,inf,0,,,0.0,,False,,0,0
body_ratio,missing,,,0,,,0.0,,False,,0,0
range_atr,"[-inf, 0.65)",-inf,0.65,0,,,0.0,,False,,0,0
range_atr,"[0.65, 1.0)",0.65,1.0,52,-13.397931324078414,-29.792949639405396,-696.6924288520775,0.5748858733674683,False,0.19230769230769232,42,0
range_atr,"[1.0, 1.5)",1.0,1.5,85,-20.858521551721285,-34.419064825569315,-1772.9743318963092,0.3925258222637472,False,0.1411764705882353,73,0
range_atr,"[1.5, 2.0)",1.5,2.0,51,-9.87433111748205,-38.72699859656136,-503.59088699158457,0.7772677806867304,False,0.27450980392156865,37,0
range_atr,"[2.0, 3.0)",2.0,3.0,40,-14.996127303551033,-47.390091953593654,-599.8450921420413,0.7055721043113395,False,0.25,30,0
range_atr,"[3.0, inf)",3.0,inf,23,-31.02248624170362,-30.543989254533244,-713.5171835591833,0.3795308479336414,False,0.21739130434782608,18,0
range_atr,missing,,,0,,,0.0,,False,,0,0
risk_pct,"[-inf, 0.002)",-inf,0.002,15,-6.214761330956594,-22.686024408385908,-93.22141996434893,0.698889338637773,False,0.2,12,0
risk_pct,"[0.002, 0.004)",0.002,0.004,36,-21.000229856239685,-31.63880060199965,-756.0082748246285,0.24392146056180974,False,0.1388888888888889,31,0
risk_pct,"[0.004, 0.008)",0.004,0.008,87,-20.13245390990846,-37.9856812270576,-1751.523490162036,0.43758599473463927,False,0.12643678160919541,76,0
risk_pct,"[0.008, 0.015)",0.008,0.015,65,-11.412881654882282,-38.21853650152537,-741.8373075673483,0.7340803685129782,False,0.26153846153846155,48,0
risk_pct,"[0.015, 0.03)",0.015,0.03,43,-28.00809729401077,-50.95696034057321,-1204.348183642463,0.5568079782941852,False,0.27906976744186046,31,0
risk_pct,"[0.03, inf)",0.03,inf,5,52.063750543925885,7.423935224157869,260.3187527196294,4.482324284085174,False,0.6,2,0
risk_pct,missing,,,0,,,0.0,,False,,0,0
fee_to_risk,"[-inf, 0.1)",-inf,0.1,24,-26.158933041790394,-48.97673865390189,-627.8143930029695,0.5911226625119693,False,0.2916666666666667,17,0
fee_to_risk,"[0.1, 0.2)",0.1,0.2,67,-10.51050016785265,-43.4295503735333,-704.2035112461276,0.7843599626457782,False,0.2835820895522388,48,0
fee_to_risk,"[0.2, 0.4)",0.2,0.4,81,-21.89141733189936,-37.9856812270576,-1773.204803883848,0.4173092837794937,False,0.16049382716049382,68,0
fee_to_risk,"[0.4, 0.8)",0.4,0.8,56,-16.28267699675383,-32.198294426579714,-911.8299118182143,0.4527150541588128,False,0.125,49,0
fee_to_risk,"[0.8, 1.0)",0.8,1.0,8,-22.043235440710923,-28.393647501614957,-176.34588352568738,0.05073565193220134,False,0.25,6,0
fee_to_risk,"[1.0, inf)",1.0,inf,15,-6.214761330956594,-22.686024408385908,-93.22141996434893,0.698889338637773,False,0.2,12,0
fee_to_risk,missing,,,0,,,0.0,,False,,0,0
extension_atr,"[-inf, 0.0)",-inf,0.0,0,,,0.0,,False,,0,0
extension_atr,"[0.0, 0.25)",0.0,0.25,3,-5.667382030188654,-11.669424174345338,-17.00214609056596,0.5903945496501377,False,0.3333333333333333,2,0
extension_atr,"[0.25, 0.5)",0.25,0.5,50,-10.373480084734078,-29.703989452835184,-518.6740042367038,0.6655266830110966,False,0.16,42,0
extension_atr,"[0.5, 1.0)",0.5,1.0,113,-25.817992154851037,-34.055939079069105,-2917.4331134981676,0.3288665242757463,False,0.1592920353982301,95,0
extension_atr,"[1.0, 1.5)",1.0,1.5,47,6.802271168874219,-28.19955521501056,319.7067449370883,1.174292454571327,False,0.3191489361702128,32,0
extension_atr,"[1.5, inf)",1.5,inf,38,-30.347826435601238,-55.678495016916195,-1153.217404552847,0.4833560790120765,False,0.23684210526315788,29,0
extension_atr,missing,,,0,,,0.0,,False,,0,0
cross_count24,"[-inf, 1.0)",-inf,1.0,40,-24.36804979677064,-40.81900133608126,-974.7219918708257,0.5208054803889502,False,0.175,33,0
cross_count24,"[1.0, 3.0)",1.0,3.0,107,-19.629591660744968,-36.694840552992424,-2100.3663076997113,0.508629358163016,False,0.21495327102803738,84,0
cross_count24,"[3.0, 6.0)",3.0,6.0,80,-8.954309653968515,-31.63880060199965,-716.3447723174812,0.7490685125640913,False,0.2125,63,0
cross_count24,"[6.0, 12.0)",6.0,12.0,24,-20.632785481382392,-31.48314115802322,-495.18685155317746,0.4121456419100294,False,0.16666666666666666,20,0
cross_count24,"[12.0, 24.0)",12.0,24.0,0,,,0.0,,False,,0,0
cross_count24,"[24.0, inf)",24.0,inf,0,,,0.0,,False,,0,0
cross_count24,missing,,,0,,,0.0,,False,,0,0
efficiency24,"[-inf, 0.1)",-inf,0.1,145,-16.27087483990983,-29.839169219721242,-2359.2768517869254,0.5464810020508594,False,0.19310344827586207,117,0
efficiency24,"[0.1, 0.2)",0.1,0.2,75,-19.500617730973783,-40.7293152639087,-1462.5463298230338,0.5695095238468925,False,0.21333333333333335,59,0
efficiency24,"[0.2, 0.4)",0.2,0.4,28,-19.150649741335517,-46.81011533363311,-536.2181927573945,0.6112136825520864,False,0.21428571428571427,22,0
efficiency24,"[0.4, 0.6)",0.4,0.6,2,-13.466199628592566,-13.466199628592566,-26.932399257185132,0.0,False,0.0,2,0
efficiency24,"[0.6, 0.8)",0.6,0.8,1,98.35385018334365,98.35385018334365,98.35385018334365,inf,True,1.0,0,0
efficiency24,"[0.8, inf)",0.8,inf,0,,,0.0,,False,,0,0
efficiency24,missing,,,0,,,0.0,,False,,0,0
volume_ratio,"[-inf, 0.5)",-inf,0.5,14,-7.331348350353513,-28.850393409162603,-102.63887690494917,0.7351588625444808,False,0.14285714285714285,12,0
volume_ratio,"[0.5, 1.0)",0.5,1.0,63,-22.465649698912827,-32.05190069985429,-1415.3359310315082,0.31564176665376376,False,0.14285714285714285,54,0
volume_ratio,"[1.0, 1.5)",1.0,1.5,51,-20.230572152827666,-43.41946617063714,-1031.7591797942107,0.5268043594239805,False,0.1568627450980392,43,0
volume_ratio,"[1.5, 2.0)",1.5,2.0,38,-20.385605298594033,-38.10210886429149,-774.6530013465733,0.49916693031488263,False,0.23684210526315788,29,0
volume_ratio,"[2.0, 3.0)",2.0,3.0,31,8.717831043191726,-18.855020392086818,270.2527623389435,1.2435644071982699,False,0.3548387096774194,20,0
volume_ratio,"[3.0, inf)",3.0,inf,54,-22.82380919820182,-32.60351101647729,-1232.4856967028982,0.54576376493484,False,0.2222222222222222,42,0
volume_ratio,missing,,,0,,,0.0,,False,,0,0
ma_slope_atr,"[-inf, -0.1)",-inf,-0.1,9,-8.83942407438926,-37.35289477835621,-79.55481666950334,0.8628827408312901,False,0.3333333333333333,6,0
ma_slope_atr,"[-0.1, 0.0)",-0.1,0.0,131,-20.117583375529467,-33.97842486154377,-2635.4034221943602,0.46476677644996445,False,0.16793893129770993,109,0
ma_slope_atr,"[0.0, 0.05)",0.0,0.05,78,-10.939542955128717,-32.24955106002978,-853.2843505000399,0.7189073384265162,False,0.2692307692307692,57,0
ma_slope_atr,"[0.05, 0.1)",0.05,0.1,24,-2.9970202829763632,-27.51144400366169,-71.9284867914327,0.9122407211015271,False,0.20833333333333334,19,0
ma_slope_atr,"[0.1, 0.2)",0.1,0.2,9,-71.82764969842884,-45.76866764275265,-646.4488472858595,0.0,False,0.0,9,0
ma_slope_atr,"[0.2, inf)",0.2,inf,0,,,0.0,,False,,0,0
ma_slope_atr,missing,,,0,,,0.0,,False,,0,0
