month,n,wins,win_rate,sum_net_r,mean_net_r,mean_net_bp,pf_r,mean_win_r,mean_loss_r,gt5_final_net_r,gt10_final_net_r,event_ordered_max_drawdown_r,drawdown_basis,arm,period,matched_n,paired_target_win_rate,random_win_rate,random_mean_net_r,random_mean_net_bp,paired_excess_mean_r,paired_excess_mean_bp
2025-07,756,266,0.35185185185185186,535.7608681686905,0.7086783970485324,126.55475659543234,2.0596192068505927,3.9149522049079057,-1.0318702415036987,64,21,173.32525434100614,exit_ordered_event_r_nonaccount,baseline,month,756,0.35185185185185186,0.3333333333333333,0.37139941412195443,51.48847267149122,0.337278982926578,75.0662839239411
2025-08,993,288,0.29003021148036257,-224.9384567538481,-0.22652412563328106,-41.560020144759505,0.689938401696037,1.7379351234564782,-1.0290266273890976,21,8,342.7992237350959,exit_ordered_event_r_nonaccount,baseline,month,993,0.29003021148036257,0.27492447129909364,-0.16595025604635116,-24.456944380756656,-0.06057386958692989,-17.103075764002842
2025-09,902,316,0.35033259423503327,65.80591012242041,0.07295555445944614,25.360865557565283,1.1094736686225601,2.1104989706254713,-1.0257879941898098,21,5,140.8455926781802,exit_ordered_event_r_nonaccount,baseline,month,902,0.35033259423503327,0.23392461197339245,-0.33002085879873144,-45.65737413507127,0.40297641325817757,71.01823969263656
2025-10,984,192,0.1951219512195122,-334.9164606584694,-0.3403622567667372,-54.878782708967805,0.5888996763804493,2.4987842581186364,-1.0286401997692518,22,8,437.6284362210949,exit_ordered_event_r_nonaccount,baseline,month,983,0.1943031536113937,0.2706002034587996,0.00468088973062311,-1.811574774266942,-0.3460012973180793,-53.310831905475666
2025-11,1169,252,0.2155688622754491,-410.12431152072554,-0.35083345724612963,-79.8931997643948,0.548620653366893,1.978087247055772,-0.9908422004130644,20,7,464.97079796463885,exit_ordered_event_r_nonaccount,baseline,month,1169,0.2155688622754491,0.2172797262617622,-0.3992314369024659,-68.0867925345558,0.04839797965633628,-11.80640722983899
2025-12,1094,261,0.23857404021937842,-329.1761625885209,-0.300892287558063,-65.18897893436085,0.6151166679014566,2.015655288223828,-1.0267253215065308,20,7,392.6445856229689,exit_ordered_event_r_nonaccount,baseline,month,1094,0.23857404021937842,0.27513711151736747,-0.1365720160411611,-10.961104920361464,-0.16432027151690196,-54.227874013999376
2026-01,1037,247,0.2381870781099325,-181.4403510514328,-0.17496658732057166,-53.908971935922104,0.783252777045586,2.6545158677728042,-1.0596275574573615,31,10,261.32362711209635,exit_ordered_event_r_nonaccount,baseline,month,1036,0.2384169884169884,0.2384169884169884,-0.23125498758116625,-40.78391428047015,0.057212078175552065,-13.011423865583346
2026-02,972,208,0.2139917695473251,-249.27857311102144,-0.2564594373570179,-72.2581449720192,0.6727768658917395,2.464045168007119,-0.9971203770373065,21,6,313.4522903942424,exit_ordered_event_r_nonaccount,baseline,month,972,0.2139917695473251,0.22119341563786007,-0.4057425001383458,-66.77243263458757,0.14928306278132783,-5.485712337431622
2026-03,1579,446,0.2824572514249525,-244.65829160923258,-0.15494508651629676,7.70724273290188,0.789682616900867,2.059692980224674,-1.0267267085520189,32,8,341.2037235968896,exit_ordered_event_r_nonaccount,baseline,month,1579,0.2824572514249525,0.24635845471817605,-0.26442141324672924,-43.961824829058315,0.10947632673043244,51.66906756196019
2026-04,1411,368,0.26080793763288446,-208.28619373135118,-0.14761601256651394,-16.45186930374318,0.8091209537418004,2.3992077567208643,-1.046207716399453,40,9,255.67457500066058,exit_ordered_event_r_nonaccount,baseline,month,1395,0.2623655913978495,0.2810035842293907,0.0182655887179848,19.48170993820477,-0.1611739891092098,-34.735365483192965
2024-09,311,87,0.2797427652733119,-94.00710099654538,-0.3022736366448404,-34.24127226142862,0.5907893034472732,1.5600088193532409,-1.0255708405369524,5,0,97.59277544064739,exit_ordered_event_r_nonaccount,held_age_8,month,311,0.2797427652733119,0.2379421221864952,-0.33784593404742935,-35.5225237079885,0.03557229740258902,1.2812514465598668
2024-10,368,135,0.36684782608695654,56.3859430759904,0.15322267140214782,25.822521030849757,1.2345200361217432,2.1986458001331686,-1.031893733656598,11,1,101.56813592520844,exit_ordered_event_r_nonaccount,held_age_8,month,368,0.36684782608695654,0.266304347826087,-0.11632219186083538,-18.655501506984002,0.2695448632629832,44.47802253783377
2024-11,556,228,0.41007194244604317,346.0232897445961,0.6223440463032305,138.88184700036177,2.042808475561896,2.9729909182634247,-1.0116421939617826,43,8,74.44366295643817,exit_ordered_event_r_nonaccount,held_age_8,month,556,0.41007194244604317,0.30935251798561153,0.13953015013384978,31.79869681479045,0.48281389616938075,107.08315018557131
2024-12,518,196,0.3783783783783784,22.575285220904064,0.043581631700586994,19.7943371732712,1.0740614225236222,1.6703760073859264,-0.9466410317600543,7,2,125.52147485552058,exit_ordered_event_r_nonaccount,held_age_8,month,518,0.3783783783783784,0.23166023166023167,-0.41264001753961804,-81.03929572115997,0.45622164924020503,100.83363289443115
2025-01,574,129,0.22473867595818817,-180.81536224559238,-0.31500934189127594,-104.66725730937256,0.6065957313675905,2.1612544346320375,-1.0328476051980342,6,3,359.8126614503673,exit_ordered_event_r_nonaccount,held_age_8,month,574,0.22473867595818817,0.23344947735191637,-0.34520094070398427,-61.96654272152856,0.030191598812708283,-42.70071458784399
2025-02,510,161,0.3156862745098039,-121.55496963863791,-0.23834307772281943,-60.70184463018367,0.6633951090983214,1.4879854565528519,-1.0347295935348053,3,0,158.08156738922105,exit_ordered_event_r_nonaccount,held_age_8,month,510,0.3156862745098039,0.25882352941176473,-0.29997198878235054,-65.7769013849719,0.06162891105953113,5.07505675478823
2025-03,587,197,0.33560477001703576,-47.91752933921611,-0.08163122545011263,-24.642690943061293,0.8801480280466711,1.7862355460938997,-1.0251434151787546,11,3,129.78385162518043,exit_ordered_event_r_nonaccount,held_age_8,month,585,0.3367521367521368,0.2376068376068376,-0.3237238411776558,-42.67538135430906,0.24568305573704588,18.613757224058883
2025-04,711,214,0.3009845288326301,31.735309239520156,0.044634752798199936,5.374640546470921,1.0594966548865088,2.6408029852508332,-1.0732324539319078,27,8,233.23570154440446,exit_ordered_event_r_nonaccount,held_age_8,month,710,0.30140845070422534,0.2619718309859155,-0.09438213040585487,-3.19669698714935,0.14065337781752305,8.847269790303246
2025-05,779,193,0.24775353016688062,-65.20257380476339,-0.08370035148236635,-22.709033991509607,0.8911286808224265,2.7652497818977313,-1.0220064534317843,25,10,245.21231257028978,exit_ordered_event_r_nonaccount,held_age_8,month,779,0.24775353016688062,0.27471116816431324,0.12143729343163186,20.394271338739284,-0.20513764491399816,-43.10330533024889
2025-06,882,377,0.427437641723356,162.1532950487663,0.18384727329792097,31.449946184329697,1.3051972691893354,1.8394159206392926,-1.0520920931331625,18,2,207.9593871894085,exit_ordered_event_r_nonaccount,held_age_8,month,882,0.427437641723356,0.21882086167800455,-0.40451580332964565,-59.602546490902505,0.5883630766275666,91.05249267523219
2025-07,512,191,0.373046875,542.8394654257747,1.0602333309097163,161.68031109596993,2.580817571586867,4.639953189701879,-1.0697557439479257,52,21,88.15118463196029,exit_ordered_event_r_nonaccount,held_age_8,month,512,0.373046875,0.3359375,0.32732936531586215,47.10309598187668,0.7329039655938542,114.57721511409324
2025-08,695,197,0.28345323741007195,-163.8878775696973,-0.23580989578373712,-40.64349286593623,0.6806076046445243,1.7727717833713617,-1.0303693150479027,13,5,244.94210833923512,exit_ordered_event_r_nonaccount,held_age_8,month,695,0.28345323741007195,0.2719424460431655,-0.16227370513129055,-28.7477499571297,-0.07353619065244661,-11.895742908806524
2025-09,644,242,0.37577639751552794,103.31402112301149,0.1604254986382166,40.435112801376825,1.2462613093319401,2.160512719216018,-1.0436071067842407,21,4,99.53727047469856,exit_ordered_event_r_nonaccount,held_age_8,month,644,0.37577639751552794,0.2593167701863354,-0.20083258764771608,-28.68770974043314,0.36125808628593264,69.12282254180995
2025-10,670,129,0.1925373134328358,-257.6557279879653,-0.38456078804173927,-69.09558192600414,0.5471186405469448,2.412943526107231,-1.0516181938184808,14,7,329.7710478935171,exit_ordered_event_r_nonaccount,held_age_8,month,670,0.1925373134328358,0.27313432835820894,0.03848340396664034,-13.22701765165414,-0.42304419200837967,-55.868564274350014
2025-11,856,172,0.20093457943925233,-335.5809537418125,-0.3920338244647342,-89.22761297101631,0.5044539629090687,1.9861241300423347,-0.9900501522062778,16,4,386.1167948127777,exit_ordered_event_r_nonaccount,held_age_8,month,855,0.20116959064327486,0.2304093567251462,-0.4037168990049508,-75.42195505269312,0.012637504486540187,-13.774203854401078
2025-12,845,203,0.24023668639053256,-248.24250016080316,-0.2937781066991753,-66.6558285209783,0.6298933754428437,2.081230975335491,-1.0447544986820996,18,4,331.1930235522124,exit_ordered_event_r_nonaccount,held_age_8,month,845,0.24023668639053256,0.25207100591715975,-0.24230299299697555,-32.95059805465724,-0.05147511370219979,-33.70523046632107
2026-01,742,184,0.24797843665768193,-90.3744043521923,-0.12179838861481442,-43.840082858187934,0.8480839328535347,2.7419703335552392,-1.066123558649384,25,8,170.06775003553946,exit_ordered_event_r_nonaccount,held_age_8,month,740,0.2472972972972973,0.25,-0.16855097837040797,-30.10201612842881,0.04492296046307361,-14.56817298878002
2026-02,722,161,0.22299168975069253,-220.53412988395456,-0.3054489333572778,-95.19618669617607,0.6112188009746733,2.1534826850731106,-1.0111316259905978,15,4,256.8282514606489,exit_ordered_event_r_nonaccount,held_age_8,month,722,0.22299168975069253,0.23130193905817176,-0.29219648644553253,-51.46923675981323,-0.013252446911745255,-43.72694993636283
2026-03,1180,324,0.2745762711864407,-182.34738246880087,-0.15453168005830584,-26.149857158803737,0.7931059679083317,2.157435286479124,-1.0296219804766789,26,6,242.64990099610426,exit_ordered_event_r_nonaccount,held_age_8,month,1180,0.2745762711864407,0.23559322033898306,-0.29469649882493587,-57.093291651090546,0.14016481876663012,30.943434492286812
2026-04,1007,258,0.25620655412115195,-133.06754526788814,-0.13214254743583728,-7.730887453243183,0.83178175818117,2.55028514700005,-1.0561296571347143,26,7,198.83005518167545,exit_ordered_event_r_nonaccount,held_age_8,month,997,0.2567703109327984,0.29087261785356067,0.011119756836787535,21.956450710918414,-0.13708915561516893,-28.781540664922005
