feature,bin,lower,upper,n,mean_net_bp,median_net_bp,sum_event_net_bp,profit_factor,profit_factor_infinite,win_rate,loss_n,flat_n
body_ratio,"[-inf, 0.5)",-inf,0.5,4,-22.94851567832405,-19.14868293715564,-91.7940627132962,0.0,False,0.0,4,0
body_ratio,"[0.5, 0.65)",0.5,0.65,10,-0.08605723619835304,-27.91140384026834,-0.8605723619835304,0.9966669453977381,False,0.2,8,0
body_ratio,"[0.65, 0.8)",0.65,0.8,29,-26.956966952581983,-30.7087483247037,-781.7520416248774,0.1552895618241406,False,0.20689655172413793,23,0
body_ratio,"[0.8, 1.0)",0.8,1.0,12,-30.023530761237488,-28.263755908600178,-360.2823691348499,0.0,False,0.0,12,0
body_ratio,"[1.0, inf)",1.0,inf,0,,,0.0,,False,,0,0
body_ratio,missing,,,0,,,0.0,,False,,0,0
range_atr,"[-inf, 0.65)",-inf,0.65,0,,,0.0,,False,,0,0
range_atr,"[0.65, 1.0)",0.65,1.0,17,-10.170386242500644,-21.265060145703156,-172.89656612251096,0.5666475171371607,False,0.11764705882352941,15,0
range_atr,"[1.0, 1.5)",1.0,1.5,16,-25.448429728717382,-30.93728685902573,-407.1748756594781,0.19134397409608592,False,0.125,14,0
range_atr,"[1.5, 2.0)",1.5,2.0,13,-27.717846455955925,-21.35892644810509,-360.332003927427,0.07125615587030633,False,0.15384615384615385,11,0
range_atr,"[2.0, 3.0)",2.0,3.0,5,-38.3745667083235,-45.58487197078519,-191.87283354161747,0.07947912145892555,False,0.2,4,0
range_atr,"[3.0, inf)",3.0,inf,4,-25.603191645993377,-36.39561835594383,-102.41276658397351,0.2515057475703764,False,0.25,3,0
range_atr,missing,,,0,,,0.0,,False,,0,0
risk_pct,"[-inf, 0.002)",-inf,0.002,9,-25.82961109083476,-27.0336391437309,-232.46649981751287,0.0,False,0.0,9,0
risk_pct,"[0.002, 0.004)",0.002,0.004,17,-7.472133397402261,-21.35892644810509,-127.02626775583843,0.6716433049527223,False,0.17647058823529413,14,0
risk_pct,"[0.004, 0.008)",0.004,0.008,15,-27.618620314285923,-34.46388123243159,-414.27930471428886,0.16042811366793777,False,0.13333333333333333,13,0
risk_pct,"[0.008, 0.015)",0.008,0.015,12,-34.10348924456703,-38.34702761940144,-409.2418709348043,0.0632789816904967,False,0.16666666666666666,10,0
risk_pct,"[0.015, 0.03)",0.015,0.03,2,-25.837551306281387,-25.837551306281387,-51.675102612562775,0.39973667997170137,False,0.5,1,0
risk_pct,"[0.03, inf)",0.03,inf,0,,,0.0,,False,,0,0
risk_pct,missing,,,0,,,0.0,,False,,0,0
fee_to_risk,"[-inf, 0.1)",-inf,0.1,0,,,0.0,,False,,0,0
fee_to_risk,"[0.1, 0.2)",0.1,0.2,7,-40.20622310357919,-46.05840470745191,-281.4435617250543,0.10894934382502329,False,0.14285714285714285,6,0
fee_to_risk,"[0.2, 0.4)",0.2,0.4,15,-17.44459131896469,-17.867325487677093,-261.6688697844703,0.28986281539078473,False,0.26666666666666666,11,0
fee_to_risk,"[0.4, 0.8)",0.4,0.8,21,-17.77757110940905,-34.1796006684225,-373.32899329759,0.4103692204086736,False,0.14285714285714285,18,0
fee_to_risk,"[0.8, 1.0)",0.8,1.0,3,-28.593707070126598,-27.39199832535231,-85.7811212103798,0.0,False,0.0,3,0
fee_to_risk,"[1.0, inf)",1.0,inf,9,-25.82961109083476,-27.0336391437309,-232.46649981751287,0.0,False,0.0,9,0
fee_to_risk,missing,,,0,,,0.0,,False,,0,0
extension_atr,"[-inf, 0.0)",-inf,0.0,0,,,0.0,,False,,0,0
extension_atr,"[0.0, 0.25)",0.0,0.25,2,108.74167805046187,108.74167805046187,217.48335610092374,41.00000986054235,False,0.5,1,0
extension_atr,"[0.25, 0.5)",0.25,0.5,13,-27.337242743867314,-26.390750414813073,-355.3841556702751,0.008806341451363822,False,0.07692307692307693,12,0
extension_atr,"[0.5, 1.0)",0.5,1.0,25,-29.644613815445172,-30.865530256845002,-741.1153453861292,0.07650503235244477,False,0.12,22,0
extension_atr,"[1.0, 1.5)",1.0,1.5,12,-26.18453319370244,-28.442935499410886,-314.2143983244293,0.20123694500751246,False,0.16666666666666666,10,0
extension_atr,"[1.5, inf)",1.5,inf,3,-13.819500851699084,-11.836972683011409,-41.458502555097255,0.4535643755000542,False,0.3333333333333333,2,0
extension_atr,missing,,,0,,,0.0,,False,,0,0
cross_count24,"[-inf, 1.0)",-inf,1.0,12,-21.5778335561828,-23.680599080573277,-258.9340026741936,0.2386208490202381,False,0.25,9,0
cross_count24,"[1.0, 3.0)",1.0,3.0,24,-16.82281133994118,-26.891374370082694,-403.7474721585883,0.41151067701848065,False,0.125,21,0
cross_count24,"[3.0, 6.0)",3.0,6.0,13,-34.472319623876764,-34.46388123243159,-448.1401551103979,0.006996358388965636,False,0.07692307692307693,12,0
cross_count24,"[6.0, 12.0)",6.0,12.0,6,-20.644569315304548,-29.021341302468677,-123.86741589182728,0.21741440486013658,False,0.16666666666666666,5,0
cross_count24,"[12.0, 24.0)",12.0,24.0,0,,,0.0,,False,,0,0
cross_count24,"[24.0, inf)",24.0,inf,0,,,0.0,,False,,0,0
cross_count24,missing,,,0,,,0.0,,False,,0,0
efficiency24,"[-inf, 0.1)",-inf,0.1,32,-20.695158963590348,-28.76334440024884,-662.2450868348911,0.32105739374129266,False,0.125,28,0
efficiency24,"[0.1, 0.2)",0.1,0.2,17,-28.121206484799607,-31.00904346120646,-478.0605102415933,0.07286176120299452,False,0.11764705882352941,15,0
efficiency24,"[0.2, 0.4)",0.2,0.4,6,-15.730574793087094,-23.028101849752996,-94.38344875852256,0.34773190851425884,False,0.3333333333333333,4,0
efficiency24,"[0.4, 0.6)",0.4,0.6,0,,,0.0,,False,,0,0
efficiency24,"[0.6, 0.8)",0.6,0.8,0,,,0.0,,False,,0,0
efficiency24,"[0.8, inf)",0.8,inf,0,,,0.0,,False,,0,0
efficiency24,missing,,,0,,,0.0,,False,,0,0
volume_ratio,"[-inf, 0.5)",-inf,0.5,3,-38.302030464828846,-45.39701169436248,-114.90609139448655,0.0,False,0.0,3,0
volume_ratio,"[0.5, 1.0)",0.5,1.0,17,-10.035586940166912,-21.265060145703156,-170.6049779828375,0.5699209702466904,False,0.11764705882352941,15,0
volume_ratio,"[1.0, 1.5)",1.0,1.5,10,-19.250113377516573,-28.262720444979223,-192.50113377516573,0.24181497256479517,False,0.3,7,0
volume_ratio,"[1.5, 2.0)",1.5,2.0,10,-35.4343083658447,-34.991152613492154,-354.343083658447,0.0,False,0.0,10,0
volume_ratio,"[2.0, 3.0)",2.0,3.0,4,-16.288578388287107,-22.909665195395817,-65.15431355314843,0.489984057239164,False,0.25,3,0
volume_ratio,"[3.0, inf)",3.0,inf,11,-30.6526768609929,-27.0336391437309,-337.1794454709219,0.13133524955037196,False,0.18181818181818182,9,0
volume_ratio,missing,,,0,,,0.0,,False,,0,0
ma_slope_atr,"[-inf, -0.1)",-inf,-0.1,4,-10.188422723304818,-10.709353865431241,-40.75369089321927,0.6601466565115649,False,0.5,2,0
ma_slope_atr,"[-0.1, 0.0)",-0.1,0.0,27,-29.336287554671223,-30.7087483247037,-792.079763976123,0.04317367239026707,False,0.07407407407407407,25,0
