timeframe_min,arm,policy,kind,bucket,period,analysis_start,analysis_split,analysis_end_exclusive,earlier_closed,later_closed,taken,closed,censored,weeks,symbols,win_rate,mean_net_bp,mean_net_r,wins,sum_net_r,mean_gross_bp,median_net_bp,ge5r,ge10r,pf_r,ge5r_rate,win_rate_low,win_rate_high,mean_net_bp_low,mean_net_bp_high,mean_net_r_low,mean_net_r_high,matched,paired_target_mean_net_bp,random_mean_net_bp,random_win_rate,mean_excess_bp,random_coverage,source_available_symbols,source_universe_symbols,source_coverage_is_span_only,test_scope,paired_weeks,p_one_sided,ci_low_bp,ci_high_bp,minimum_p_resolution,holm_p_48_slots
15,v9_both,baseline,4h,8,all,2020-02-01 00:00:00+00:00,2023-01-01 00:00:00+00:00,2026-09-23 04:00:00+00:00,67,99,166,166,0,122,2,0.3072289156626506,5.273382771383747,0.08325284075094966,51.0,13.819971564657642,25.273382771383762,-97.81998201426799,10.0,2.0,1.1062145348635404,0.060240963855421686,0.23528525868178596,0.37663892993234305,-36.588696748802626,48.876170116231584,-0.2795547234197439,0.45693208424343196,20,38.04966955218189,139.82628106707023,0.4,-101.77661151488834,0.12048192771084337,2,2,True,"same-clock matched random, entry-week block inference",20.0,0.7090290970902909,-371.42940943406234,84.02503885463739,9.999000099990002e-05,1.0
15,v9_both,baseline,4h,8,earlier,2020-02-01 00:00:00+00:00,2023-01-01 00:00:00+00:00,2026-09-23 04:00:00+00:00,67,99,67,67,0,52,2,0.2537313432835821,-12.548598962511043,0.025082337869057014,17.0,1.6805166372268199,7.451401037488979,-137.33003985852798,4.0,1.0,1.0307573416781664,0.05970149253731343,0.14925373134328357,0.3538709677419354,-86.41936026303257,66.40283257436748,-0.5062705655855729,0.5938843128190894,11,59.35269239127837,190.30956071122853,0.36363636363636365,-130.9568683199502,0.16417910447761194,2,2,True,descriptive same-clock matched random,,,,,,
15,v9_both,baseline,4h,8,later,2020-02-01 00:00:00+00:00,2023-01-01 00:00:00+00:00,2026-09-23 04:00:00+00:00,67,99,99,99,0,70,2,0.3434343434343434,17.33472394482769,0.1226207568427356,34.0,12.139454927430824,37.33472394482769,-75.08712096626701,6.0,1.0,1.1608389324759305,0.06060606060606061,0.2475222006736756,0.43564356435643564,-26.990485264300716,64.4338605346156,-0.327907656924613,0.5969780826518643,9,12.012641637730665,78.12449483532123,0.4444444444444444,-66.11185319759056,0.09090909090909091,2,2,True,descriptive same-clock matched random,,,,,,
15,v9_both,baseline,4h,8,cross,2020-02-01 00:00:00+00:00,2023-01-01 00:00:00+00:00,2026-09-23 04:00:00+00:00,67,99,0,0,0,0,0,,,,,,,,,,,,,,,,,,0,,,,,,2,2,True,descriptive same-clock matched random,,,,,,
15,v9_both,baseline,4h,12,all,2020-02-01 00:00:00+00:00,2023-01-01 00:00:00+00:00,2026-09-23 04:00:00+00:00,53,51,104,104,0,79,2,0.33653846153846156,23.033559125720185,0.14159058209923656,35.0,14.725420538320602,43.03355912572019,-72.517406153309,6.0,2.0,1.179343001212046,0.057692307692307696,0.24324324324324326,0.43272405660377344,-25.15891213307743,77.80900756254314,-0.3617375010438926,0.7022168817268819,14,-91.143463826244,-45.8954560082585,0.21428571428571427,-45.2480078179855,0.1346153846153846,2,2,True,"same-clock matched random, entry-week block inference",14.0,0.97393798828125,-90.70156595744007,-5.324549064950297,6.103515625e-05,1.0
15,v9_both,baseline,4h,12,earlier,2020-02-01 00:00:00+00:00,2023-01-01 00:00:00+00:00,2026-09-23 04:00:00+00:00,53,51,53,53,0,42,2,0.4339622641509434,67.45019702241716,0.5175775274509008,23.0,27.43160895489774,87.45019702241717,-74.622380988575,3.0,1.0,1.7843410629390692,0.05660377358490566,0.29409229208924953,0.5740740740740741,-18.54104175001117,165.0532562616013,-0.18054825901016572,1.378359227732986,6,-101.83011326249965,-56.87276078794534,0.16666666666666666,-44.95735247455433,0.11320754716981132,2,2,True,descriptive same-clock matched random,,,,,,
15,v9_both,baseline,4h,12,later,2020-02-01 00:00:00+00:00,2023-01-01 00:00:00+00:00,2026-09-23 04:00:00+00:00,53,51,51,51,0,37,2,0.23529411764705882,-23.124907708102157,-0.24914094934464978,12.0,-12.706188416577138,-3.1249077081021768,-71.58558795366301,3.0,1.0,0.7304212931447649,0.058823529411764705,0.12727272727272726,0.3600425531914891,-64.6863229158651,30.043974553928745,-0.8444877483526233,0.5057754465220853,8,-83.12847674905224,-37.66247742349338,0.25,-45.465999325558876,0.1568627450980392,2,2,True,descriptive same-clock matched random,,,,,,
15,v9_both,baseline,4h,12,cross,2020-02-01 00:00:00+00:00,2023-01-01 00:00:00+00:00,2026-09-23 04:00:00+00:00,53,51,0,0,0,0,0,,,,,,,,,,,,,,,,,,0,,,,,,2,2,True,descriptive same-clock matched random,,,,,,
15,v9_both,baseline,4h,16,all,2020-02-01 00:00:00+00:00,2023-01-01 00:00:00+00:00,2026-09-23 04:00:00+00:00,74,55,129,129,0,98,2,0.24031007751937986,-18.462658380006822,-0.14817484199805928,31.0,-19.114554617749647,1.5373416199931762,-99.73836324916199,5.0,1.0,0.8296303444512194,0.03875968992248062,0.16391013964784457,0.3181818181818182,-63.66553971395379,33.0023185285233,-0.5248853439109912,0.3012596814096352,17,-18.08704532697841,3.3481064762005293,0.17647058823529413,-21.435151803178947,0.13178294573643412,2,2,True,"same-clock matched random, entry-week block inference",17.0,0.5927407259274072,-166.5731329053275,101.88446986112778,9.999000099990002e-05,1.0
15,v9_both,baseline,4h,16,earlier,2020-02-01 00:00:00+00:00,2023-01-01 00:00:00+00:00,2026-09-23 04:00:00+00:00,74,55,74,74,0,55,2,0.28378378378378377,-15.399266280272757,0.025475956515780128,21.0,1.8852207821677296,4.600733719727259,-118.11615308310951,2.0,1.0,1.0331594566782056,0.02702702702702703,0.1917808219178082,0.3888888888888889,-76.71033844935897,61.64590439205332,-0.43395937501294907,0.6137532077045826,10,-45.5547845166915,22.02540819959201,0.1,-67.58019271628349,0.13513513513513514,2,2,True,descriptive same-clock matched random,,,,,,
15,v9_both,baseline,4h,16,later,2020-02-01 00:00:00+00:00,2023-01-01 00:00:00+00:00,2026-09-23 04:00:00+00:00,74,55,55,55,0,43,2,0.18181818181818182,-22.584313205103552,-0.381814098180316,10.0,-20.99977539991738,-2.5843132051035793,-79.723183688562,3.0,0.0,0.620541366731105,0.05454545454545454,0.08620689655172414,0.2962962962962963,-68.86619998243008,35.57813858283602,-0.8766809903539644,0.21292964097344322,7,21.152582086897432,-23.333753128644425,0.2857142857142857,44.486335215541864,0.12727272727272726,2,2,True,descriptive same-clock matched random,,,,,,
15,v9_both,baseline,4h,16,cross,2020-02-01 00:00:00+00:00,2023-01-01 00:00:00+00:00,2026-09-23 04:00:00+00:00,74,55,0,0,0,0,0,,,,,,,,,,,,,,,,,,0,,,,,,2,2,True,descriptive same-clock matched random,,,,,,
15,v9_both,baseline,4h,20,all,2020-02-01 00:00:00+00:00,2023-01-01 00:00:00+00:00,2026-09-23 04:00:00+00:00,54,84,138,138,0,107,2,0.2898550724637681,-9.270638361485991,-0.11938134873083214,40.0,-16.474626124854836,10.729361638513996,-96.87845338423651,4.0,0.0,0.8431111752240552,0.028985507246376812,0.20587228041901692,0.375,-57.298464567238945,39.82425218747796,-0.42569320919135806,0.18302932130106594,19,43.203365331914625,24.22816193915195,0.3157894736842105,18.975203392762683,0.13768115942028986,2,2,True,"same-clock matched random, entry-week block inference",18.0,0.40715928407159285,-121.34796424531449,184.8640171625422,9.999000099990002e-05,1.0
15,v9_both,baseline,4h,20,earlier,2020-02-01 00:00:00+00:00,2023-01-01 00:00:00+00:00,2026-09-23 04:00:00+00:00,54,84,54,54,0,44,2,0.25925925925925924,-42.48887192131684,-0.20026961056866452,14.0,-10.814558970707884,-22.488871921316843,-134.46143666963502,1.0,0.0,0.754367347294202,0.018518518518518517,0.1509433962264151,0.37932758620689644,-118.17285687268587,42.107135073964756,-0.621516897719102,0.29656533388158374,6,61.972890631455506,-177.15577684984132,0.0,239.12866748129684,0.1111111111111111,2,2,True,descriptive same-clock matched random,,,,,,
15,v9_both,baseline,4h,20,later,2020-02-01 00:00:00+00:00,2023-01-01 00:00:00+00:00,2026-09-23 04:00:00+00:00,54,84,84,84,0,63,2,0.30952380952380953,12.083940355548135,-0.06738175183508271,26.0,-5.660067154146948,32.0839403555481,-81.0594357848525,3.0,0.0,0.9071829758191244,0.03571428571428571,0.20475831899024668,0.4146341463414634,-42.84012741027372,73.56761453231776,-0.47133128871051333,0.36939868049949903,13,34.54050750135732,117.17459522637962,0.46153846153846156,-82.63408772502231,0.15476190476190477,2,2,True,descriptive same-clock matched random,,,,,,
15,v9_both,baseline,4h,20,cross,2020-02-01 00:00:00+00:00,2023-01-01 00:00:00+00:00,2026-09-23 04:00:00+00:00,54,84,0,0,0,0,0,,,,,,,,,,,,,,,,,,0,,,,,,2,2,True,descriptive same-clock matched random,,,,,,
15,v9_both,baseline,1h,0,all,2020-02-01 00:00:00+00:00,2023-01-01 00:00:00+00:00,2026-09-23 04:00:00+00:00,14,28,42,42,0,37,2,0.3333333333333333,33.74754509216109,0.5905772288672589,14.0,24.804243612424877,53.747545092161076,-74.1000313288695,4.0,1.0,1.9385651842178002,0.09523809523809523,0.19047619047619047,0.4878048780487805,-55.716032347159995,151.84843096044852,-0.27308745033544146,1.7011134913996602,2,50.80824597552349,41.749240269275504,0.5,9.05900570624799,0.047619047619047616,2,2,True,descriptive same-clock matched random,,,,,,
15,v9_both,baseline,1h,0,earlier,2020-02-01 00:00:00+00:00,2023-01-01 00:00:00+00:00,2026-09-23 04:00:00+00:00,14,28,14,14,0,12,2,0.2857142857142857,-45.937055205722494,0.17136990335358018,4.0,2.3991786469501224,-25.9370552057225,-97.6920194971415,2.0,0.0,1.235028052556435,0.14285714285714285,0.0,0.5625,-188.53186597541335,105.2773027725292,-0.9673250284517678,1.4467027286177823,1,177.38585180605799,225.627911064241,1.0,-48.24205925818302,0.07142857142857142,2,2,True,descriptive same-clock matched random,,,,,,
15,v9_both,baseline,1h,0,later,2020-02-01 00:00:00+00:00,2023-01-01 00:00:00+00:00,2026-09-23 04:00:00+00:00,14,28,28,28,0,25,2,0.35714285714285715,73.58984524110289,0.8001808916240982,10.0,22.40506496547475,93.58984524110288,-45.404353961721505,2.0,1.0,2.381342068770265,0.07142857142857142,0.18518518518518517,0.5384615384615384,-39.50660953926815,235.0938374314676,-0.3631977174777402,2.4118349531064083,1,-75.769359855011,-142.12943052569,0.0,66.360070670679,0.03571428571428571,2,2,True,descriptive same-clock matched random,,,,,,
15,v9_both,baseline,1h,0,cross,2020-02-01 00:00:00+00:00,2023-01-01 00:00:00+00:00,2026-09-23 04:00:00+00:00,14,28,0,0,0,0,0,,,,,,,,,,,,,,,,,,0,,,,,,2,2,True,descriptive same-clock matched random,,,,,,
15,v9_both,baseline,1h,1,all,2020-02-01 00:00:00+00:00,2023-01-01 00:00:00+00:00,2026-09-23 04:00:00+00:00,15,12,27,27,0,25,2,0.25925925925925924,-30.921954913100187,-0.32387134017247776,7.0,-8.7445261846569,-10.921954913100219,-66.173001763911,1.0,0.0,0.6246027498830644,0.037037037037037035,0.08,0.4444444444444444,-116.45993516442282,88.12862785712831,-0.9682159138434525,0.5647568348921171,0,,,,,0.0,2,2,True,descriptive same-clock matched random,,,,,,
15,v9_both,baseline,1h,1,earlier,2020-02-01 00:00:00+00:00,2023-01-01 00:00:00+00:00,2026-09-23 04:00:00+00:00,15,12,15,15,0,14,2,0.26666666666666666,-101.25030880639225,-0.4673316343335297,4.0,-7.009974515002946,-81.25030880639227,-104.804579596097,0.0,0.0,0.41586527950224056,0.0,0.0625,0.5,-169.42077188188767,-27.12051771614878,-0.9651361022025552,0.16391637032474163,0,,,,,0.0,2,2,True,descriptive same-clock matched random,,,,,,
15,v9_both,baseline,1h,1,later,2020-02-01 00:00:00+00:00,2023-01-01 00:00:00+00:00,2026-09-23 04:00:00+00:00,15,12,12,12,0,11,2,0.25,56.98848745351493,-0.14454597247116266,3.0,-1.734551669653952,76.98848745351484,-59.016275015283,1.0,0.0,0.8464107930995649,0.08333333333333333,0.0,0.5384615384615384,-87.95021122270636,280.52256797116553,-1.3386170114013387,1.6291491144437082,0,,,,,0.0,2,2,True,descriptive same-clock matched random,,,,,,
15,v9_both,baseline,1h,1,cross,2020-02-01 00:00:00+00:00,2023-01-01 00:00:00+00:00,2026-09-23 04:00:00+00:00,15,12,0,0,0,0,0,,,,,,,,,,,,,,,,,,0,,,,,,2,2,True,descriptive same-clock matched random,,,,,,
15,v9_both,baseline,1h,2,all,2020-02-01 00:00:00+00:00,2023-01-01 00:00:00+00:00,2026-09-23 04:00:00+00:00,9,20,29,29,0,27,2,0.27586206896551724,-46.141245065443954,-0.23752905990974477,8.0,-6.888342737382598,-26.141245065443965,-139.755036679577,0.0,0.0,0.6951056303842236,0.0,0.13333333333333333,0.43333333333333335,-134.612419472872,39.8331883131956,-0.7411878095848734,0.28674298238953855,2,-52.019070298772,108.84939246302498,1.0,-160.868462761797,0.06896551724137931,2,2,True,descriptive same-clock matched random,,,,,,
15,v9_both,baseline,1h,2,earlier,2020-02-01 00:00:00+00:00,2023-01-01 00:00:00+00:00,2026-09-23 04:00:00+00:00,9,20,9,9,0,9,2,0.2222222222222222,-140.21587914514797,-0.45320416964264876,2.0,-4.078837526783839,-120.215879145148,-192.84630889027503,0.0,0.0,0.47038297548212665,0.0,0.0,0.5555555555555556,-279.9080497058157,22.128243044833308,-1.1084892908416664,0.432656829516155,0,,,,,0.0,2,2,True,descriptive same-clock matched random,,,,,,
15,v9_both,baseline,1h,2,later,2020-02-01 00:00:00+00:00,2023-01-01 00:00:00+00:00,2026-09-23 04:00:00+00:00,9,20,20,20,0,18,2,0.3,-3.807659729577151,-0.14047526052993797,6.0,-2.8095052105987595,16.19234027042285,-102.191874221284,0.0,0.0,0.8113295254776959,0.0,0.1111111111111111,0.47619047619047616,-95.46333042738455,92.22261810877019,-0.7432783471186503,0.4491347006435344,2,-52.019070298772,108.84939246302498,1.0,-160.868462761797,0.1,2,2,True,descriptive same-clock matched random,,,,,,
15,v9_both,baseline,1h,2,cross,2020-02-01 00:00:00+00:00,2023-01-01 00:00:00+00:00,2026-09-23 04:00:00+00:00,9,20,0,0,0,0,0,,,,,,,,,,,,,,,,,,0,,,,,,2,2,True,descriptive same-clock matched random,,,,,,
15,v9_both,baseline,1h,3,all,2020-02-01 00:00:00+00:00,2023-01-01 00:00:00+00:00,2026-09-23 04:00:00+00:00,6,15,21,21,0,19,2,0.19047619047619047,-8.282384478440836,0.17876343926357935,4.0,3.754032224535166,11.717615521559155,-101.95610945543099,2.0,1.0,1.1995946715965158,0.09523809523809523,0.047619047619047616,0.36363636363636365,-138.79177880700388,165.4302777463733,-0.9885191029945987,1.7161219130239362,1,266.157617189697,-178.332300690556,0.0,444.4899178802531,0.047619047619047616,2,2,True,descriptive same-clock matched random,,,,,,
15,v9_both,baseline,1h,3,earlier,2020-02-01 00:00:00+00:00,2023-01-01 00:00:00+00:00,2026-09-23 04:00:00+00:00,6,15,6,6,0,6,1,0.3333333333333333,68.10729204391986,1.348784068102838,2.0,8.092704408617028,88.10729204391986,-170.326583912992,1.0,1.0,2.807763131690107,0.16666666666666666,0.0,0.6666666666666666,-270.7537366987837,513.3703431333955,-1.1348655438329696,5.558659132336543,1,266.157617189697,-178.332300690556,0.0,444.4899178802531,0.16666666666666666,2,2,True,descriptive same-clock matched random,,,,,,
15,v9_both,baseline,1h,3,later,2020-02-01 00:00:00+00:00,2023-01-01 00:00:00+00:00,2026-09-23 04:00:00+00:00,6,15,15,15,0,13,2,0.13333333333333333,-38.83825508738513,-0.28924481227212423,2.0,-4.338672184081863,-18.83825508738514,-101.703598343696,1.0,0.0,0.6972661537858753,0.06666666666666667,0.0,0.2944570135746588,-127.64018547134609,120.91722815549451,-1.1611440920865168,0.9794652923945111,0,,,,,0.0,2,2,True,descriptive same-clock matched random,,,,,,
15,v9_both,baseline,1h,3,cross,2020-02-01 00:00:00+00:00,2023-01-01 00:00:00+00:00,2026-09-23 04:00:00+00:00,6,15,0,0,0,0,0,,,,,,,,,,,,,,,,,,0,,,,,,2,2,True,descriptive same-clock matched random,,,,,,
15,v9_both,baseline,1h,4,all,2020-02-01 00:00:00+00:00,2023-01-01 00:00:00+00:00,2026-09-23 04:00:00+00:00,8,5,13,13,0,12,2,0.5384615384615384,89.31763356299832,1.0504060385661675,7.0,13.65527850136018,109.31763356299832,0.5884971509961985,1.0,0.0,3.5346878751576245,0.07692307692307693,0.3076923076923077,0.7692307692307693,-74.73525469490014,259.9400449839551,0.06028054020870629,2.048767220205422,0,,,,,0.0,2,2,True,descriptive same-clock matched random,,,,,,
15,v9_both,baseline,1h,4,earlier,2020-02-01 00:00:00+00:00,2023-01-01 00:00:00+00:00,2026-09-23 04:00:00+00:00,8,5,8,8,0,7,2,0.625,133.34384424951128,1.409761883156845,5.0,11.27809506525476,153.34384424951125,19.5300974477896,1.0,0.0,5.227723950003735,0.125,0.3333333333333333,0.875,-114.12748141719689,408.86689308457204,0.14790092720000508,2.6031185837526016,0,,,,,0.0,2,2,True,descriptive same-clock matched random,,,,,,
15,v9_both,baseline,1h,4,later,2020-02-01 00:00:00+00:00,2023-01-01 00:00:00+00:00,2026-09-23 04:00:00+00:00,8,5,5,5,0,5,2,0.4,18.8756964645776,0.4754366872210838,2.0,2.377183436105419,38.8756964645776,-51.932108754461005,0.0,0.0,1.8740579330510323,0.0,0.0,0.8,-87.28153872889139,132.9776710858906,-1.0628520791230947,2.08978600843525,0,,,,,0.0,2,2,True,descriptive same-clock matched random,,,,,,
15,v9_both,baseline,1h,4,cross,2020-02-01 00:00:00+00:00,2023-01-01 00:00:00+00:00,2026-09-23 04:00:00+00:00,8,5,0,0,0,0,0,,,,,,,,,,,,,,,,,,0,,,,,,2,2,True,descriptive same-clock matched random,,,,,,
15,v9_both,baseline,1h,5,all,2020-02-01 00:00:00+00:00,2023-01-01 00:00:00+00:00,2026-09-23 04:00:00+00:00,8,5,13,13,0,11,2,0.38461538461538464,15.778000712001688,-0.10485437025242882,5.0,-1.3631068132815747,35.77800071200169,-54.126415766163994,0.0,0.0,0.850158090055237,0.0,0.08333333333333333,0.6923076923076923,-85.71611954227374,136.31164665373498,-0.972450663127725,0.8377972260612161,0,,,,,0.0,2,2,True,descriptive same-clock matched random,,,,,,
15,v9_both,baseline,1h,5,earlier,2020-02-01 00:00:00+00:00,2023-01-01 00:00:00+00:00,2026-09-23 04:00:00+00:00,8,5,8,8,0,7,2,0.5,64.65735300989199,0.3819037068596421,4.0,3.0552296548771367,84.65735300989199,48.257900961484495,0.0,0.0,1.6842759632074904,0.0,0.14285714285714285,0.8571428571428571,-93.8538094245856,211.00941782158452,-0.8108862673142863,1.4701692228049068,0,,,,,0.0,2,2,True,descriptive same-clock matched random,,,,,,
15,v9_both,baseline,1h,5,later,2020-02-01 00:00:00+00:00,2023-01-01 00:00:00+00:00,2026-09-23 04:00:00+00:00,8,5,5,5,0,4,2,0.2,-62.42896296462279,-0.8836672936317423,1.0,-4.418336468158712,-42.4289629646228,-54.126415766163994,0.0,0.0,0.04613959219821267,0.0,0.0,0.75,-93.70824322995732,-11.274231322277249,-1.5781374699868254,-0.1669238038948594,0,,,,,0.0,2,2,True,descriptive same-clock matched random,,,,,,
15,v9_both,baseline,1h,5,cross,2020-02-01 00:00:00+00:00,2023-01-01 00:00:00+00:00,2026-09-23 04:00:00+00:00,8,5,0,0,0,0,0,,,,,,,,,,,,,,,,,,0,,,,,,2,2,True,descriptive same-clock matched random,,,,,,
15,v9_both,baseline,1h,6,all,2020-02-01 00:00:00+00:00,2023-01-01 00:00:00+00:00,2026-09-23 04:00:00+00:00,9,8,17,17,0,17,2,0.29411764705882354,-38.887709734019296,-0.45598267615507,5.0,-7.75170549463619,-18.887709734019293,-69.285636799161,0.0,0.0,0.4627924424561721,0.0,0.11764705882352941,0.5294117647058824,-107.25849716696935,34.11258870759605,-0.9934692168253828,0.1764594037004847,0,,,,,0.0,2,2,True,descriptive same-clock matched random,,,,,,
15,v9_both,baseline,1h,6,earlier,2020-02-01 00:00:00+00:00,2023-01-01 00:00:00+00:00,2026-09-23 04:00:00+00:00,9,8,9,9,0,9,2,0.4444444444444444,-25.823913329368217,-0.07872170186235025,4.0,-0.7084953167611523,-5.823913329368224,-51.783126898809996,0.0,0.0,0.8817028276441982,0.0,0.1111111111111111,0.7777777777777778,-145.64485183877346,94.67105182891558,-0.9423593417228099,0.9106208831260862,0,,,,,0.0,2,2,True,descriptive same-clock matched random,,,,,,
