feature,bin,lower,upper,n,mean_net_bp,median_net_bp,sum_event_net_bp,profit_factor,profit_factor_infinite,win_rate,loss_n,flat_n
body_ratio,"[-inf, 0.5)",-inf,0.5,2,-26.047850605981342,-26.047850605981342,-52.095701211962684,0.0,False,0.0,2,0
body_ratio,"[0.5, 0.65)",0.5,0.65,16,-17.092304545567718,-34.972705065605105,-273.4768727290835,0.4706841569221106,False,0.1875,13,0
body_ratio,"[0.65, 0.8)",0.65,0.8,47,-8.689578345544398,-31.433903183464267,-408.41018224058666,0.7719657617549579,False,0.2553191489361702,35,0
body_ratio,"[0.8, 1.0)",0.8,1.0,26,-11.595861500970859,-35.92589104487008,-301.4923990252423,0.6952642516892861,False,0.2692307692307692,19,0
body_ratio,"[1.0, inf)",1.0,inf,0,,,0.0,,False,,0,0
body_ratio,missing,,,0,,,0.0,,False,,0,0
range_atr,"[-inf, 0.65)",-inf,0.65,0,,,0.0,,False,,0,0
range_atr,"[0.65, 1.0)",0.65,1.0,22,-3.025838536952573,-32.78446122738253,-66.5684478129566,0.9080096525575765,False,0.18181818181818182,18,0
range_atr,"[1.0, 1.5)",1.0,1.5,41,-33.88463325592905,-37.47260580541532,-1389.2699634930912,0.16323807391596126,False,0.12195121951219512,36,0
range_atr,"[1.5, 2.0)",1.5,2.0,21,21.366643082052658,3.9434388244141867,448.69950472310586,1.8537735167818894,False,0.5238095238095238,10,0
range_atr,"[2.0, 3.0)",2.0,3.0,7,-4.048035517704784,-53.60038281550626,-28.336248623933493,0.9355451943830101,False,0.2857142857142857,5,0
range_atr,"[3.0, inf)",3.0,inf,0,,,0.0,,False,,0,0
range_atr,missing,,,0,,,0.0,,False,,0,0
risk_pct,"[-inf, 0.002)",-inf,0.002,5,-28.586792295989913,-29.048197872136843,-142.93396147994955,0.0,False,0.0,5,0
risk_pct,"[0.002, 0.004)",0.002,0.004,18,-8.46966170259982,-32.99922529175268,-152.45391064679674,0.6995484299574273,False,0.2222222222222222,14,0
risk_pct,"[0.004, 0.008)",0.004,0.008,36,-24.824208971289693,-39.42308634067136,-893.6715229664288,0.35006562288266935,False,0.1111111111111111,32,0
risk_pct,"[0.008, 0.015)",0.008,0.015,23,-4.368264072764418,-19.49014574799122,-100.47007367358161,0.8692301805626552,False,0.43478260869565216,13,0
risk_pct,"[0.015, 0.03)",0.015,0.03,9,28.228257062209074,-46.99651696722927,254.05431355988168,1.45738278255306,False,0.4444444444444444,5,0
risk_pct,"[0.03, inf)",0.03,inf,0,,,0.0,,False,,0,0
risk_pct,missing,,,0,,,0.0,,False,,0,0
fee_to_risk,"[-inf, 0.1)",-inf,0.1,5,-9.855678728172487,-115.72271386430576,-49.27839364086243,0.8899827726324127,False,0.2,4,0
fee_to_risk,"[0.1, 0.2)",0.1,0.2,17,22.337629981162067,1.657633178810975,379.73970967975515,1.5905138535715622,False,0.5294117647058824,8,0
fee_to_risk,"[0.2, 0.4)",0.2,0.4,36,-25.705989894543297,-37.92951922762687,-925.4156362035587,0.2835223347234497,False,0.19444444444444445,29,0
fee_to_risk,"[0.4, 0.8)",0.4,0.8,25,-7.4230012416157285,-32.4728043257949,-185.5750310403932,0.739203956033432,False,0.2,20,0
fee_to_risk,"[0.8, 1.0)",0.8,1.0,3,-37.3372808406221,-37.91062479613359,-112.0118425218663,0.0,False,0.0,3,0
fee_to_risk,"[1.0, inf)",1.0,inf,5,-28.586792295989913,-29.048197872136843,-142.93396147994955,0.0,False,0.0,5,0
fee_to_risk,missing,,,0,,,0.0,,False,,0,0
extension_atr,"[-inf, 0.0)",-inf,0.0,0,,,0.0,,False,,0,0
extension_atr,"[0.0, 0.25)",0.0,0.25,1,233.3859291639806,233.3859291639806,233.3859291639806,inf,True,1.0,0,0
extension_atr,"[0.25, 0.5)",0.25,0.5,20,-6.519702985134364,-32.78446122738253,-130.3940597026873,0.7659914228830276,False,0.15,17,0
