build_id,protocol_version,candidate_id,event_id,source,symbol,timeframe,side,window_start_i,window_end_i,latest_closed_i,mapped_signal_i,signal_time,signal_closed_at,global_tip_age_bars,box_x_center,box_y_center,box_width,box_height,box_confidence,box_class_id,detector_path,detector_sha256,feature_schema,feature_semantics,feature_as_of,feature_source_max_i,ma_spread_pct,full_spread,fast_slow_gap,full_ratio_min48,spread_mean8,spread_mean24,spread_chg8,spread_chg24,spread_pos96,dense_run_len,dense_frac48,ext_up,close_vs_ema55,close_vs_ema200,order_score,slow_slope_12,volume_ratio,volume_z,vol_ratio_mean8,atr_pct,atr_pct_ratio96,pre_range48,pre_range168,drawdown24,ret_4,ret_12,ret_24,ret_48,entry_mode_research,entry_time_research,entry_price_research,atr_at_signal,tp_price,sl_price,horizon_bars,same_bar_policy,exit_reason,label_tp_before_sl,exit_offset,exit_time_research,exit_price_research,gross_ret,fee_swap_taker,net_ret_swap_taker,interval_start,interval_end,event_group_id,data_quality_flags,b2_n_boxes,b2_fire_edge2,b2_fire_edge3,b2_conf_edge2,b2_conf_edge3,net_ret_conservative_20bp,confidence_quartile
p1_20260803_bdfb72ffafec973b,p1_short_l2_preholdout_v1,e3ff78accfd66c433723f64deef3f27246b0de886d9233faf3e43b77fec69b94,7d5f2e7fef1c59e87ea066a4de5ac19909864f034638511d4fefb45b17db7a45,okx,CHZ_USDT_SWAP,15m,short,27705,27904,27904,27904,2026-03-20 07:00:00+00:00,2026-03-20T07:15:00+00:00,0,0.9739313125610352,0.6912573575973509,0.0472760200500488,0.0881823897361754,0.4649717807769774,0,models/owner_short_star_v10.pt,86d969c830189b2d1048dca24e10bacc27341e75643cf4f7a912e5a8d5542ad9,judgment_28_v1,side_aligned_v1,2026-03-20T07:00:00+00:00,27904,0.0046729772406784,0.02071063210203,0.0144433269547678,1.3094333703474632,0.0026168207668191,0.0044466120430436,0.0025359713670937,-0.0007832343479397,0.1903477173078684,0,0.2291666666666666,0.0045953732164986,0.0092683504571772,0.0253060053185286,4,0.002292075487467,1.8216616465863456,0.2780964075097164,0.8484401135565246,0.0043021089389568,0.8445085367056753,0.0236419926822403,0.0765550239234449,0.0025395033860044,0.0064317673378075,0.0086495535714284,0.0179657269209506,0.0078190449595084,next_bar_open,2026-03-20T07:15:00+00:00,0.0355299999999999,0.0001528539306011,0.0347657303469941,0.0358357078612022,72,conservative_sl,sl,0,2,2026-03-20T07:45:00+00:00,0.0358357078612022,-0.0086042178779136,0.001,-0.0096042178779137,2026-03-20T07:15:00+00:00,2026-03-20T07:45:00+00:00,0169b20d5b70cde15bad056be6003369d802c65a8b401e82bc424a581cf13728,,1,True,True,0.3537452220916748,0.3537452220916748,-0.0106042178779136,Q1
p1_20260803_bdfb72ffafec973b,p1_short_l2_preholdout_v1,d54e52a93909fe10fd8be0be27e97634a59471e9179a3793b368b2bfe9c3dc7b,72a5b1829d9d863c2bd05277f336e78fff7c7eefcb620293ebeaa3788f941e3e,okx,2Z_USDT_SWAP,15m,short,16002,16201,16201,16201,2026-03-20 07:15:00+00:00,2026-03-20T07:30:00+00:00,0,0.9697739481925964,0.7116883397102356,0.0557868964970111,0.1254453063011168,0.4921430647373198,0,models/owner_short_star_v10.pt,86d969c830189b2d1048dca24e10bacc27341e75643cf4f7a912e5a8d5542ad9,judgment_28_v1,side_aligned_v1,2026-03-20T07:15:00+00:00,16201,0.0059618193073889,0.0190986105678351,0.0130215259353407,1.472395692891577,0.0028988244614365,0.002287861772055,0.0042604078175458,0.0033277806040024,0.3147360830107254,0,0.4375,0.0058589241687389,0.0118207434761278,0.0249575347365742,4,0.0020799247217602,0.787365818585466,-0.5283480630825718,0.9515419355013895,0.003930752913403,0.7056150397804644,0.032220193060266,0.0580485259587789,0.0010446591799426,0.0110939112487099,0.0151593011305241,0.0104556602555826,0.0235638772130936,next_bar_open,2026-03-20T07:30:00+00:00,0.07666,0.0003013315183414,0.0751533424082924,0.0772626630366829,72,conservative_sl,sl,0,21,2026-03-20T12:45:00+00:00,0.0772626630366829,-0.0078615058268063,0.001,-0.0088615058268062,2026-03-20T07:30:00+00:00,2026-03-20T12:45:00+00:00,9f21ae78a9fcf176dbd976cdc95ce47b492deb4357fc26344b3348f4401fe44b,,1,True,True,0.3781859874725342,0.3781859874725342,-0.0098615058268063,Q1
p1_20260803_bdfb72ffafec973b,p1_short_l2_preholdout_v1,c256fe64525276e87e642b452bbc055f5fd8c5017ac57137326360dd1b9f26ed,822568a6d4f76a558ae5bb0fd7b99bc9503550bfe9bdf63e83e8df0a101d9bf2,okx,GRASS_USDT_SWAP,15m,short,27610,27809,27809,27809,2026-03-20 08:00:00+00:00,2026-03-20T08:15:00+00:00,0,0.9725483059883115,0.6070510745048521,0.0506036765873432,0.1519074589014053,0.4127890467643737,0,models/owner_short_star_v10.pt,86d969c830189b2d1048dca24e10bacc27341e75643cf4f7a912e5a8d5542ad9,judgment_28_v1,side_aligned_v1,2026-03-20T08:00:00+00:00,27809,0.0040007529425861,0.0124930126833941,0.0074368110200684,1.2650284571655563,0.0094405829569945,0.0053584742881974,-0.0060636891127985,-1.9834159194613045e-05,0.0829814924122107,0,0.1875,0.0140464800281594,0.0157232695075536,0.0265394927115534,2,0.0004326573768069,0.6028617175417913,-0.5227652627971378,1.2395263250958048,0.0132525144878861,0.863925586239326,0.0608899297423887,0.1777257351027843,0.0028705636743213,0.0213903743315508,0.0133504492939666,0.0044041450777202,0.0332075471698113,next_bar_open,2026-03-20T08:15:00+00:00,0.3841999999999998,0.0050929413176945,0.3587352934115267,0.3943858826353893,72,conservative_sl,timeout,0,72,2026-03-21T02:15:00+00:00,0.3695,0.0382613222280061,0.001,0.0372613222280061,2026-03-20T08:15:00+00:00,2026-03-21T02:15:00+00:00,f0df3cd2a3b41e477105fbb6415e5075c032fd4897ea391e31d74f1eb7689cc5,,1,True,True,0.35436177253723145,0.35436177253723145,0.0362613222280061,Q1
p1_20260803_bdfb72ffafec973b,p1_short_l2_preholdout_v1,cb7f6aabd79093505ddafc9a974d5e898b5f9527427b1256153e2b26c4b081dc,7fea0d41bc45ea88d137c97952d68f389eaf4a659564e99a0abab783be2b793a,okx,PARTI_USDT_SWAP,15m,short,27610,27809,27809,27809,2026-03-20 09:00:00+00:00,2026-03-20T09:15:00+00:00,0,0.9630857706069946,0.8129467964172363,0.0688443183898924,0.118235133588314,0.4488946795463562,0,models/owner_short_star_v10.pt,86d969c830189b2d1048dca24e10bacc27341e75643cf4f7a912e5a8d5542ad9,judgment_28_v1,side_aligned_v1,2026-03-20T09:00:00+00:00,27809,0.0046194384257217,0.020886882029668,0.0149591338846693,1.311732372927255,0.0025693975241902,0.0046248668601928,0.0006647808089651,0.002669361583617,0.3105817247490144,0,0.1875,0.0097348422106801,0.0143542806364018,0.030621724240348,4,0.0020762919550738,1.244027132689545,0.1158247268597208,1.6049056523734608,0.0051309171302176,0.9200828683332218,0.0310182896688086,0.0543746910528917,0.0006182762458266,0.0117244748412309,0.0191515151515151,0.0130503719965847,0.005774665192284,next_bar_open,2026-03-20T09:15:00+00:00,0.0808299999999999,0.0004151938141772,0.0787540309291139,0.0816603876283543,72,conservative_sl,timeout,0,72,2026-03-21T03:15:00+00:00,0.08078,0.0006185822095754,0.001,-0.0003814177904243,2026-03-20T09:15:00+00:00,2026-03-21T03:15:00+00:00,6716ecf8ff11ca3c26a50fc8cbd95265aba85b01283454160d4c4aea658c690f,,1,True,True,0.4057987928390503,0.4057987928390503,-0.0013814177904246001,Q3
p1_20260803_bdfb72ffafec973b,p1_short_l2_preholdout_v1,e6d490c1bf7fc1f4c57235dd54b3f1ee2b1b6edda539434ce392444c474b4aac,d954db37793f9b499b269fef83f47c4712606314866ff58fb1764a343115a2ae,okx,XPT_USDT_SWAP,15m,short,4230,4429,4429,4429,2026-03-20 09:45:00+00:00,2026-03-20T10:00:00+00:00,0,0.9618668556213376,0.5498605370521545,0.0708408355712889,0.200988158583641,0.6861793994903564,0,models/owner_short_star_v10.pt,86d969c830189b2d1048dca24e10bacc27341e75643cf4f7a912e5a8d5542ad9,judgment_28_v1,side_aligned_v1,2026-03-20T09:45:00+00:00,4429,0.0045599287191293,0.0126308033078499,0.0075533226206382,1.408297248653516,0.0041830913631272,0.0076323152148637,0.0003134477139109,-0.010284387564807,0.087917311159862,0,0.125,0.0104042075954988,0.0135131271509316,0.0230350109033488,3,0.0010529915702842,0.8932042647607454,-0.3463779719860791,0.7286051693301802,0.0050866818238114,0.8044590992337713,0.0315223588824631,0.0999328011729249,0.0016317206494246,0.0149636939864404,0.0106773036786332,0.028449333280576,0.0036267353801985,next_bar_open,2026-03-20T10:00:00+00:00,1964.08,9.991870840149268,1914.1206457992537,1984.0637416802983,72,conservative_sl,sl,0,11,2026-03-20T12:45:00+00:00,1984.0637416802983,-0.0101746067778799,0.001,-0.01117460677788,2026-03-20T10:00:00+00:00,2026-03-20T12:45:00+00:00,a1cc3db0a4eee47fad7f0dc318395cebff3fc7b12113b72dcf54e32da7be0f42,,1,True,True,0.362069696187973,0.362069696187973,-0.0121746067778799,Q1
p1_20260803_bdfb72ffafec973b,p1_short_l2_preholdout_v1,f9b5d0291b35b3413149307ca5ff1f773ff89ea8adc3388dc3ddbc39c04c3043,09680114b2fdb5b95b2351fdb08aa39d9975491923d8ee7b87e4c5260751282e,okx,DOT_USDT_SWAP,15m,short,27717,27916,27916,27916,2026-03-20 10:00:00+00:00,2026-03-20T10:15:00+00:00,0,0.9718493223190308,0.6939609050750732,0.0519523620605467,0.1091846153140068,0.6556243896484375,0,models/owner_short_star_v10.pt,86d969c830189b2d1048dca24e10bacc27341e75643cf4f7a912e5a8d5542ad9,judgment_28_v1,side_aligned_v1,2026-03-20T10:00:00+00:00,27916,0.0030069972526809,0.0106411580869214,0.0074493665217128,1.3733345612716326,0.0026031704060415,0.0043250602671059,-0.0006290914535704,-0.0012552392538882,0.1052582597074017,0,0.2291666666666666,0.0044935298007417,0.0070306110689835,0.0151346878876632,3,0.0010204400875306,0.563213717796256,-0.8863799779167819,0.7166072983057467,0.0050192706126001,0.9368771003645948,0.0322156476002629,0.0545693622616698,0.0013166556945358,0.0045811518324606,0.0065316786414106,0.0129785853341986,-0.0032981530343007,next_bar_open,2026-03-20T10:15:00+00:00,1.522,0.0076343106017649,1.483828446991175,1.5372686212035298,72,conservative_sl,sl,0,4,2026-03-20T11:15:00+00:00,1.5372686212035298,-0.0100319456002166,0.001,-0.0110319456002166,2026-03-20T10:15:00+00:00,2026-03-20T11:15:00+00:00,dc10cfabdf053426ec57a1c88b6bcfd1088707c44a41b48eb37af6bcd1ef78d3,,1,True,True,0.43515101075172424,0.43515101075172424,-0.0120319456002166,Q4
p1_20260803_bdfb72ffafec973b,p1_short_l2_preholdout_v1,e19ac5c37fe2cf6f559c52f3569a4f160c86e259daae15a91d44e02025a2e8ad,73bbff18585207b9be1c51ab216ae347e0a85a49f6b413709b3239328c4298a6,okx,ENS_USDT_SWAP,15m,short,27620,27819,27819,27819,2026-03-20 10:00:00+00:00,2026-03-20T10:15:00+00:00,0,0.9725692868232728,0.6952702403068542,0.0481668487191199,0.0808822736144065,0.3539821505546569,0,models/owner_short_star_v10.pt,86d969c830189b2d1048dca24e10bacc27341e75643cf4f7a912e5a8d5542ad9,judgment_28_v1,side_aligned_v1,2026-03-20T10:00:00+00:00,27819,0.0030617268879271,0.0103989601976676,0.0069738946529574,1.4004768480000949,0.0017708472736652,0.0037730870935078,0.0013810074786517,-0.003293057827608,0.1390412632210515,0,0.3333333333333333,0.0046423283803124,0.0073604631455579,0.0150412885779802,3,0.0011658344586092,0.9563650574254414,-0.3188984936765679,1.1112769196845338,0.0050511442046338,0.8652466929811286,0.0253164556962025,0.074987982695081,0.0009623095429026,0.0052598023589417,0.000480461242793,0.0145270803726511,0.0035126935973175,next_bar_open,2026-03-20T10:15:00+00:00,6.238,0.0315241909811202,6.080379045094399,6.301048381962242,72,conservative_sl,sl,0,4,2026-03-20T11:15:00+00:00,6.301048381962242,-0.0101071468358832,0.001,-0.0111071468358833,2026-03-20T10:15:00+00:00,2026-03-20T11:15:00+00:00,09d992b68771bcd610e749bb0d8fbf9d4a32265ca6a17d54d6aff625b233b224,,1,True,True,0.42905935645103455,0.42905935645103455,-0.0121071468358832,Q4
p1_20260803_bdfb72ffafec973b,p1_short_l2_preholdout_v1,3933e001f9f5d3b05c2cd4e1672dc6c09b0e0e603e6f3a7768c372d03a1b061e,ea6c322b9d4080ac293d9893d4ad4501f9a052b33c1b7ea9f6e733ca74d49ec4,okx,GAS_USDT_SWAP,15m,short,27619,27818,27818,27818,2026-03-20 10:00:00+00:00,2026-03-20T10:15:00+00:00,0,0.9639745950698853,0.6340396404266357,0.0681859999895094,0.0926809832453727,0.3540495634078978,0,models/owner_short_star_v10.pt,86d969c830189b2d1048dca24e10bacc27341e75643cf4f7a912e5a8d5542ad9,judgment_28_v1,side_aligned_v1,2026-03-20T10:00:00+00:00,27818,0.0034446694937986,0.0094135001611747,0.0062454258045397,1.66924672343276,0.0018310313466833,0.0018158108788996,0.0025791057741413,0.0005871587284349,0.3381022988842494,0,0.9583333333333331,0.0030858237574534,0.0065304932512524,0.0124993239186284,4,0.0010184463530463,0.1983502150360743,-0.8694367346823259,1.0027650235759646,0.0025054476479324,0.7067732894655923,0.0153158902361199,0.0389278876834715,0.0006385696040867,0.0031806615776082,0.003814367450731,0.0107323232323233,0.0082278481012658,next_bar_open,2026-03-20T10:15:00+00:00,1.567,0.00392603646431,1.5473698176784494,1.5748520729286202,72,conservative_sl,sl,0,2,2026-03-20T10:45:00+00:00,1.5748520729286202,-0.0050108952958648,0.001,-0.0060108952958648,2026-03-20T10:15:00+00:00,2026-03-20T10:45:00+00:00,ee2e106300c725ad9929c2b6779d8a09ad6bedeb1cdac7cf67da071130d52c27,,1,True,True,0.397030234336853,0.397030234336853,-0.0070108952958648,Q2
p1_20260803_bdfb72ffafec973b,p1_short_l2_preholdout_v1,17ce153bd3ccbea965a68e3125f0f642adaf6ca3e55acce8e712ad1ca824d5a4,bcc1ee77be48412f44494d294b1a8037c5b61eaf49ee4e47f7c25cd188726b4b,okx,CRV_USDT_SWAP,15m,short,27724,27923,27923,27923,2026-03-20 11:45:00+00:00,2026-03-20T12:00:00+00:00,0,0.9686466455459593,0.6354898810386655,0.0581436157226562,0.0875051245093344,0.3963117003440855,0,models/owner_short_star_v10.pt,86d969c830189b2d1048dca24e10bacc27341e75643cf4f7a912e5a8d5542ad9,judgment_28_v1,side_aligned_v1,2026-03-20T11:45:00+00:00,27923,0.0036701153969176,0.0125706078798177,0.0085082793833985,1.4039629566790508,0.0023124693231005,0.0027221611632488,0.0013404364048219,-0.003709554893699,0.1549403712069802,0,0.3125,0.004814917991015,0.0084850333879329,0.0173855258708328,4,0.0014389516151538,0.3060047385398446,-1.2127913920114994,0.6745948599510323,0.0053439920304701,0.9014490443686785,0.0280731603572947,0.0616758826031476,0.003414425949637,0.009688289806234,0.0109381573411863,0.0154941373534337,0.0046570702794241,next_bar_open,2026-03-20T12:00:00+00:00,0.2351,0.0012563725263635,0.2288181373681822,0.237612745052727,72,conservative_sl,timeout,0,72,2026-03-21T06:00:00+00:00,0.2344999999999999,0.0025521054870267,0.001,0.0015521054870268,2026-03-20T12:00:00+00:00,2026-03-21T06:00:00+00:00,24009b42fa2b377a50b91b99c9a7363783fb3235ceb80f3f209be622f6fcaaea,,1,True,True,0.4243653416633606,0.4243653416633606,0.0005521054870267,Q4
p1_20260803_bdfb72ffafec973b,p1_short_l2_preholdout_v1,937d0693ef00192c8476343870d1a50e9caeccf8a329c2296af53b5cd10d74df,e5845b05e48463891be5210d6edc9446aa1adc84b1072bd40acbaa9591bfb2e2,okx,PYTH_USDT_SWAP,15m,short,27621,27820,27820,27820,2026-03-20 12:00:00+00:00,2026-03-20T12:15:00+00:00,0,0.9786798357963562,0.7164291739463806,0.0380885116755962,0.2230592370033263,0.4825931489467619,0,models/owner_short_star_v10.pt,86d969c830189b2d1048dca24e10bacc27341e75643cf4f7a912e5a8d5542ad9,judgment_28_v1,side_aligned_v1,2026-03-20T12:00:00+00:00,27820,0.0186330569824517,0.0459803371353445,0.0312310176874116,1.7337529760271722,0.0090131328341898,0.0052569948969668,0.0146876231800031,0.0168750977069021,0.6211734302059114,0,0.2291666666666666,0.0121800383025685,0.0308130952850202,0.0581603754379129,4,0.0044494756882787,1.5652528500945693,0.9416922271165712,2.987066246903725,0.0060064273588417,1.233010688937515,0.0506241331484049,0.1035598705501617,0.0051115241635685,0.0221518987341772,0.0300448430493274,0.0401597514976701,0.0356665180561746,next_bar_open,2026-03-20T12:15:00+00:00,0.04324,0.0002598380475434,0.0419408097622824,0.0437596760950869,72,conservative_sl,sl,0,16,2026-03-20T16:15:00+00:00,0.0437596760950869,-0.0120184110797176,0.001,-0.0130184110797175,2026-03-20T12:15:00+00:00,2026-03-20T16:15:00+00:00,ae2a89d0217ef0b680eaf4d84f224880cdb132fa0f9bcd16c9133b17fdeffa11,,1,True,True,0.37274453043937683,0.37274453043937683,-0.0140184110797176,Q1
