dimension,group,arm,period,events,closed,censored,assets,gt5,gt10,gt20,gt10_rate,recorded_mfe_gt10,total_r,gross_r,mean_r,mean_gross_bp,mean_net_bp,total_nominal_return,win_rate,pf_r,event_drawdown_r,total_r_ex_top5,matched_pairs,unmatched,control_mean_r,paired_target_mean_r,paired_excess_r,paired_excess_bp,control_gt10,paired_target_gt10,random_p,random_blocks
timeframe_min,30,baseline,crossing,42,42,0,35,6,2,0,0.047619047619047616,6,88.38944133829402,92.22678390708144,2.1045105080546196,432.0711962161811,412.071196216181,1.7306990241079605,0.9047619047619048,41.65074922775627,1.0946534653465392,42.58724437933667,42,0,0.2640293890282389,2.10451050805462,1.8404811190263806,352.98934468314354,0,2,,1
timeframe_min,30,high_r_entry_v2,full,13347,13340,7,775,422,116,38,0.008695652173913044,321,739.4710296814579,1747.865184473055,0.05543261092064902,10.410403524870569,-9.589596475129454,-12.792521697822693,0.2955022488755622,1.0801098807993366,1459.833099320899,345.4044915391045,13326,21,-0.05534565633490194,0.05457990142954205,0.109925557764444,1.3656751520535544,137,115,0.091,25
timeframe_min,30,high_r_entry_v2,earlier,5274,5274,0,487,227,49,14,0.009290860826697004,145,1283.033694669551,1651.3139994594387,0.243275254961993,54.74414212350361,34.74414212350359,18.324060555935795,0.32897231702692453,1.3731262263852992,792.1130675076889,1101.4016655845905,5247,27,0.0008285950979609176,0.24781149354669926,0.2469828984487384,37.832762850473024,56,49,0.1126708984375,13
timeframe_min,30,high_r_entry_v2,later,8031,8024,7,738,190,66,24,0.008225324027916252,171,-629.9435559930682,6.290968680505102,-0.07850742223243622,-20.971813395808695,-40.97181339580872,-32.87578306879691,0.27018943170488535,0.8912101581951282,1374.6874149560615,-1017.2307694600986,8010,21,-0.09937158726519611,-0.0801601522127901,0.019211435052406023,-22.686158158144266,80,65,0.35986328125,13
timeframe_min,30,high_r_entry_v2,crossing,42,42,0,35,5,1,0,0.023809523809523808,5,86.38089100497494,90.26021633311133,2.056687881070832,438.8573369139111,418.8573369139111,1.7592008150384266,0.9285714285714286,53.62591246097817,1.0946534653465392,45.77042516679183,42,0,0.3042379920224377,2.056687881070832,1.7524498890483944,377.52726659255774,0,1,,1
timeframe_min,60,baseline,full,13072,13031,41,771,373,102,19,0.007827488297137595,335,39.03233323310013,826.3592238014206,0.002995344427373197,-10.753442636623967,-30.75344263662398,-40.07481109978471,0.2963701941524058,1.0044024993605762,1520.1724404492738,-177.5186546340875,13015,57,-0.0370526699831136,0.003506837965354317,0.04055950794846792,-9.501659062293056,122,102,0.2529,25
timeframe_min,60,baseline,earlier,5055,5055,0,481,143,33,2,0.006528189910979229,109,221.11338870401937,498.79112540848155,0.04374152100969721,-0.13506549853033212,-20.135065498530352,-10.178275609507093,0.32245301681503463,1.067714214022583,796.0145069211197,90.80901860670161,5004,51,-0.06962638868214938,0.05200590647463739,0.1216322951567868,10.750207386542844,34,33,0.1787109375,13
timeframe_min,60,baseline,later,7825,7784,41,734,208,60,15,0.007708119218910586,207,-732.2104174427527,-239.0909260847443,-0.09406608651628375,-35.32162176707167,-55.32162176707168,-43.0623503834886,0.2647738951695786,0.8688984472589777,1520.1724404492772,-942.9056279252331,7769,56,-0.06812313679078426,-0.09339278626818782,-0.02526964947740357,-28.174724470157326,80,60,0.6490478515625,13
timeframe_min,60,baseline,crossing,192,192,0,138,22,9,2,0.046875,19,550.129361971834,566.6590244776831,2.865257093603302,705.7195256880716,685.7195256880716,13.165814893210975,0.890625,36.504365994750266,2.7797608783630636,448.91555904423956,192,0,1.4439715229297407,2.865257093603302,1.421285570673561,414.53412771963787,8,9,,1
timeframe_min,60,high_r_entry_v2,full,6697,6673,24,714,168,40,6,0.0059943054098606325,148,-31.716673219689312,331.56361595036714,-0.004752985646589137,-17.1006737132061,-37.1006737132061,-24.75727956882243,0.3045107148209201,0.9928541243673562,781.9789420986557,-199.3937688232632,6662,35,0.044610501149613284,-0.0045035635580785325,-0.04911406470769183,-35.84268395089602,73,40,0.8012,25
timeframe_min,60,high_r_entry_v2,earlier,2784,2784,0,455,73,15,0,0.005387931034482759,51,123.64611274455359,263.2756239049909,0.04441311520996896,7.663225292906559,-12.336774707093433,-3.4345580784548115,0.3265086206896552,1.0705048083535131,435.36325138522943,37.74905430378699,2760,24,0.0057999941074345415,0.05118200538862833,0.045382011281193776,3.1701896696052896,22,15,0.3406982421875,13
timeframe_min,60,high_r_entry_v2,later,3772,3748,24,675,84,21,4,0.005602988260405549,89,-486.0616353930244,-273.58558705241006,-0.129685601759078,-60.476520069161886,-80.47652006916191,-30.162599721921882,0.2673425827107791,0.8178902709231795,796.6494507784311,-649.8199568030499,3738,34,0.0027556802456812474,-0.12956527676780052,-0.13232095701348176,-74.2738697642213,44,21,0.96533203125,13
timeframe_min,60,high_r_entry_v2,crossing,141,141,0,105,11,4,2,0.028368794326241134,8,330.6988494287814,341.8735790977862,2.345381910842421,646.9417185499475,626.9417185499474,8.839878231554257,0.8581560283687943,22.09921200520678,4.1612342029835645,254.68944369829188,141,0,1.4598065862134966,2.345381910842421,0.8855753246289245,352.2340071628428,6,4,,1
timeframe_min,240,baseline,full,4128,4079,49,599,157,48,15,0.01176759009561167,157,762.6185728890307,890.7925037989501,0.186962140938718,176.79052844390947,156.7905284439094,63.95485655227065,0.31919588134346655,1.2849010124352258,1021.8596539712698,515.1663228001551,4057,71,0.4469763064151783,0.18963760201953597,-0.2573387043956424,-55.58346738585892,65,48,0.9958,25
timeframe_min,240,baseline,earlier,1604,1604,0,366,97,26,11,0.016209476309226933,84,1070.9155413089106,1115.2534130997153,0.6676530806165278,546.1485594316582,526.1485594316584,84.394228932838,0.40648379052369077,2.172174948639406,167.98569472669033,854.2214126374004,1589,15,0.8291541604355187,0.6832520747489205,-0.14590208568659813,126.09834268405146,32,26,0.868896484375,13
timeframe_min,240,baseline,later,2432,2383,49,549,57,22,4,0.009232060428031893,69,-343.059977352189,-262.5532852033049,-0.14396138369793915,-70.64172079934119,-90.6417207993412,-21.59992206648301,0.25388166177087707,0.8005540564664354,891.8606842682885,-500.2524373790343,2361,71,0.14838262325083337,-0.14244760645826451,-0.2908302297090979,-158.21843424634105,30,22,0.9962158203125,13
timeframe_min,240,baseline,crossing,92,92,0,57,3,0,0,0.0,4,34.763008932309035,38.09237590253947,0.3778587927424895,146.1467049908329,126.14670499083289,1.1605496859156625,0.4891304347826087,1.8064667956713045,10.602606429065949,3.945511582711454,92,0,1.2860397865438598,0.3778587927424895,-0.9081809938013695,-391.35264665455924,1,0,1.0,2
timeframe_min,240,high_r_entry_v2,full,2003,1975,28,494,60,24,12,0.012151898734177215,63,444.1524903175689,499.99540252210085,0.22488733686965515,252.79275262972135,232.79275262972132,45.97656864436996,0.3382278481012658,1.352599518727655,456.2419779163338,278.0687996086871,1964,39,0.49417653881676377,0.22870653538683275,-0.26547000342993093,-41.665658175392565,41,24,0.9803,25
timeframe_min,240,high_r_entry_v2,earlier,867,867,0,299,35,11,8,0.012687427912341407,30,494.4533252807228,516.4722441944417,0.5703037200469698,456.41252742191665,436.41252742191665,37.836966127480174,0.4348327566320646,2.0782539469735477,106.0250792110823,381.61497017287644,860,7,0.694463573847892,0.5825321840782851,-0.11193138976960697,82.32659922348354,24,11,0.7183837890625,13
timeframe_min,240,high_r_entry_v2,later,1099,1071,28,395,25,13,4,0.012138188608776844,33,-51.90321863992344,-19.18338575088228,-0.04846238901953635,100.18921783918545,80.18921783918546,8.588265230576763,0.2586367880485528,0.9333257380003008,357.7885552442285,-209.09567866676875,1060,39,0.2792068645024282,-0.044222710809200885,-0.32342957531162914,-112.4975066787186,15,13,0.9879150390625,13
timeframe_min,240,high_r_entry_v2,crossing,37,37,0,24,0,0,0,0.0,0,1.6023836767695714,2.7065440785414956,0.043307666939718145,-101.26019288836989,-121.26019288836987,-0.44866271368696853,0.3783783783783784,1.070828850657491,6.337017302481696,-15.289618837003301,37,0,1.2094899051056465,0.043307666939718166,-1.1661822381659284,-533.6892892468635,0,0,1.0,2
venue,binance,baseline,full,26526,26481,45,636,878,232,61,0.008760998451720101,769,720.8631654247099,2536.276553739127,0.027221901190465237,9.784664401928085,-10.215335598071926,-27.05123019725427,0.2882444016464635,1.0391573593984473,2894.0169596738365,332.17286748294265,26447,79,-0.022546905925501088,0.027487449881241764,0.050034355806742856,-10.047005465771994,272,232,0.1833,25
venue,binance,baseline,earlier,10543,10543,0,492,432,95,18,0.009010718011951057,324,1752.1388960727072,2428.7036199142594,0.16618978431876194,56.71509405218626,36.71509405218625,38.70872365921997,0.3196433652660533,1.2523020746661955,1538.4859196499592,1502.2979210550413,10469,74,-0.017179146851159146,0.17043609358500347,0.1876152404361626,39.00520119597861,99,95,0.0760498046875,13
venue,binance,baseline,later,15783,15738,45,605,427,130,42,0.008260261786758165,427,-1438.6237862238872,-314.68697829787675,-0.09141083912974249,-27.805695508982968,-47.805695508982964,-75.2366035920374,0.2608971915109925,0.8741192680957214,2671.685272078108,-1817.593879913767,15705,78,-0.04943668353549693,-0.09102127240846007,-0.04158458887296316,-43.15851607546134,166,130,0.879150390625,13
venue,binance,baseline,crossing,200,200,0,169,19,7,1,0.035,18,407.3480555758901,422.25991212274374,2.0367402778794506,493.83248677815794,473.83248677815794,9.476649735563159,0.785,12.216417290390488,5.019399256960412,325.851917799421,200,0,1.0288797342934408,2.036740277879451,1.0078605435860095,246.08194204579044,4,7,0.5,2
venue,binance,high_r_entry_v2,full,13942,13919,23,634,404,108,31,0.0077591781018751345,341,365.0548058163248,1226.3339874468625,0.026227085696984325,3.8599766872293184,-16.14002331277069,-22.465298449045527,0.29592643149651554,1.0384333228641744,1531.9185113711687,25.52279726620617,13902,40,0.015996393941688725,0.026646137621062216,0.01064974367937349,-25.567447847831367,167,108,0.4299,25
venue,binance,high_r_entry_v2,earlier,5918,5918,0,484,215,46,11,0.00777289624873268,150,959.3196269416923,1309.946656783692,0.16210199846936335,50.707605803628184,30.707605803628173,18.172761114587153,0.32696857046299427,1.2521536901600394,851.8262596824626,787.4887834998566,5886,32,0.025787312252706016,0.16645842846826628,0.14067111621556025,27.983522917710502,68,46,0.127685546875,13
venue,binance,high_r_entry_v2,later,7887,7864,23,601,178,59,19,0.007502543234994914,182,-849.9100773367959,-349.24737104391124,-0.1080760525606302,-39.58611092707673,-59.586110927076746,-46.858517633053154,0.2639877924720244,0.8500741985747864,1446.1360057375473,-1181.6684121616252,7847,40,-0.024330770974236436,-0.107624605319882,-0.08329383434564556,-66.52471962839039,92,59,0.9461669921875,13
venue,binance,high_r_entry_v2,crossing,137,137,0,120,11,3,1,0.021897810218978103,9,255.6452562114286,265.6347017070811,1.866023767966632,474.0480342642674,454.04803426426736,6.220458069420463,0.7883211678832117,11.21842229162365,4.121933763678982,193.60483568267068,137,0,1.3234031101627504,1.8660237679666318,0.5426206578038816,195.76111256185828,5,3,0.25,2
venue,gate,baseline,full,1527,1521,6,264,61,21,7,0.013806706114398421,61,356.69103522787634,429.56547268751456,0.23451087128722967,198.42056242384734,178.42056242384731,27.137767544667177,0.3214990138067061,1.3488410565895077,284.8796152965184,161.7507309686252,1516,11,0.44387026228291176,0.22568397956518055,-0.21818628271773127,-2.26489051190819,25,20,0.9929,25
venue,gate,baseline,earlier,456,456,0,173,29,8,4,0.017543859649122806,24,346.95177399681853,360.6793610172525,0.760859153501795,589.2335025689239,569.233502568924,25.957047717142935,0.40131578947368424,2.3251601594739095,59.96677978597204,193.08655334112103,453,3,1.0794389868141188,0.7727408963326936,-0.3066980904814252,85.00873883977617,10,8,0.966064453125,13
venue,gate,baseline,later,1051,1045,6,257,31,13,3,0.012440191387559809,36,-1.2514088909281895,57.07774908054685,-0.0011975204697877411,29.40095418707969,9.400954187079694,0.982399712549828,0.2832535885167464,0.9983359560347883,268.9072031905756,-132.92547676915132,1040,11,0.14969434865822495,-0.0151976260557604,-0.16489197471398534,-30.757089965876066,15,12,0.9395751953125,13
venue,gate,baseline,crossing,20,20,0,20,1,0,0,0.0,1,10.990670121985996,11.808362589715143,0.5495335060992999,119.16005748720869,99.1600574872087,0.1983201149744174,0.5,2.2697854618597515,5.584492080625389,-6.319872490422224,20,0,1.337060314013773,0.5495335060992999,-0.7875268079144732,-372.551267550821,0,0,1.0,2
venue,gate,high_r_entry_v2,full,754,750,4,245,28,13,7,0.017333333333333333,26,262.9420142388016,293.3049763308985,0.35058935231840216,307.26292356296864,287.2629235629686,21.544719267222646,0.3466666666666667,1.5483379760482874,126.931087372191,114.49734305880295,745,9,0.5561949508515317,0.33326756904773874,-0.22292738180379293,26.56043836286077,17,12,0.8974,25
venue,gate,high_r_entry_v2,earlier,252,252,0,142,11,5,4,0.01984126984126984,10,195.94479160859007,202.9817301292193,0.7775586968594844,586.940893593417,566.940893593417,14.286910518554109,0.44841269841269843,2.5071809162186027,20.492078160416327,92.4816916194106,251,1,1.1613452844321877,0.7848174871630568,-0.37652779726913077,22.115488567599666,9,5,0.8497314453125,13
venue,gate,high_r_entry_v2,later,496,492,4,207,17,8,3,0.016260162601626018,16,65.8548735361399,88.98602918601023,0.1338513689758941,168.22301985746913,148.22301985746907,7.292572576987478,0.29471544715447157,1.1903326609973075,110.77715098808494,-61.275749007028736,487,9,0.23175862029086966,0.1051277171209521,-0.12663090316991762,37.21334079713828,8,7,0.7315673828125,13
venue,gate,high_r_entry_v2,crossing,6,6,0,6,0,0,0,0.0,0,1.1423490940716634,1.3372170156689793,0.19039151567861057,-37.93971386489935,-57.93971386489937,-0.03476382831893962,0.3333333333333333,1.3246081359724748,2.0583834073636504,-1.0503999999999996,6,0,1.1387816562759545,0.19039151567861054,-0.948390140597344,-391.84418725746616,0,0,1.0,2
venue,okx,baseline,full,13761,13698,63,426,427,114,32,0.008322382829610162,334,620.0359990926461,1745.043060157876,0.04526471011042824,28.524815469678224,8.524815469678204,11.677292230365204,0.29989779529858374,1.0654068029235486,1806.6527704084165,322.30110151152877,13681,80,-0.059529265983788576,0.044515159347898375,0.10404442533168695,16.252381211888633,114,113,0.0481,25
venue,okx,baseline,earlier,4808,4808,0,183,200,43,11,0.00894342762063228,129,1253.9795882060391,1578.2342244506328,0.26081106243886004,107.11624503473774,87.11624503473774,41.88549061270191,0.34629783693843597,1.4106919050241942,729.0624464199734,1056.3269736130073,4772,36,0.026407370867279914,0.268191031739623,0.24178366087234307,62.08728736370876,39,43,0.0703125,13
venue,okx,baseline,later,8847,8784,63,426,216,67,20,0.007627504553734062,195,-888.8866756579541,-96.10107386760156,-0.10119383830350115,-21.655614907825253,-41.65561490782525,-36.59029213503371,0.26821493624772313,0.8613400486261078,1821.4737872884643,-1151.2854417299163,8768,79,-0.13640176170714347,-0.10263208048275399,0.0337696812243895,-6.7609387505970036,69,66,0.2252197265625,13
venue,okx,baseline,crossing,106,106,0,88,11,4,1,0.03773584905660377,10,254.9430865445609,262.90990957484513,2.405123457967556,622.0843162921718,602.0843162921718,6.382093752697021,0.8207547169811321,17.13388502163866,3.057111512842482,178.3402135616654,106,0,1.6427384336298836,2.405123457967556,0.7623850243376723,157.04055140095633,5,4,0.5,2
venue,okx,high_r_entry_v2,full,7351,7319,32,410,218,59,18,0.008061210547889056,165,523.9100267242109,1059.7852391677623,0.07158218700972958,32.7713438441696,12.771343844169582,9.347346559547717,0.30919524525208364,1.1058211484742366,885.5062042292079,266.0104820992982,7305,46,-0.01458253831427837,0.072250474658087,0.08683301297236537,4.549597171683193,67,59,0.1037,25
venue,okx,high_r_entry_v2,earlier,2755,2755,0,182,109,24,7,0.008711433756805808,66,745.868714144545,918.1334806459595,0.27073274560600546,93.56369136776732,73.56369136776729,20.26679697181989,0.3531760435571688,1.4345570815175872,384.63717776923886,622.3807326874262,2730,25,0.06385073604864494,0.28049209544957066,0.21664135940092574,39.486117938691166,25,24,0.1044921875,13
venue,okx,high_r_entry_v2,later,4519,4487,32,410,104,33,10,0.007354579897481613,95,-383.85320622535994,-26.216662264886168,-0.08554785072996655,-13.171768451251074,-33.17176845125108,-14.88417250407636,0.2732337864943169,0.880906014687993,890.24934343566,-635.7256827565853,4474,45,-0.0920092295731137,-0.08492195295776252,0.007087276615351169,-16.69705658226721,39,33,0.44189453125,13
venue,okx,high_r_entry_v2,crossing,77,77,0,66,5,2,1,0.025974025974025976,4,161.8945188050257,167.86842078668897,2.102526218247087,534.8989729615832,514.8989729615834,3.9647220918041914,0.8311688311688312,15.200014768748886,2.0908105171664317,105.59813122710216,77,0,0.9769212309091144,2.1025262182470863,1.125604987337972,276.70687282187674,1,2,0.5,2
